Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),97.20,0.00,38368.38,,,,,,94.93,,129.18,156.34,256.02,126.32
Active Decode Throughput Per User (tokens/sec/user),97.20,0.00,38368.38,,,,,,94.93,,129.18,156.34,256.02,126.32
Active Prefill Throughput (tokens/sec),333.63,333.63,333.63,,,,,,333.63,,333.63,333.63,333.63,0.00
Active Prefill Throughput Per User (tokens/sec/user),333.63,333.63,333.63,,,,,,333.63,,333.63,333.63,333.63,0.00
Active Total Throughput (tokens/sec),105.54,97.20,333.63,,,,,,97.20,,97.20,97.20,333.63,43.62
Credit-to-Start Latency (ms),1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,0.00
Decode Duration (ms),84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,84251.45,0.00
E2E Output Token Throughput (tokens/sec/user),93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.18
Effective Decode Throughput (tokens/sec),93.75,0.00,38368.38,,,,,,93.81,,127.51,154.44,253.78,125.35
Effective Decode Throughput Per User (tokens/sec/user),93.75,0.00,38368.38,,,,,,93.81,,127.51,154.44,253.78,125.35
Effective Latency (CO-aware) (ms),87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,87333.83,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.18
Effective Prefill Throughput (tokens/sec),11.77,0.00,333.63,,,,,,0.00,,0.00,0.00,333.63,61.55
Effective Prefill Throughput Per User (tokens/sec/user),11.77,0.00,333.63,,,,,,0.00,,0.00,0.00,333.63,61.55
Effective Total Throughput (tokens/sec),105.52,0.00,333.63,,,,,,97.20,,97.20,97.20,333.63,43.64
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,4089.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,0.00
HTTP Connection Overhead (ms),3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,3.30,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,1196.22,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,87332.57,0.00
HTTP Receiving (ms),84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,84251.51,0.00
HTTP Sending (ms),3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,0.00
HTTP Total Time (ms),87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,87335.87,0.00
