Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.28,0.00,32719.67,,,,,,92.83,,129.43,155.02,235.38,129.75
Active Decode Throughput Per User (tokens/sec/user),96.28,0.00,32719.67,,,,,,92.83,,129.43,155.02,235.38,129.75
Active Prefill Throughput (tokens/sec),1878.34,1878.34,1878.34,,,,,,1878.34,,1878.34,1878.34,1878.34,0.00
Active Prefill Throughput Per User (tokens/sec/user),1878.34,1878.34,1878.34,,,,,,1878.34,,1878.34,1878.34,1878.34,0.00
Active Total Throughput (tokens/sec),615.06,96.28,1878.34,,,,,,96.28,,1878.34,1878.34,1878.34,809.55
Credit-to-Start Latency (ms),1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,1.77,0.00
Decode Duration (ms),10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,10625.31,0.00
E2E Output Token Throughput (tokens/sec/user),68.32,68.32,68.32,68.32,68.32,68.32,68.32,68.32,68.32,68.32,68.32,68.32,68.32,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.71,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.45
Effective Decode Throughput (tokens/sec),68.23,0.00,32719.67,,,,,,79.82,,117.43,140.73,211.04,117.66
Effective Decode Throughput Per User (tokens/sec/user),68.23,0.00,32719.67,,,,,,79.82,,117.43,140.73,211.04,117.66
Effective Latency (CO-aware) (ms),14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,14990.50,0.00
Effective Prefill Concurrency,0.29,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.45
Effective Prefill Throughput (tokens/sec),546.63,0.00,1878.34,,,,,,0.00,,1878.34,1878.34,1878.34,853.20
Effective Prefill Throughput Per User (tokens/sec/user),546.63,0.00,1878.34,,,,,,0.00,,1878.34,1878.34,1878.34,853.20
Effective Total Throughput (tokens/sec),614.86,0.00,1878.34,,,,,,96.28,,1878.34,1878.34,1878.34,809.49
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
