Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),282.08,0.00,42032.22,,,,,,302.15,,343.86,361.25,599.62,157.08
Active Decode Throughput Per User (tokens/sec/user),78.77,0.00,21016.11,,,,,,77.45,,97.32,121.06,177.41,44.45
Active Prefill Throughput (tokens/sec),444.44,111.11,821.01,,,,,,432.40,,821.01,821.01,821.01,252.70
Active Prefill Throughput Per User (tokens/sec/user),146.04,111.11,205.25,,,,,,144.13,,205.25,205.25,205.25,39.73
Active Total Throughput (tokens/sec),310.32,74.79,821.01,,,,,,308.54,,308.54,375.21,821.01,98.71
Credit-to-Start Latency (ms),3.57,1.11,10.70,14.27,1.11,1.12,1.13,1.15,1.23,3.65,7.88,9.29,10.42,4.12
Decode Duration (ms),106121.82,101049.68,109499.19,424487.27,101155.03,101576.44,102103.19,103683.47,106969.20,109407.55,109462.53,109480.86,109495.52,3541.34
E2E Output Token Throughput (tokens/sec/user),72.73,68.99,76.41,290.92,69.07,69.37,69.74,70.87,72.76,74.62,75.69,76.05,76.34,2.77
Effective Concurrency,3.80,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.67
Effective Decode Concurrency,3.58,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.99
Effective Decode Throughput (tokens/sec),275.76,0.00,42032.22,,,,,,301.23,,343.23,360.88,594.59,160.82
Effective Decode Throughput Per User (tokens/sec/user),77.00,0.00,21016.11,,,,,,77.20,,96.37,120.68,176.29,45.47
Effective Latency (CO-aware) (ms),112614.37,107211.21,118600.52,450457.50,107302.99,107670.12,108129.04,109505.79,112322.89,115431.47,117332.90,117966.71,118473.75,4290.15
Effective Prefill Concurrency,0.22,0.00,4.00,,,,,,0.00,,0.00,2.00,4.00,0.79
Effective Prefill Throughput (tokens/sec),34.53,0.00,821.01,,,,,,0.00,,0.00,222.22,821.01,138.26
Effective Prefill Throughput Per User (tokens/sec/user),11.35,0.00,205.25,,,,,,0.00,,0.00,111.11,205.25,40.63
Effective Total Throughput (tokens/sec),310.29,0.00,821.01,,,,,,308.54,,308.54,375.21,821.01,98.76
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2277.75,2146.00,2437.00,9111.00,2147.02,2151.10,2156.20,2171.50,2264.00,2370.25,2410.30,2423.65,2434.33,119.59
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),18.56,0.00,24.81,74.24,0.74,3.70,7.39,18.49,24.72,24.79,24.80,24.80,24.81,10.72
HTTP Connection Overhead (ms),18.56,0.00,24.81,74.24,0.74,3.70,7.39,18.49,24.72,24.79,24.80,24.80,24.81,10.72
HTTP Connection Reused (ratio),0.25,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.70,0.85,0.97,0.43
HTTP Data Received (KB),793.54,737.71,835.57,3174.15,738.87,743.52,749.32,766.73,800.44,827.24,832.24,833.90,835.24,39.16
