Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),77.17,3.10,24312.80,,,,,,77.94,,88.01,94.11,120.72,44.92
Active Decode Throughput Per User (tokens/sec/user),38.60,3.10,12156.40,,,,,,38.97,,44.01,47.05,60.36,22.43
Active Prefill Throughput (tokens/sec),6361.23,3181.85,9149.35,,,,,,9149.35,,9149.35,9149.35,9149.35,2976.75
Active Prefill Throughput Per User (tokens/sec/user),3924.75,3181.85,5967.50,,,,,,4574.68,,4574.68,4574.68,4574.68,695.94
Active Total Throughput (tokens/sec),228.91,39.03,9149.35,,,,,,77.61,,77.61,77.61,9149.35,1067.97
Credit-to-Start Latency (ms),1.15,1.08,1.21,2.29,1.08,1.09,1.09,1.11,1.15,1.18,1.20,1.20,1.21,0.06
Decode Duration (ms),26363.50,26212.93,26514.07,52727.00,26215.94,26227.98,26243.04,26288.21,26363.50,26438.79,26483.96,26499.02,26511.06,150.57
E2E Output Token Throughput (tokens/sec/user),38.13,38.13,38.13,76.25,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,0.00
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.03
Effective Decode Concurrency,1.96,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.25
Effective Decode Throughput (tokens/sec),76.16,0.00,24312.80,,,,,,77.84,,87.92,93.81,120.72,45.47
Effective Decode Throughput Per User (tokens/sec/user),38.10,0.00,12156.40,,,,,,38.92,,43.96,46.90,60.36,22.71
Effective Latency (CO-aware) (ms),26858.79,26858.73,26858.85,53717.58,26858.73,26858.73,26858.74,26858.76,26858.79,26858.82,26858.84,26858.84,26858.85,0.06
Effective Prefill Concurrency,0.04,0.00,2.00,,,,,,0.00,,0.00,0.00,2.00,0.25
Effective Prefill Throughput (tokens/sec),152.70,0.00,9149.35,,,,,,0.00,,0.00,0.00,9149.35,1077.39
Effective Prefill Throughput Per User (tokens/sec/user),94.21,0.00,5967.50,,,,,,0.00,,0.00,0.00,4574.68,610.34
Effective Total Throughput (tokens/sec),228.87,0.00,9149.35,,,,,,77.61,,77.61,77.61,9149.35,1067.87
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1015.00,1015.00,1015.00,2030.00,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,1015.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.74,5.78,9.69,15.47,5.82,5.98,6.17,6.76,7.74,8.71,9.30,9.49,9.65,1.95
HTTP Connection Overhead (ms),7.74,5.78,9.69,15.47,5.82,5.98,6.17,6.76,7.74,8.71,9.30,9.49,9.65,1.95
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),255.41,254.96,255.86,510.81,254.97,255.00,255.05,255.18,255.41,255.63,255.77,255.81,255.85,0.45
HTTP Data Sent (KB),8.25,8.02,8.47,16.49,8.03,8.04,8.07,8.13,8.25,8.36,8.42,8.45,8.46,0.22
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),26857.45,26857.32,26857.58,53714.90,26857.32,26857.33,26857.34,26857.38,26857.45,26857.51,26857.55,26857.57,26857.58,0.13
HTTP Receiving (ms),26363.51,26212.94,26514.08,52727.02,26215.95,26227.99,26243.05,26288.22,26363.51,26438.80,26483.97,26499.03,26511.07,150.57
HTTP Sending (ms),8.15,6.19,10.11,16.29,6.23,6.38,6.58,7.17,8.15,9.13,9.71,9.91,10.07,1.96
HTTP Total Time (ms),26865.18,26863.36,26867.01,53730.37,26863.40,26863.54,26863.73,26864.27,26865.18,26866.10,26866.64,26866.82,26866.97,1.82
HTTP Waiting (TTFB) (ms),485.79,337.31,634.28,971.58,340.28,352.15,367.00,411.55,485.79,560.03,604.58,619.43,631.31,148.48
Input Sequence Length (tokens),2051.00,2051.00,2051.00,4102.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00
Inter Chunk Latency (ms),25.77,0.00,325.00,52727.00,5.31,20.07,22.08,24.00,25.59,27.00,28.73,31.49,42.48,8.97
Inter Token Latency (ms),25.77,25.62,25.92,51.54,25.63,25.64,25.65,25.70,25.77,25.84,25.89,25.90,25.92,0.15
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),38.80,38.58,39.03,77.61,38.59,38.61,38.63,38.69,38.80,38.92,38.98,39.00,39.02,0.22
Prefill Throughput Per User (tokens/sec/user),4574.68,3181.85,5967.50,9149.35,3209.71,3321.13,3460.41,3878.26,4574.68,5271.09,5688.94,5828.22,5939.65,1392.83
Request Latency (ms),26857.64,26857.52,26857.77,53715.29,26857.52,26857.53,26857.54,26857.58,26857.64,26857.71,26857.74,26857.76,26857.77,0.12
Time to First Output Token (ms),494.14,343.69,644.59,988.29,346.70,358.74,373.78,418.92,494.14,569.37,614.50,629.55,641.58,150.45
Time to First Token (ms),494.14,343.69,644.59,988.29,346.70,358.74,373.78,418.92,494.14,569.37,614.50,629.55,641.58,150.45
Time to Second Token (ms),174.41,23.82,325.00,348.83,26.84,38.88,53.94,99.12,174.41,249.71,294.89,309.94,321.99,150.59
Tokens In Flight (tokens),5111.26,0.00,6149.00,,,,,,5116.00,,5946.00,6048.00,6130.00,608.07
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,2048.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),2051.00,2051.00,2051.00,4102.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00
Usage Total Tokens (tokens),3075.00,3075.00,3075.00,6150.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,3075.00,0.00

Metric,Value
Benchmark Duration (sec),26.86
Input Token Throughput (tokens/sec),152.70
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),76.24
Request Count,2.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),4102.00
Total Output Sequence Length (tokens),2048.00
Total Output Tokens (tokens),2048.00
Total Token Throughput (tokens/sec),228.94
Total Usage Completion Tokens (tokens),2048.00
Total Usage Prompt Tokens (tokens),4102.00
Total Usage Total Tokens (tokens),6150.00
