Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),71.92,0.00,30054.42,,,,,,82.80,,95.94,103.45,170.30,233.13
Active Decode Throughput Per User (tokens/sec/user),71.92,0.00,30054.42,,,,,,82.80,,95.94,103.45,170.30,233.13
Active Prefill Throughput (tokens/sec),4570.16,4570.16,4570.16,,,,,,4570.16,,4570.16,4570.16,4570.16,0.00
Active Prefill Throughput Per User (tokens/sec/user),4570.16,4570.16,4570.16,,,,,,4570.16,,4570.16,4570.16,4570.16,0.00
Active Total Throughput (tokens/sec),141.89,71.92,4570.16,,,,,,71.92,,71.92,71.92,4570.16,556.61
Credit-to-Start Latency (ms),1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.00
Decode Duration (ms),14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,14223.53,0.00
E2E Output Token Throughput (tokens/sec/user),70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,70.87,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.13
Effective Decode Throughput (tokens/sec),70.78,0.00,30054.42,,,,,,82.60,,95.84,103.09,170.30,231.44
Effective Decode Throughput Per User (tokens/sec/user),70.78,0.00,30054.42,,,,,,82.60,,95.84,103.09,170.30,231.44
Effective Latency (CO-aware) (ms),14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,14449.30,0.00
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.12
Effective Prefill Throughput (tokens/sec),71.05,0.00,4570.16,,,,,,0.00,,0.00,0.00,4570.16,565.41
Effective Prefill Throughput Per User (tokens/sec/user),71.05,0.00,4570.16,,,,,,0.00,,0.00,0.00,4570.16,565.41
Effective Total Throughput (tokens/sec),141.83,0.00,4570.16,,,,,,71.92,,71.92,71.92,4570.16,556.51
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,851.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,0.00
HTTP Connection Overhead (ms),1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),286.45,286.45,286.45,286.45,286.45,286.45,286.45,286.45,286.45,286.45,286.45,286.45,286.45,0.00
HTTP Data Sent (KB),4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,14448.06,0.00
HTTP Receiving (ms),14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,14223.57,0.00
HTTP Sending (ms),1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,0.00
HTTP Total Time (ms),14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,14449.20,0.00
HTTP Waiting (TTFB) (ms),223.04,223.04,223.04,223.04,223.04,223.04,223.04,223.04,223.04,223.04,223.04,223.04,223.04,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.90,0.00,147.31,14223.53,0.00,0.00,0.00,8.19,13.48,14.46,15.94,20.85,122.47,19.24
Inter Token Latency (ms),13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,13.90,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),71.92,71.92,71.92,71.92,71.92,71.92,71.92,71.92,71.92,71.92,71.92,71.92,71.92,0.00
Prefill Throughput Per User (tokens/sec/user),4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,4570.16,0.00
Request Latency (ms),14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,14448.25,0.00
Time to First Output Token (ms),224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,0.00
Time to First Token (ms),224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,224.72,0.00
Time to Second Token (ms),9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,9.50,0.00
Tokens In Flight (tokens),1529.90,0.00,2051.00,,,,,,1528.00,,1947.00,1999.00,2040.00,300.80
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.45
Input Token Throughput (tokens/sec),71.05
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),70.85
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),141.90
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
