Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),107.63,0.00,346.15,,,,,,108.47,,120.88,127.61,162.48,18.83
Active Decode Throughput Per User (tokens/sec/user),107.63,0.00,346.15,,,,,,108.47,,120.88,127.61,162.48,18.83
Active Prefill Throughput (tokens/sec),2082.83,2082.83,2082.83,,,,,,2082.83,,2082.83,2082.83,2082.83,0.00
Active Prefill Throughput Per User (tokens/sec/user),2082.83,2082.83,2082.83,,,,,,2082.83,,2082.83,2082.83,2082.83,0.00
Active Total Throughput (tokens/sec),685.96,107.63,2082.83,,,,,,107.63,,2082.83,2082.83,2082.83,898.80
Credit-to-Start Latency (ms),1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,0.00
Decode Duration (ms),9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,9504.43,0.00
E2E Output Token Throughput (tokens/sec/user),76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,76.19,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.71,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.46
Effective Decode Throughput (tokens/sec),76.10,0.00,346.15,,,,,,103.00,,117.66,124.26,152.22,51.48
Effective Decode Throughput Per User (tokens/sec/user),76.10,0.00,346.15,,,,,,103.00,,117.66,124.26,152.22,51.48
Effective Latency (CO-aware) (ms),13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,13440.85,0.00
Effective Prefill Concurrency,0.29,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.46
Effective Prefill Throughput (tokens/sec),609.66,0.00,2082.83,,,,,,0.00,,2082.83,2082.83,2082.83,947.70
Effective Prefill Throughput Per User (tokens/sec/user),609.66,0.00,2082.83,,,,,,0.00,,2082.83,2082.83,2082.83,947.70
Effective Total Throughput (tokens/sec),685.76,0.00,2082.83,,,,,,107.63,,2082.83,2082.83,2082.83,898.75
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,0.00
HTTP Connection Overhead (ms),11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,11.07,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,13439.22,0.00
HTTP Receiving (ms),9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,9504.48,0.00
HTTP Sending (ms),11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,11.55,0.00
HTTP Total Time (ms),13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,13450.29,0.00
HTTP Waiting (TTFB) (ms),3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,3923.19,0.00
