Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),49.57,0.00,28747.48,,,,,,49.66,,61.58,69.99,100.77,84.33
Active Decode Throughput Per User (tokens/sec/user),49.57,0.00,28747.48,,,,,,49.66,,61.58,69.99,100.77,84.33
Active Prefill Throughput (tokens/sec),4557.36,4557.36,4557.36,,,,,,4557.36,,4557.36,4557.36,4557.36,0.00
Active Prefill Throughput Per User (tokens/sec/user),4557.36,4557.36,4557.36,,,,,,4557.36,,4557.36,4557.36,4557.36,0.00
Active Total Throughput (tokens/sec),55.71,49.57,4557.36,,,,,,49.57,,49.57,49.57,49.57,166.25
Credit-to-Start Latency (ms),1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.00
Decode Duration (ms),165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,165233.98,0.00
E2E Output Token Throughput (tokens/sec/user),49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,49.51,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),49.50,0.00,28747.48,,,,,,49.64,,61.57,69.97,100.77,84.29
Effective Decode Throughput Per User (tokens/sec/user),49.50,0.00,28747.48,,,,,,49.64,,61.57,69.97,100.77,84.29
Effective Latency (CO-aware) (ms),165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,165460.38,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.21,0.00,4557.36,,,,,,0.00,,0.00,0.00,0.00,168.06
Effective Prefill Throughput Per User (tokens/sec/user),6.21,0.00,4557.36,,,,,,0.00,,0.00,0.00,0.00,168.06
Effective Total Throughput (tokens/sec),55.70,0.00,4557.36,,,,,,49.57,,49.57,49.57,49.57,166.24
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,7901.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,0.00
HTTP Connection Overhead (ms),27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,27.76,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,165459.14,0.00
HTTP Receiving (ms),165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,165234.02,0.00
HTTP Sending (ms),28.18,28.18,28.18,28.18,28.18,28.18,28.18,28.18,28.18,28.18,28.18,28.18,28.18,0.00
HTTP Total Time (ms),165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,165486.90,0.00
HTTP Waiting (TTFB) (ms),196.94,196.94,196.94,196.94,196.94,196.94,196.94,196.94,196.94,196.94,196.94,196.94,196.94,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.17,0.00,242.82,165233.98,0.00,1.55,12.31,17.66,19.98,22.09,26.10,32.09,55.74,10.64
Inter Token Latency (ms),20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
