Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),635.49,0.00,63040.36,,,,,,680.09,,909.40,936.51,1143.58,285.33
Active Decode Throughput Per User (tokens/sec/user),33.68,0.00,44727.95,,,,,,29.29,,46.79,56.07,86.13,26.21
Active Prefill Throughput (tokens/sec),1917.00,59.91,9346.27,,,,,,1233.65,,4517.51,7138.51,9346.27,2043.20
Active Prefill Throughput Per User (tokens/sec/user),100.39,59.91,995.88,,,,,,82.24,,161.34,230.27,292.07,50.15
Active Total Throughput (tokens/sec),1260.38,29.36,9346.27,,,,,,988.89,,2385.20,3806.93,7178.32,1349.09
Credit-to-Start Latency (ms),4.87,1.40,13.69,155.96,1.41,1.49,1.55,2.41,4.59,6.26,8.36,10.16,12.70,2.88
Decode Duration (ms),270139.55,203304.79,316021.78,8644465.50,203993.23,208625.21,217576.46,241095.00,281245.83,307459.49,313546.65,314377.11,315579.62,37262.83
E2E Output Token Throughput (tokens/sec/user),25.37,19.70,39.11,811.93,19.71,19.79,19.88,21.11,23.69,27.21,35.65,37.46,39.04,5.55
Effective Concurrency,25.84,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,8.63
Effective Decode Concurrency,20.79,0.00,32.00,,,,,,23.00,,32.00,32.00,32.00,9.49
Effective Decode Throughput (tokens/sec),629.78,0.00,63040.36,,,,,,675.78,,908.88,936.43,1142.00,290.31
Effective Decode Throughput Per User (tokens/sec/user),33.38,0.00,44727.95,,,,,,29.26,,46.69,55.94,86.03,26.28
Effective Latency (CO-aware) (ms),335672.73,209256.25,415717.01,10741527.31,209571.80,217926.62,229718.42,300964.29,345360.33,388044.20,412124.52,413974.97,415683.03,61384.99
Effective Prefill Concurrency,5.04,0.00,32.00,,,,,,0.00,,20.00,26.00,31.00,8.81
Effective Prefill Throughput (tokens/sec),630.57,0.00,9346.27,,,,,,0.00,,1999.90,3596.00,7138.51,1477.96
Effective Prefill Throughput Per User (tokens/sec/user),33.02,0.00,995.88,,,,,,0.00,,100.00,138.31,230.27,55.25
Effective Total Throughput (tokens/sec),1260.35,0.00,9346.27,,,,,,988.89,,2385.20,3806.93,7178.32,1349.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2627.78,2036.00,3172.00,84089.00,2039.10,2063.60,2084.70,2212.50,2807.00,2976.25,3100.50,3132.50,3164.87,410.33
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),20.69,0.00,26.38,662.12,4.92,16.11,16.96,19.18,21.54,23.36,24.32,24.65,25.94,4.53
HTTP Connection Overhead (ms),20.69,0.00,26.38,662.12,4.92,16.11,16.96,19.18,21.54,23.36,24.32,24.65,25.94,4.53
HTTP Connection Reused (ratio),0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.17
HTTP Data Received (KB),908.61,726.18,1080.36,29075.66,728.08,738.09,745.46,766.83,978.71,1039.05,1058.95,1065.55,1077.26,136.38
HTTP Data Sent (KB),33.80,30.82,35.06,1081.45,30.94,31.84,32.75,33.47,34.10,34.42,34.62,34.87,35.03,0.97
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),335667.62,209242.48,415714.65,10741363.87,209561.74,217924.67,229716.49,300959.54,345355.45,388038.13,412119.05,413967.44,415680.06,61385.04
HTTP Receiving (ms),270149.54,203313.52,316036.00,8644785.18,204001.26,208631.44,217580.20,241099.81,281251.01,307463.75,313552.36,314388.85,315590.84,37261.22
HTTP Sending (ms),21.27,0.17,26.84,680.58,5.17,16.55,17.51,19.68,22.10,24.07,24.87,25.19,26.40,4.60
HTTP Total Time (ms),335688.31,209242.48,415739.05,10742025.99,209569.27,217948.40,229740.53,300980.74,345375.98,388058.36,412140.15,413987.03,415704.21,61386.13
