Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),825.43,0.34,54014.52,,,,,,1090.58,,1263.96,1323.50,1522.34,604.76
Active Decode Throughput Per User (tokens/sec/user),13.00,0.34,843.98,,,,,,17.04,,19.75,20.68,23.79,9.34
Active Prefill Throughput (tokens/sec),10954.62,170.99,28439.89,,,,,,10404.74,,18821.39,27654.41,28439.89,7493.52
Active Prefill Throughput Per User (tokens/sec/user),248.48,170.93,1761.78,,,,,,231.22,,318.27,432.10,444.37,96.27
Active Total Throughput (tokens/sec),4074.28,16.48,28439.89,,,,,,1008.29,,11643.87,18859.96,27654.41,6150.20
Credit-to-Start Latency (ms),5.47,0.67,14.20,700.23,0.79,1.17,1.60,3.67,5.26,7.21,9.38,10.36,12.90,2.84
Decode Duration (ms),8160.19,7021.11,9961.53,1044504.83,7021.52,7023.44,7026.50,7635.47,8353.32,9082.26,9146.30,9692.89,9839.36,840.57
E2E Output Token Throughput (tokens/sec/user),12.77,12.71,12.83,1634.34,12.71,12.72,12.72,12.72,12.76,12.82,12.82,12.83,12.83,0.05
Effective Concurrency,63.91,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,1.96
Effective Decode Concurrency,52.02,0.00,64.00,,,,,,64.00,,64.00,64.00,64.00,20.71
Effective Decode Throughput (tokens/sec),809.66,0.00,54014.52,,,,,,1087.59,,1263.24,1322.56,1522.34,609.52
Effective Decode Throughput Per User (tokens/sec/user),12.75,0.00,843.98,,,,,,16.99,,19.74,20.67,23.79,9.42
Effective Latency (CO-aware) (ms),10030.42,9983.12,10078.89,1283894.34,9985.02,9987.85,9989.17,9994.17,10034.10,10065.05,10067.54,10072.01,10077.68,36.17
Effective Prefill Concurrency,11.89,0.00,64.00,,,,,,0.00,,47.00,61.00,64.00,20.64
Effective Prefill Throughput (tokens/sec),3264.13,0.00,28439.89,,,,,,0.00,,11411.75,18821.39,27654.41,6467.96
Effective Prefill Throughput Per User (tokens/sec/user),74.04,0.00,1761.78,,,,,,0.00,,242.80,318.27,432.10,125.21
Effective Total Throughput (tokens/sec),4073.79,0.00,28439.89,,,,,,1008.29,,11643.87,18859.96,27654.41,6150.00
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,128.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.95,0.00,25.79,1017.11,0.00,0.00,0.00,0.00,4.69,15.66,17.14,17.40,24.06,8.14
HTTP Connection Overhead (ms),7.95,0.00,25.79,1017.11,0.00,0.00,0.00,0.00,4.69,15.66,17.14,17.40,24.06,8.14
HTTP Connection Reused (ratio),0.50,0.00,1.00,64.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),32.01,31.78,32.14,4097.35,31.86,31.92,31.95,31.98,32.02,32.04,32.07,32.09,32.13,0.05
HTTP Data Sent (KB),2.33,2.08,2.58,298.74,2.09,2.17,2.22,2.27,2.34,2.39,2.47,2.50,2.53,0.10
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),10024.88,9977.08,10072.43,1283185.28,9977.94,9979.73,9982.33,9987.86,10028.27,10061.72,10063.32,10065.51,10071.75,37.66
HTTP Receiving (ms),8160.19,7021.12,9961.53,1044504.82,7021.52,7023.44,7026.49,7635.47,8353.32,9082.26,9146.30,9692.89,9839.36,840.57
HTTP Sending (ms),8.11,0.06,26.53,1038.29,0.07,0.08,0.09,0.11,5.08,15.90,17.28,17.57,24.33,8.17
HTTP Total Time (ms),10032.83,9977.08,10088.03,1284202.39,9977.94,9979.73,9982.33,9987.86,10038.62,10077.75,10079.47,10080.61,10086.53,44.94
HTTP Waiting (TTFB) (ms),1856.58,101.49,2980.93,237642.16,215.76,292.64,833.95,964.09,1690.86,2410.46,2969.44,2979.90,2980.81,841.45
Input Sequence Length (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Inter Chunk Latency (ms),64.25,0.13,2953.40,1044504.83,24.65,44.11,47.27,51.65,55.54,59.09,63.58,67.96,103.21,124.41
Inter Token Latency (ms),64.25,55.28,78.44,8224.45,55.29,55.30,55.33,60.12,65.77,71.51,72.02,76.32,77.48,6.62
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Count (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Output Token Throughput Per User (tokens/sec/user),15.73,12.75,18.09,2013.22,12.91,13.10,13.89,13.98,15.20,16.63,18.07,18.08,18.09,1.61
Prefill Throughput Per User (tokens/sec/user),438.24,170.86,5025.68,56094.31,170.90,170.95,172.10,211.01,299.74,522.55,613.84,1748.02,2297.56,568.95
Request Latency (ms),10024.95,9977.16,10072.47,1283194.11,9978.01,9979.79,9982.38,9987.92,10028.34,10061.88,10063.40,10065.55,10071.79,37.67
Time to First Output Token (ms),1864.76,101.88,2996.55,238689.28,222.84,292.90,834.09,979.80,1708.15,2426.41,2975.10,2995.08,2995.91,842.69
Time to First Token (ms),1864.76,101.88,2996.55,238689.28,222.84,292.90,834.09,979.80,1708.15,2426.41,2975.10,2995.08,2995.91,842.69
Time to Second Token (ms),1174.46,56.75,2953.40,150331.50,56.82,57.60,58.44,627.25,1346.82,2077.31,2187.22,2735.35,2830.98,842.93
Tokens In Flight (tokens),35680.21,0.00,40897.00,,,,,,35264.00,,39808.00,40384.00,40832.00,2933.63
Usage Completion Tokens (tokens),128.00,128.00,128.00,16384.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,0.00
Usage Prompt Tokens (tokens),512.00,512.00,512.00,65536.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,512.00,0.00
Usage Total Tokens (tokens),640.00,640.00,640.00,81920.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,640.00,0.00

Metric,Value
Benchmark Duration (sec),20.08
Input Token Throughput (tokens/sec),3264.13
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),816.03
Request Count,128.00
Request Throughput (requests/sec),6.38
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),16384.00
Total Output Tokens (tokens),16384.00
Total Token Throughput (tokens/sec),4080.16
Total Usage Completion Tokens (tokens),16384.00
Total Usage Prompt Tokens (tokens),65536.00
Total Usage Total Tokens (tokens),81920.00
