Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),187.20,0.00,68063.80,,,,,,183.61,,287.05,329.14,466.92,177.47
Active Decode Throughput Per User (tokens/sec/user),65.90,0.00,68063.80,,,,,,57.24,,95.34,123.42,232.22,149.93
Active Prefill Throughput (tokens/sec),2115.64,264.46,4629.85,,,,,,1686.60,,4629.85,4629.85,4629.85,1385.04
Active Prefill Throughput Per User (tokens/sec/user),373.12,264.46,1185.21,,,,,,337.32,,578.73,578.73,578.73,107.08
Active Total Throughput (tokens/sec),1513.24,57.61,4629.85,,,,,,1062.17,,4629.85,4629.85,4629.85,1437.06
Credit-to-Start Latency (ms),1.43,0.92,2.10,11.46,0.95,1.07,1.22,1.36,1.39,1.47,1.68,1.89,2.06,0.30
Decode Duration (ms),16884.87,10764.53,19378.80,135078.98,10973.59,11809.86,12855.19,16322.31,17879.19,19040.73,19315.68,19347.24,19372.49,2865.47
E2E Output Token Throughput (tokens/sec/user),31.91,21.01,64.86,255.29,21.02,21.10,21.19,21.62,26.82,34.03,48.24,56.55,63.20,13.97
Effective Concurrency,6.03,0.00,8.00,,,,,,7.00,,8.00,8.00,8.00,1.95
Effective Decode Concurrency,2.77,0.00,6.00,,,,,,3.00,,5.00,5.00,6.00,1.54
Effective Decode Throughput (tokens/sec),167.94,0.00,68063.80,,,,,,176.37,,277.99,326.65,463.75,177.45
Effective Decode Throughput Per User (tokens/sec/user),59.12,0.00,68063.80,,,,,,55.28,,90.73,117.00,228.85,143.41
Effective Latency (CO-aware) (ms),36703.48,15773.71,48716.48,293627.87,16415.72,18983.77,22193.83,30497.76,38282.86,47376.82,48329.37,48522.93,48677.77,11131.81
Effective Prefill Concurrency,3.25,0.00,8.00,,,,,,3.00,,8.00,8.00,8.00,2.96
Effective Prefill Throughput (tokens/sec),1345.17,0.00,4629.85,,,,,,824.35,,4629.85,4629.85,4629.85,1502.05
Effective Prefill Throughput Per User (tokens/sec/user),237.24,0.00,1185.21,,,,,,274.78,,578.73,578.73,578.73,198.81
Effective Total Throughput (tokens/sec),1513.11,0.00,4629.85,,,,,,1062.17,,4629.85,4629.85,4629.85,1437.07
