Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),186.20,0.00,5287.19,,,,,,178.01,,239.72,257.09,327.87,63.87
Active Decode Throughput Per User (tokens/sec/user),11.65,0.00,330.45,,,,,,11.13,,14.98,16.07,20.55,3.98
Active Prefill Throughput (tokens/sec),6200.17,467.26,18778.91,,,,,,5173.49,,11299.08,13597.86,18778.91,3766.71
Active Prefill Throughput Per User (tokens/sec/user),938.02,467.26,3739.92,,,,,,906.52,,1285.96,1299.14,1988.81,322.81
Active Total Throughput (tokens/sec),209.45,11.48,18778.91,,,,,,183.47,,189.67,189.67,189.67,438.30
Credit-to-Start Latency (ms),8.59,0.83,28.97,274.76,0.83,0.87,0.94,1.13,3.10,11.76,27.03,28.15,28.74,10.69
Decode Duration (ms),702625.59,690686.90,715410.33,22484018.78,690686.96,690729.36,690771.13,690984.10,702408.11,714222.06,714633.08,715020.13,715342.11,11676.92
E2E Output Token Throughput (tokens/sec/user),11.64,11.44,11.85,372.58,11.44,11.44,11.44,11.45,11.64,11.83,11.85,11.85,11.85,0.19
Effective Concurrency,16.00,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,0.17
Effective Decode Concurrency,15.97,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,0.52
Effective Decode Throughput (tokens/sec),186.17,0.00,5287.19,,,,,,178.00,,239.72,257.06,327.87,63.91
Effective Decode Throughput Per User (tokens/sec/user),11.64,0.00,330.45,,,,,,11.13,,14.98,16.07,20.55,3.98
Effective Latency (CO-aware) (ms),703792.60,691177.60,716039.96,22521363.16,691214.69,691350.89,691431.98,692372.39,703912.59,715292.15,715907.78,715927.32,716005.48,11521.77
Effective Prefill Concurrency,0.03,0.00,16.00,,,,,,0.00,,0.00,0.00,0.00,0.49
Effective Prefill Throughput (tokens/sec),23.27,0.00,18778.91,,,,,,0.00,,0.00,0.00,0.00,443.87
Effective Prefill Throughput Per User (tokens/sec/user),3.52,0.00,3739.92,,,,,,0.00,,0.00,0.00,0.00,60.68
Effective Total Throughput (tokens/sec),209.45,0.00,18778.91,,,,,,183.47,,189.67,189.67,189.67,438.30
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8177.72,8137.00,8189.00,261687.00,8146.92,8169.55,8170.00,8171.00,8173.00,8188.25,8189.00,8189.00,8189.00,11.16
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.60,0.00,34.65,371.10,0.00,0.00,0.00,0.00,8.83,22.96,25.05,26.78,32.23,11.14
HTTP Connection Overhead (ms),11.60,0.00,34.65,371.10,0.00,0.00,0.00,0.00,8.83,22.96,25.05,26.78,32.23,11.14
HTTP Connection Reused (ratio),0.34,0.00,1.00,11.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.47
HTTP Data Received (KB),1895.14,1887.32,1902.41,60644.33,1888.25,1890.32,1890.60,1893.04,1894.00,1897.93,1900.59,1900.84,1901.96,3.67
HTTP Data Sent (KB),4.52,3.89,4.92,144.52,4.00,4.28,4.34,4.42,4.52,4.61,4.73,4.76,4.87,0.18
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),703783.87,691176.18,716012.83,22521083.86,691213.23,691349.40,691428.20,692367.24,703896.86,715264.75,715904.33,715926.17,715986.37,11518.15
HTTP Receiving (ms),702632.31,690687.15,715410.33,22484233.92,690688.96,690733.52,690773.63,690998.09,702430.56,714226.17,714645.49,715025.42,715344.38,11674.48
HTTP Sending (ms),11.91,0.15,34.85,381.07,0.16,0.17,0.19,0.24,9.10,23.19,25.51,27.25,32.51,11.21
HTTP Total Time (ms),703795.47,691188.91,716012.83,22521454.96,691225.97,691362.07,691439.96,692390.34,703908.37,715264.75,715907.50,715932.79,715988.49,11510.28
HTTP Waiting (TTFB) (ms),1139.65,184.08,2167.99,36468.87,260.90,473.80,679.59,769.06,1057.95,1391.97,1945.90,2060.01,2167.92,489.52
Input Sequence Length (tokens),1024.00,1024.00,1024.00,32768.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),85.80,0.00,420.43,22484018.78,20.05,56.99,63.18,71.89,84.91,99.69,109.31,115.13,150.31,22.33
Inter Token Latency (ms),85.78,84.32,87.34,2744.97,84.32,84.33,84.33,84.36,85.75,87.20,87.25,87.29,87.33,1.43
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),11.66,11.45,11.86,373.15,11.45,11.46,11.46,11.47,11.66,11.85,11.86,11.86,11.86,0.19
Prefill Throughput Per User (tokens/sec/user),1146.43,467.26,5181.05,36685.71,467.36,492.08,526.13,733.09,964.52,1304.85,1504.06,2128.30,4287.55,836.45
Request Latency (ms),703777.31,691176.42,715999.03,22520873.86,691213.48,691348.09,691425.07,692353.07,703874.47,715260.58,715897.86,715924.51,715976.14,11520.29
Time to First Output Token (ms),1151.72,197.64,2191.48,36855.08,274.46,483.64,680.91,784.81,1062.00,1398.04,1948.97,2085.22,2191.05,493.02
Time to First Token (ms),1151.72,197.64,2191.48,36855.08,274.46,483.64,680.91,784.81,1062.00,1398.04,1948.97,2085.22,2191.05,493.02
Time to Second Token (ms),240.10,47.31,415.92,7683.28,47.33,54.49,83.36,236.36,259.45,268.02,315.52,343.14,398.55,86.29
Tokens In Flight (tokens),88197.12,0.00,147385.00,,,,,,91277.11,,137084.82,142271.41,146361.00,37424.61
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,262144.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,32768.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,294912.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),1407.87
Input Token Throughput (tokens/sec),23.27
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),186.20
Request Count,32.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),262144.00
Total Output Tokens (tokens),262144.00
Total Token Throughput (tokens/sec),209.47
Total Usage Completion Tokens (tokens),262144.00
Total Usage Prompt Tokens (tokens),32768.00
Total Usage Total Tokens (tokens),294912.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
