Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),179.51,3.97,117025.13,,,,,,170.36,,231.84,247.94,309.05,173.55
Active Decode Throughput Per User (tokens/sec/user),11.23,1.76,7314.07,,,,,,10.65,,14.49,15.50,19.32,10.84
Active Prefill Throughput (tokens/sec),5988.50,465.66,18526.66,,,,,,5342.19,,11454.11,18526.66,18526.66,3884.99
Active Prefill Throughput Per User (tokens/sec/user),928.92,465.66,1440.10,,,,,,969.71,,1219.56,1249.94,1321.71,255.33
Active Total Throughput (tokens/sec),201.90,11.14,18526.66,,,,,,178.04,,181.56,181.56,181.56,431.14
Credit-to-Start Latency (ms),13.33,0.80,76.97,426.68,0.81,0.83,0.91,1.21,2.83,26.30,31.22,41.04,69.27,18.00
Decode Duration (ms),728952.96,721444.95,737103.14,23326494.82,721460.78,721496.18,721726.13,721774.58,728771.11,735980.99,736506.40,736895.73,737073.82,7149.40
E2E Output Token Throughput (tokens/sec/user),11.22,11.10,11.35,359.09,11.10,11.10,11.11,11.11,11.22,11.33,11.34,11.35,11.35,0.11
Effective Concurrency,16.00,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,0.18
Effective Decode Concurrency,15.97,0.00,16.00,,,,,,16.00,,16.00,16.00,16.00,0.51
Effective Decode Throughput (tokens/sec),179.46,0.00,117025.13,,,,,,170.36,,231.84,247.94,309.05,173.55
Effective Decode Throughput Per User (tokens/sec/user),11.22,0.00,7314.07,,,,,,10.65,,14.49,15.50,19.32,10.84
Effective Latency (CO-aware) (ms),730103.91,721799.47,737995.43,23363325.19,721799.47,721923.09,722597.05,723127.24,730233.34,737129.35,737521.06,737878.67,737959.51,7006.94
Effective Prefill Concurrency,0.02,0.00,16.00,,,,,,0.00,,0.00,0.00,0.00,0.47
Effective Prefill Throughput (tokens/sec),22.44,0.00,18526.66,,,,,,0.00,,0.00,0.00,0.00,436.35
Effective Prefill Throughput Per User (tokens/sec/user),3.48,0.00,1440.10,,,,,,0.00,,0.00,0.00,0.00,58.86
Effective Total Throughput (tokens/sec),201.90,0.00,18526.66,,,,,,178.04,,181.56,181.56,181.56,431.14
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8184.41,8174.00,8191.00,261901.00,8174.93,8177.55,8179.20,8181.00,8185.00,8188.00,8189.00,8190.45,8191.00,4.15
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),17.54,0.00,35.53,561.30,0.00,0.00,0.00,0.00,18.85,34.06,34.70,35.07,35.43,16.02
HTTP Connection Overhead (ms),17.54,0.00,35.53,561.30,0.00,0.00,0.00,0.00,18.85,34.06,34.70,35.07,35.43,16.02
HTTP Connection Reused (ratio),0.38,0.00,1.00,12.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.48
