Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),93.88,0.00,28273.96,,,,,,90.89,,121.62,144.18,216.31,124.98
Active Decode Throughput Per User (tokens/sec/user),93.88,0.00,28273.96,,,,,,90.89,,121.62,144.18,216.31,124.98
Active Prefill Throughput (tokens/sec),1761.60,1761.60,1761.60,,,,,,1761.60,,1761.60,1761.60,1761.60,0.00
Active Prefill Throughput Per User (tokens/sec/user),1761.60,1761.60,1761.60,,,,,,1761.60,,1761.60,1761.60,1761.60,0.00
Active Total Throughput (tokens/sec),592.86,93.87,1761.60,,,,,,93.87,,1761.60,1761.60,1761.60,763.67
Credit-to-Start Latency (ms),1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,0.00
Decode Duration (ms),10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,10897.51,0.00
E2E Output Token Throughput (tokens/sec/user),65.85,65.85,65.85,65.85,65.85,65.85,65.85,65.85,65.85,65.85,65.85,65.85,65.85,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.70,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.46
Effective Decode Throughput (tokens/sec),65.77,0.00,28273.96,,,,,,77.00,,116.06,132.03,199.02,113.10
Effective Decode Throughput Per User (tokens/sec/user),65.77,0.00,28273.96,,,,,,77.00,,116.06,132.03,199.02,113.10
Effective Latency (CO-aware) (ms),15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,15551.23,0.00
Effective Prefill Concurrency,0.30,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.46
Effective Prefill Throughput (tokens/sec),526.90,0.00,1761.60,,,,,,0.00,,1761.60,1761.60,1761.60,806.58
Effective Prefill Throughput Per User (tokens/sec/user),526.90,0.00,1761.60,,,,,,0.00,,1761.60,1761.60,1761.60,806.58
Effective Total Throughput (tokens/sec),592.66,0.00,1761.60,,,,,,93.87,,1761.60,1761.60,1761.60,763.62
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,535.00,535.00,535.00,535.00,535.00,535.00,535.00,535.00,535.00,535.00,535.00,535.00,535.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,0.00
HTTP Connection Overhead (ms),4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,4.18,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
