Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),97.24,0.00,57828.52,,,,,,94.05,,131.73,158.34,266.49,158.90
Active Decode Throughput Per User (tokens/sec/user),97.24,0.00,57828.52,,,,,,94.05,,131.73,158.34,266.49,158.90
Active Prefill Throughput (tokens/sec),393.97,393.97,393.97,,,,,,393.97,,393.97,393.97,393.97,0.00
Active Prefill Throughput Per User (tokens/sec/user),393.97,393.97,393.97,,,,,,393.97,,393.97,393.97,393.97,0.00
Active Total Throughput (tokens/sec),106.16,97.24,393.97,,,,,,97.24,,97.24,97.24,393.97,50.66
Credit-to-Start Latency (ms),1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0.00
Decode Duration (ms),84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,84213.65,0.00
E2E Output Token Throughput (tokens/sec/user),94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.17
Effective Decode Throughput (tokens/sec),94.30,0.00,57828.52,,,,,,92.96,,130.88,157.23,265.25,157.36
Effective Decode Throughput Per User (tokens/sec/user),94.30,0.00,57828.52,,,,,,92.96,,130.88,157.23,265.25,157.36
Effective Latency (CO-aware) (ms),86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,86824.32,0.00
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.17
Effective Prefill Throughput (tokens/sec),11.84,0.00,393.97,,,,,,0.00,,0.00,0.00,393.97,67.26
Effective Prefill Throughput Per User (tokens/sec/user),11.84,0.00,393.97,,,,,,0.00,,0.00,0.00,393.97,67.26
Effective Total Throughput (tokens/sec),106.14,0.00,393.97,,,,,,97.24,,97.24,97.24,393.97,50.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,4114.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,0.00
HTTP Connection Overhead (ms),13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,13.14,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,1198.60,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,86822.77,0.00
HTTP Receiving (ms),84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,84213.70,0.00
HTTP Sending (ms),13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,13.64,0.00
HTTP Total Time (ms),86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,86835.91,0.00
HTTP Waiting (TTFB) (ms),2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,2595.43,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),20.45,0.00,125.05,84213.65,0.00,5.30,10.47,16.24,19.91,23.76,30.28,37.40,51.56,9.57
Inter Token Latency (ms),10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,10.28,0.00
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,7531.00,0.00
Output Token Throughput Per User (tokens/sec/user),97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,97.24,0.00
Prefill Throughput Per User (tokens/sec/user),393.97,393.97,393.97,393.97,393.97,393.97,393.97,393.97,393.97,393.97,393.97,393.97,393.97,0.00
Reasoning Token Count (tokens),659.00,659.00,659.00,659.00,659.00,659.00,659.00,659.00,659.00,659.00,659.00,659.00,659.00,0.00
Request Latency (ms),86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,86823.02,0.00
Time to First Output Token (ms),9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,9993.59,0.00
Time to First Token (ms),2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,2609.37,0.00
Time to Second Token (ms),26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,26.54,0.00
Tokens In Flight (tokens),5006.22,0.00,9218.00,,,,,,5004.18,,8372.85,8794.43,9130.50,2428.47

Metric,Value
Benchmark Duration (sec),86.82
Input Token Throughput (tokens/sec),11.84
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),94.31
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8190.00
Total Output Tokens (tokens),7531.00
Total Reasoning Tokens (tokens),659.00
Total Token Throughput (tokens/sec),106.15
