Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),703.35,0.00,193631.09,,,,,,798.00,,960.96,995.52,1224.95,322.65
Active Decode Throughput Per User (tokens/sec/user),36.24,0.00,8067.96,,,,,,30.68,,49.31,65.20,115.07,19.43
Active Prefill Throughput (tokens/sec),2237.49,69.92,9999.56,,,,,,1469.90,,5675.10,7781.74,9999.56,2308.10
Active Prefill Throughput Per User (tokens/sec/user),116.86,69.92,512.55,,,,,,97.99,,195.69,251.02,312.49,54.91
Active Total Throughput (tokens/sec),1393.97,30.73,9999.56,,,,,,1012.20,,2864.12,4219.81,7821.45,1490.24
Credit-to-Start Latency (ms),4.13,1.27,9.37,132.23,1.30,1.39,1.42,1.74,3.67,5.88,7.35,8.10,9.25,2.43
Decode Duration (ms),261917.28,205968.85,355502.72,8381352.89,209501.76,225229.99,232952.14,242760.82,257511.37,270341.57,305326.35,310302.64,342818.57,31086.50
E2E Output Token Throughput (tokens/sec/user),26.14,21.80,39.02,836.62,21.99,22.47,22.51,23.45,25.31,27.50,30.24,32.94,37.80,3.73
Effective Concurrency,27.11,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,8.60
Effective Decode Concurrency,22.30,0.00,32.00,,,,,,27.00,,32.00,32.00,32.00,10.21
Effective Decode Throughput (tokens/sec),696.39,0.00,193631.09,,,,,,793.09,,960.58,995.03,1216.62,328.51
Effective Decode Throughput Per User (tokens/sec/user),35.88,0.00,8067.96,,,,,,30.63,,49.23,65.07,114.87,19.67
Effective Latency (CO-aware) (ms),318339.52,209674.48,375801.25,10186864.65,216736.95,249067.82,270470.67,297777.80,322953.18,349234.55,363904.82,364543.31,372481.41,39016.14
Effective Prefill Concurrency,4.80,0.00,32.00,,,,,,0.00,,21.00,26.00,31.00,8.78
Effective Prefill Throughput (tokens/sec),697.54,0.00,9999.56,,,,,,0.00,,2520.70,4037.56,7781.74,1653.78
Effective Prefill Throughput Per User (tokens/sec/user),36.43,0.00,512.55,,,,,,0.00,,120.03,155.29,251.02,62.21
Effective Total Throughput (tokens/sec),1393.93,0.00,9999.56,,,,,,1012.20,,2864.12,4219.81,7821.45,1490.23
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2489.06,2108.00,3700.00,79650.00,2110.48,2116.55,2132.40,2195.75,2395.00,2703.50,3001.60,3033.85,3502.53,372.93
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),38.42,0.00,44.89,1229.30,10.41,34.15,36.32,37.83,39.83,41.56,42.30,43.37,44.68,7.36
HTTP Connection Overhead (ms),38.42,0.00,44.89,1229.30,10.41,34.15,36.32,37.83,39.83,41.56,42.30,43.37,44.68,7.36
HTTP Connection Reused (ratio),0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.17
HTTP Data Received (KB),851.25,716.92,1275.78,27240.05,718.42,725.62,731.10,752.90,811.32,941.28,1030.53,1067.31,1212.25,134.01
HTTP Data Sent (KB),33.80,30.82,35.06,1081.45,30.94,31.84,32.75,33.47,34.10,34.42,34.62,34.87,35.03,0.97
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),318335.12,209665.43,375797.78,10186723.90,216730.24,249064.84,270466.47,297774.90,322949.90,349228.82,363897.67,364538.93,372478.45,39015.94
HTTP Receiving (ms),261928.84,205971.79,355505.90,8381722.89,209505.51,225233.59,232956.16,242766.34,257516.52,270348.66,305336.66,310309.76,342822.42,31087.28
HTTP Sending (ms),39.15,0.22,45.73,1252.90,10.69,34.60,36.77,38.33,40.72,42.10,43.82,45.34,45.62,7.53
HTTP Total Time (ms),318373.54,209665.43,375838.62,10187953.21,216743.12,249105.75,270505.31,297817.31,322990.63,349268.54,363934.44,364578.86,372519.42,39018.69
HTTP Waiting (TTFB) (ms),56367.13,3693.43,117112.88,1803748.11,4563.73,8173.76,12777.00,26779.55,53712.60,83742.93,104427.88,111088.63,115955.74,34079.45
Input Sequence Length (tokens),8192.03,8192.00,8193.00,262145.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.69,0.17
Inter Chunk Latency (ms),103.52,0.00,1981.71,8381352.89,0.00,52.86,69.81,93.36,109.48,115.26,121.71,130.55,196.18,35.62
Inter Token Latency (ms),32.02,25.18,43.42,1024.68,25.64,27.59,28.70,29.66,31.47,33.01,37.28,37.88,41.87,3.77
OSL Mismatch Diff % (%),-0.15,-0.96,0.01,-4.88,-0.89,-0.57,-0.42,-0.20,-0.05,-0.01,0.00,0.00,0.01,0.22
Output Sequence Length (tokens),8179.50,8113.00,8193.00,261744.00,8119.20,8145.65,8157.90,8176.00,8188.00,8191.25,8192.00,8192.00,8192.69,17.87
Output Token Count (tokens),6664.79,1579.00,7994.00,159955.00,2247.15,4615.40,5535.20,6523.50,7206.50,7336.75,7403.50,7527.55,7890.96,1304.53
Output Token Throughput Per User (tokens/sec/user),31.63,23.03,39.71,1012.25,23.96,26.40,26.83,30.31,31.78,33.71,34.84,36.27,39.03,3.47
Prefill Throughput Per User (tokens/sec/user),312.49,69.92,2217.82,9999.56,70.64,73.74,78.43,97.86,152.52,306.94,640.96,1033.46,1918.40,426.53
Reasoning Token Count (tokens),3180.91,172.00,8193.00,101789.00,307.78,654.00,820.30,893.75,1302.50,7004.75,8192.00,8192.00,8192.69,3107.98
Request Latency (ms),318323.89,209662.57,375795.68,10186364.44,216726.63,249056.06,270463.44,297735.47,322945.08,349224.92,363893.22,364532.41,372476.11,39017.32
Time to First Output Token (ms),114323.34,14315.38,252126.69,2743760.14,18868.04,35744.79,49547.91,82253.33,111387.21,138499.27,176890.66,233554.66,249632.76,55383.21
Time to First Token (ms),56406.61,3693.72,117154.39,1805011.55,4577.13,8216.10,12819.21,26819.77,53755.29,83783.62,104468.84,111126.96,115995.02,34080.42
Time to Second Token (ms),98.74,42.47,324.46,3159.80,43.02,45.07,64.86,73.86,95.09,108.61,130.68,133.45,265.32,47.21
Tokens In Flight (tokens),312944.90,0.00,427909.00,,,,,,323889.74,,411290.95,415312.21,424571.01,95955.90

Metric,Value
Benchmark Duration (sec),375.80
Input Token Throughput (tokens/sec),697.54
OSL Mismatch Count,2.00
Output Token Throughput (tokens/sec),696.47
Request Count,32.00
Request Throughput (requests/sec),0.09
Total Input Sequence Length (tokens),262145.00
Total Output Sequence Length (tokens),261744.00
Total Output Tokens (tokens),159955.00
Total Reasoning Tokens (tokens),101789.00
Total Token Throughput (tokens/sec),1394.01


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
