Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),93.92,0.00,24764.49,,,,,,91.28,,128.94,154.66,229.30,139.47
Active Decode Throughput Per User (tokens/sec/user),93.92,0.00,24764.49,,,,,,91.28,,128.94,154.66,229.30,139.47
Active Prefill Throughput (tokens/sec),1614.24,1614.24,1614.24,,,,,,1614.24,,1614.24,1614.24,1614.24,0.00
Active Prefill Throughput Per User (tokens/sec/user),1614.24,1614.24,1614.24,,,,,,1614.24,,1614.24,1614.24,1614.24,0.00
Active Total Throughput (tokens/sec),577.30,93.92,1614.24,,,,,,93.92,,1614.24,1614.24,1614.24,707.98
Credit-to-Start Latency (ms),1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,0.00
Decode Duration (ms),10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,10891.97,0.00
E2E Output Token Throughput (tokens/sec/user),64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,64.12,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.68,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.47
Effective Decode Throughput (tokens/sec),64.04,0.00,24764.49,,,,,,73.94,,112.66,138.26,213.85,123.19
Effective Decode Throughput Per User (tokens/sec/user),64.04,0.00,24764.49,,,,,,73.94,,112.66,138.26,213.85,123.19
Effective Latency (CO-aware) (ms),15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,15970.71,0.00
Effective Prefill Concurrency,0.32,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.47
Effective Prefill Throughput (tokens/sec),513.07,0.00,1614.24,,,,,,0.00,,1614.24,1614.24,1614.24,751.65
Effective Prefill Throughput Per User (tokens/sec/user),513.07,0.00,1614.24,,,,,,0.00,,1614.24,1614.24,1614.24,751.65
Effective Total Throughput (tokens/sec),577.11,0.00,1614.24,,,,,,93.92,,1614.24,1614.24,1614.24,707.94
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,532.00,532.00,532.00,532.00,532.00,532.00,532.00,532.00,532.00,532.00,532.00,532.00,532.00,0.00
