Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),55.70,0.00,8783.67,,,,,,55.74,,62.30,64.96,83.35,27.32
Active Decode Throughput Per User (tokens/sec/user),55.70,0.00,8783.67,,,,,,55.74,,62.30,64.96,83.35,27.32
Active Prefill Throughput (tokens/sec),15125.21,15125.21,15125.21,,,,,,15125.21,,15125.21,15125.21,15125.21,0.00
Active Prefill Throughput Per User (tokens/sec/user),15125.21,15125.21,15125.21,,,,,,15125.21,,15125.21,15125.21,15125.21,0.00
Active Total Throughput (tokens/sec),111.20,55.70,15125.21,,,,,,55.70,,55.70,55.70,55.70,912.86
Credit-to-Start Latency (ms),1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,0.00
Decode Duration (ms),18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,18367.87,0.00
E2E Output Token Throughput (tokens/sec/user),55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.06
Effective Decode Throughput (tokens/sec),55.47,0.00,8783.67,,,,,,55.72,,62.27,64.91,83.35,27.49
Effective Decode Throughput Per User (tokens/sec/user),55.47,0.00,8783.67,,,,,,55.72,,62.27,64.91,83.35,27.49
Effective Latency (CO-aware) (ms),18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,18437.16,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.06
Effective Prefill Throughput (tokens/sec),55.69,0.00,15125.21,,,,,,0.00,,0.00,0.00,0.00,916.10
Effective Prefill Throughput Per User (tokens/sec/user),55.69,0.00,15125.21,,,,,,0.00,,0.00,0.00,0.00,916.10
Effective Total Throughput (tokens/sec),111.17,0.00,15125.21,,,,,,55.70,,55.70,55.70,55.70,912.73
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,1017.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,0.00
