Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),142.74,0.00,1697.32,,,,,,143.28,,159.86,171.34,247.98,37.66
Active Decode Throughput Per User (tokens/sec/user),142.74,0.00,1697.32,,,,,,143.28,,159.86,171.34,247.98,37.66
Active Prefill Throughput (tokens/sec),420.24,420.24,420.24,,,,,,420.24,,420.24,420.24,420.24,0.00
Active Prefill Throughput Per User (tokens/sec/user),420.24,420.24,420.24,,,,,,420.24,,420.24,420.24,420.24,0.00
Active Total Throughput (tokens/sec),154.12,142.74,420.24,,,,,,142.74,,142.74,142.74,420.24,55.02
Credit-to-Start Latency (ms),1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,0.00
Decode Duration (ms),57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,57219.27,0.00
E2E Output Token Throughput (tokens/sec/user),136.91,136.91,136.91,136.91,136.91,136.91,136.91,136.91,136.91,136.91,136.91,136.91,136.91,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),136.87,0.00,1697.32,,,,,,142.71,,159.23,170.41,242.18,46.52
Effective Decode Throughput Per User (tokens/sec/user),136.87,0.00,1697.32,,,,,,142.71,,159.23,170.41,242.18,46.52
Effective Latency (CO-aware) (ms),59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,59668.74,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),17.23,0.00,420.24,,,,,,0.00,,0.00,0.00,420.24,83.32
Effective Prefill Throughput Per User (tokens/sec/user),17.23,0.00,420.24,,,,,,0.00,,0.00,0.00,420.24,83.32
Effective Total Throughput (tokens/sec),154.09,0.00,420.24,,,,,,142.74,,142.74,142.74,420.24,55.06
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,2281.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,0.00
HTTP Connection Overhead (ms),22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,22.41,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),771.98,771.98,771.98,771.98,771.98,771.98,771.98,771.98,771.98,771.98,771.98,771.98,771.98,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,59667.32,0.00
