Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),71.70,0.00,911.93,,,,,,70.81,,86.46,97.03,172.48,29.43
Active Decode Throughput Per User (tokens/sec/user),35.86,0.00,455.97,,,,,,35.41,,43.24,48.53,86.24,14.71
Active Prefill Throughput (tokens/sec),5451.73,2857.54,9109.29,,,,,,3186.62,,9109.29,9109.29,9109.29,2599.32
Active Prefill Throughput Per User (tokens/sec/user),3745.93,2857.54,5922.67,,,,,,3186.62,,4554.64,5922.67,5922.67,850.98
Active Total Throughput (tokens/sec),80.60,35.28,9109.29,,,,,,70.53,,72.99,72.99,72.99,242.39
Credit-to-Start Latency (ms),20.98,1.05,33.93,83.93,1.71,4.35,7.66,17.57,24.48,27.88,31.51,32.72,33.69,12.18
Decode Duration (ms),228352.21,224371.60,232328.99,913408.83,224376.07,224393.96,224416.33,224483.42,228354.12,232222.91,232286.56,232307.77,232324.75,3906.74
E2E Output Token Throughput (tokens/sec/user),35.84,35.23,36.45,143.37,35.23,35.23,35.23,35.23,35.84,36.45,36.45,36.45,36.45,0.61
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.02
Effective Decode Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.07
Effective Decode Throughput (tokens/sec),71.64,0.00,911.93,,,,,,70.80,,86.46,97.02,172.09,29.49
Effective Decode Throughput Per User (tokens/sec/user),35.83,0.00,455.97,,,,,,35.40,,43.24,48.52,86.05,14.74
Effective Latency (CO-aware) (ms),228639.29,224723.87,232533.87,914557.14,224725.17,224730.38,224736.89,224756.42,228649.70,232532.56,232533.35,232533.61,232533.82,3893.74
Effective Prefill Concurrency,0.00,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.06
Effective Prefill Throughput (tokens/sec),8.96,0.00,9109.29,,,,,,0.00,,0.00,0.00,0.00,244.63
Effective Prefill Throughput Per User (tokens/sec/user),6.15,0.00,5922.67,,,,,,0.00,,0.00,0.00,0.00,155.58
Effective Total Throughput (tokens/sec),80.60,0.00,9109.29,,,,,,70.53,,72.99,72.99,72.99,242.38
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8026.25,8017.00,8036.00,32105.00,8017.03,8017.15,8017.30,8017.75,8026.00,8034.50,8035.40,8035.70,8035.94,8.79
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),4.53,0.00,18.11,18.11,0.00,0.00,0.00,0.00,0.00,4.53,12.67,15.39,17.56,7.84
HTTP Connection Overhead (ms),4.53,0.00,18.11,18.11,0.00,0.00,0.00,0.00,0.00,4.53,12.67,15.39,17.56,7.84
HTTP Connection Reused (ratio),0.75,0.00,1.00,3.00,0.03,0.15,0.30,0.75,1.00,1.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),1888.73,1872.74,1896.34,7554.92,1873.27,1875.38,1878.02,1885.94,1892.92,1895.71,1896.09,1896.22,1896.32,9.51
HTTP Data Sent (KB),4.32,3.89,4.64,17.28,3.90,3.94,4.00,4.16,4.37,4.54,4.60,4.62,4.64,0.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),228618.17,224722.58,232510.71,914472.70,224722.90,224724.18,224725.78,224730.58,228619.70,232507.30,232509.35,232510.03,232510.58,3890.27
HTTP Receiving (ms),228354.63,224375.00,232333.36,913418.54,224379.37,224396.86,224418.72,224484.29,228355.09,232225.43,232290.19,232311.77,232329.04,3907.44
HTTP Sending (ms),4.80,0.13,18.56,19.19,0.14,0.15,0.17,0.22,0.25,4.83,13.07,15.81,18.01,7.94
HTTP Total Time (ms),228622.70,224733.24,232510.71,914490.80,224733.46,224734.36,224735.47,224738.82,228623.42,232507.30,232509.35,232510.03,232510.58,3885.74
HTTP Waiting (TTFB) (ms),258.74,172.56,357.99,1034.97,172.88,174.17,175.78,180.62,252.21,330.34,346.93,352.46,356.88,81.95
Input Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),27.88,0.00,232.72,913408.83,0.00,10.08,19.18,24.85,27.73,30.51,34.21,41.46,65.83,11.25
Inter Token Latency (ms),27.88,27.39,28.36,111.51,27.39,27.40,27.40,27.41,27.88,28.35,28.36,28.36,28.36,0.48
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),35.88,35.26,36.51,143.52,35.26,35.26,35.26,35.27,35.88,36.49,36.50,36.50,36.51,0.61
Prefill Throughput Per User (tokens/sec/user),4258.21,2857.54,5922.67,17032.83,2867.41,2906.90,2956.26,3104.35,4126.31,5280.17,5665.67,5794.17,5896.97,1278.00
Request Latency (ms),228615.89,224722.82,232508.90,914463.55,224723.04,224723.89,224724.96,224728.17,228615.92,232503.64,232506.79,232507.84,232508.69,3889.50
Time to First Output Token (ms),263.68,172.89,358.35,1054.72,173.77,177.28,181.67,194.82,261.74,330.60,347.25,352.80,357.24,77.97
Time to First Token (ms),263.68,172.89,358.35,1054.72,173.77,177.28,181.67,194.82,261.74,330.60,347.25,352.80,357.24,77.97
Time to Second Token (ms),23.05,18.48,27.23,92.18,18.60,19.05,19.61,21.29,23.24,24.99,26.33,26.78,27.14,3.18
Tokens In Flight (tokens),10565.62,0.00,18430.00,,,,,,10734.00,,16956.00,17696.00,18284.00,4725.84
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,36864.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),457.32
Input Token Throughput (tokens/sec),8.96
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),71.65
Request Count,4.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),32768.00
Total Output Tokens (tokens),32768.00
Total Token Throughput (tokens/sec),80.61
Total Usage Completion Tokens (tokens),32768.00
Total Usage Prompt Tokens (tokens),4096.00
Total Usage Total Tokens (tokens),36864.00
