Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),206.46,0.00,28502.07,,,,,,210.27,,311.68,368.88,486.06,108.14
Active Decode Throughput Per User (tokens/sec/user),60.61,0.00,9500.69,,,,,,54.34,,94.63,111.14,169.11,37.05
Active Prefill Throughput (tokens/sec),2517.57,314.70,6771.61,,,,,,1600.48,,6771.61,6771.61,6771.61,2061.46
Active Prefill Throughput Per User (tokens/sec/user),481.49,314.70,871.59,,,,,,400.12,,846.45,846.45,846.45,171.02
Active Total Throughput (tokens/sec),1710.79,59.92,6771.61,,,,,,932.00,,4480.66,6771.61,6771.61,1954.80
Credit-to-Start Latency (ms),1.44,1.30,1.69,11.53,1.30,1.30,1.30,1.38,1.44,1.48,1.55,1.62,1.67,0.12
Decode Duration (ms),18449.47,14216.86,21042.43,147595.77,14398.58,15125.47,16034.09,16994.33,18334.08,20831.07,21039.87,21041.15,21042.18,2274.35
E2E Output Token Throughput (tokens/sec/user),33.83,23.74,57.79,270.64,23.82,24.11,24.47,25.30,28.92,38.62,48.33,53.06,56.85,11.16
Effective Concurrency,6.13,0.00,8.00,,,,,,7.00,,8.00,8.00,8.00,2.07
Effective Decode Concurrency,3.43,0.00,6.00,,,,,,4.00,,5.00,5.00,6.00,1.73
Effective Decode Throughput (tokens/sec),189.82,0.00,28502.07,,,,,,197.64,,309.28,356.23,459.06,117.94
Effective Decode Throughput Per User (tokens/sec/user),55.73,0.00,9500.69,,,,,,52.50,,93.58,109.13,163.22,39.17
Effective Latency (CO-aware) (ms),33044.37,17703.04,43090.02,264354.95,18086.19,19618.79,21534.54,26710.99,35491.84,40494.97,41822.15,42456.08,42963.23,8638.91
Effective Prefill Concurrency,2.71,0.00,8.00,,,,,,2.00,,7.00,8.00,8.00,2.82
Effective Prefill Throughput (tokens/sec),1520.78,0.00,6771.61,,,,,,669.59,,4408.93,6771.61,6771.61,2020.63
Effective Prefill Throughput Per User (tokens/sec/user),290.85,0.00,871.59,,,,,,334.79,,629.85,846.45,846.45,270.40
Effective Total Throughput (tokens/sec),1710.60,0.00,6771.61,,,,,,932.00,,4480.66,6771.61,6771.61,1954.77
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,344.00,266.00,389.00,2752.00,267.96,275.80,285.60,303.00,367.00,378.25,388.30,388.65,388.93,44.78
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),29.01,0.00,34.49,232.06,2.29,11.45,22.90,32.87,32.94,33.00,33.50,33.99,34.39,10.98
HTTP Connection Overhead (ms),29.01,0.00,34.49,232.06,2.29,11.45,22.90,32.87,32.94,33.00,33.50,33.99,34.39,10.98
HTTP Connection Reused (ratio),0.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.65,0.93,0.33
HTTP Data Received (KB),130.65,124.95,136.89,1045.23,124.98,125.08,125.21,127.03,129.51,135.59,136.26,136.58,136.83,4.61
HTTP Data Sent (KB),33.95,30.82,34.77,271.62,31.04,31.94,33.05,34.04,34.43,34.55,34.62,34.70,34.76,1.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),33042.71,17701.27,43088.48,264341.68,18084.42,19617.04,21532.81,26709.27,35490.17,40493.42,41820.53,42454.50,42961.68,8638.98
HTTP Receiving (ms),18465.37,14234.12,21046.62,147722.97,14417.95,15153.28,16072.45,17008.18,18341.41,20858.81,21045.37,21046.00,21046.50,2271.79
HTTP Sending (ms),29.50,0.24,35.20,235.97,2.55,11.79,23.34,33.34,33.43,33.50,34.06,34.63,35.09,11.07
HTTP Total Time (ms),33071.72,17701.27,43121.43,264573.74,18086.73,19628.56,21555.86,26742.31,35523.77,40526.36,41853.49,42487.46,42994.64,8646.30
HTTP Waiting (TTFB) (ms),14547.84,3466.91,25997.54,116382.74,3663.91,4451.92,5436.93,8594.11,14410.22,20313.88,23933.97,24965.76,25791.18,7502.72
Input Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),48.00,0.00,250.77,147595.77,0.00,0.00,0.00,36.88,49.84,58.98,70.64,92.44,136.56,27.53
Inter Token Latency (ms),18.04,13.92,20.57,144.34,14.10,14.80,15.68,16.62,17.93,20.36,20.57,20.57,20.57,2.22
OSL Mismatch Diff % (%),-0.05,-0.20,0.00,-0.39,-0.19,-0.16,-0.13,-0.10,0.00,0.00,0.00,0.00,0.00,0.07
Output Sequence Length (tokens),1023.50,1022.00,1024.00,8188.00,1022.07,1022.35,1022.70,1023.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.71
Output Token Count (tokens),248.00,118.00,468.00,744.00,118.80,122.00,126.00,138.00,158.00,313.00,406.00,437.00,461.80,156.42
Output Token Throughput Per User (tokens/sec/user),56.33,48.62,71.82,450.65,48.62,48.62,48.62,49.11,55.77,60.15,64.14,67.98,71.05,7.44
Prefill Throughput Per User (tokens/sec/user),846.45,314.70,2362.68,6771.61,317.51,328.76,342.83,404.84,574.51,978.00,1616.88,1989.78,2288.10,648.48
Reasoning Token Count (tokens),930.50,554.00,1024.00,7444.00,575.77,662.85,771.70,895.00,1024.00,1024.00,1024.00,1024.00,1024.00,154.27
Request Latency (ms),33027.08,17684.10,43086.11,264216.60,18065.16,19589.39,21494.68,26689.57,35485.35,40466.51,41817.35,42451.73,42959.23,8645.56
Time to First Output Token (ms),30057.95,9062.29,42055.68,90173.84,9662.16,12061.65,15061.01,24059.08,39055.87,40555.78,41455.72,41755.70,41995.69,14896.60
