Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),127.24,0.00,5607.05,,,,,,128.06,,144.51,155.40,224.88,40.82
Active Decode Throughput Per User (tokens/sec/user),127.24,0.00,5607.05,,,,,,128.06,,144.51,155.40,224.88,40.82
Active Prefill Throughput (tokens/sec),2274.76,2274.76,2274.76,,,,,,2274.76,,2274.76,2274.76,2274.76,0.00
Active Prefill Throughput Per User (tokens/sec/user),2274.76,2274.76,2274.76,,,,,,2274.76,,2274.76,2274.76,2274.76,0.00
Active Total Throughput (tokens/sec),241.07,127.24,2274.76,,,,,,127.24,,127.24,2274.76,2274.76,481.15
Credit-to-Start Latency (ms),1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,1.33,0.00
Decode Duration (ms),64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,64365.09,0.00
E2E Output Token Throughput (tokens/sec/user),120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,120.51,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.22
Effective Decode Throughput (tokens/sec),120.47,0.00,5607.05,,,,,,127.24,,143.90,154.61,222.26,48.92
Effective Decode Throughput Per User (tokens/sec/user),120.47,0.00,5607.05,,,,,,127.24,,143.90,154.61,222.26,48.92
Effective Latency (CO-aware) (ms),67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,67972.65,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),120.56,0.00,2274.76,,,,,,0.00,,0.00,2274.76,2274.76,509.62
Effective Prefill Throughput Per User (tokens/sec/user),120.56,0.00,2274.76,,,,,,0.00,,0.00,2274.76,2274.76,509.62
Effective Total Throughput (tokens/sec),241.03,0.00,2274.76,,,,,,127.24,,127.24,2274.76,2274.76,481.12
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,2540.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,0.00
HTTP Connection Overhead (ms),23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,23.22,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),880.75,880.75,880.75,880.75,880.75,880.75,880.75,880.75,880.75,880.75,880.75,880.75,880.75,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
