Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.73,0.00,21358.93,,,,,,42.37,,51.68,58.18,87.95,88.02
Active Decode Throughput Per User (tokens/sec/user),41.73,0.00,21358.93,,,,,,42.37,,51.68,58.18,87.95,88.02
Active Prefill Throughput (tokens/sec),5813.23,5813.23,5813.23,,,,,,5813.23,,5813.23,5813.23,5813.23,0.00
Active Prefill Throughput Per User (tokens/sec/user),5813.23,5813.23,5813.23,,,,,,5813.23,,5813.23,5813.23,5813.23,0.00
Active Total Throughput (tokens/sec),82.88,41.73,5813.23,,,,,,41.73,,41.73,41.73,41.73,485.60
Credit-to-Start Latency (ms),1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,0.00
Decode Duration (ms),196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,196306.78,0.00
E2E Output Token Throughput (tokens/sec/user),41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.08
Effective Decode Throughput (tokens/sec),41.42,0.00,21358.93,,,,,,42.32,,51.63,58.11,87.94,87.77
Effective Decode Throughput Per User (tokens/sec/user),41.42,0.00,21358.93,,,,,,42.32,,51.63,58.11,87.94,87.77
Effective Latency (CO-aware) (ms),197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,197717.84,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.44,0.00,5813.23,,,,,,0.00,,0.00,0.00,0.00,489.08
Effective Prefill Throughput Per User (tokens/sec/user),41.44,0.00,5813.23,,,,,,0.00,,0.00,0.00,0.00,489.08
Effective Total Throughput (tokens/sec),82.87,0.00,5813.23,,,,,,41.73,,41.73,41.73,41.73,485.57
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,7797.00,0.00
