Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),130.52,0.00,34587.19,,,,,,131.27,,155.57,168.96,275.19,57.06
Active Decode Throughput Per User (tokens/sec/user),130.52,0.00,34587.19,,,,,,131.27,,155.57,168.96,275.19,57.06
Active Prefill Throughput (tokens/sec),229.68,193.16,283.22,,,,,,193.16,,283.22,283.22,283.22,44.21
Active Prefill Throughput Per User (tokens/sec/user),229.68,193.16,283.22,,,,,,193.16,,283.22,283.22,283.22,44.21
Active Total Throughput (tokens/sec),137.11,124.89,283.22,,,,,,136.67,,136.67,193.16,283.22,27.78
Credit-to-Start Latency (ms),7.91,7.43,8.38,15.81,7.44,7.48,7.53,7.67,7.91,8.14,8.29,8.33,8.37,0.47
Decode Duration (ms),62655.73,59901.60,65409.86,125311.47,59956.69,60177.02,60452.43,61278.67,62655.73,64032.80,64859.04,65134.45,65354.78,2754.13
E2E Output Token Throughput (tokens/sec/user),122.25,115.57,128.93,244.49,115.70,116.24,116.90,118.91,122.25,125.59,127.59,128.26,128.79,6.68
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.93,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.25
Effective Decode Throughput (tokens/sec),121.82,0.00,34587.19,,,,,,129.82,,154.48,167.54,267.91,64.02
Effective Decode Throughput Per User (tokens/sec/user),121.82,0.00,34587.19,,,,,,129.82,,154.48,167.54,267.91,64.02
Effective Latency (CO-aware) (ms),67134.30,63536.77,70731.82,134268.59,63608.72,63896.52,64256.28,65335.53,67134.30,68933.06,70012.32,70372.07,70659.87,3597.53
Effective Prefill Concurrency,0.07,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),15.25,0.00,283.22,,,,,,0.00,,0.00,193.16,283.22,58.31
Effective Prefill Throughput Per User (tokens/sec/user),15.25,0.00,283.22,,,,,,0.00,,0.00,193.16,283.22,58.31
Effective Total Throughput (tokens/sec),137.07,0.00,283.22,,,,,,136.67,,136.67,193.16,283.22,27.87
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2447.00,2297.00,2597.00,4894.00,2300.00,2312.00,2327.00,2372.00,2447.00,2522.00,2567.00,2582.00,2594.00,150.00
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),844.99,802.91,887.07,1689.98,803.75,807.12,811.33,823.95,844.99,866.03,878.66,882.86,886.23,42.08
HTTP Data Sent (KB),4.27,4.00,4.54,8.55,4.01,4.03,4.06,4.14,4.27,4.41,4.49,4.52,4.54,0.27
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),67126.32,63528.32,70724.31,134252.64,63600.28,63888.12,64247.92,65327.32,67126.32,68925.32,70004.72,70364.51,70652.35,3598.00
