Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),72.08,0.00,46248.57,,,,,,72.05,,86.51,99.39,154.44,154.11
Active Decode Throughput Per User (tokens/sec/user),72.08,0.00,46248.57,,,,,,72.05,,86.51,99.39,154.44,154.11
Active Prefill Throughput (tokens/sec),3332.62,3332.62,3332.62,,,,,,3332.62,,3332.62,3332.62,3332.62,0.00
Active Prefill Throughput Per User (tokens/sec/user),3332.62,3332.62,3332.62,,,,,,3332.62,,3332.62,3332.62,3332.62,0.00
Active Total Throughput (tokens/sec),141.37,72.08,3332.62,,,,,,72.08,,72.08,72.08,3332.62,470.23
Credit-to-Start Latency (ms),1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.00
Decode Duration (ms),14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,14193.12,0.00
E2E Output Token Throughput (tokens/sec/user),70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,70.61,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.15
Effective Decode Throughput (tokens/sec),70.51,0.00,46248.57,,,,,,71.85,,86.05,98.86,154.44,152.79
Effective Decode Throughput Per User (tokens/sec/user),70.51,0.00,46248.57,,,,,,71.85,,86.05,98.86,154.44,152.79
Effective Latency (CO-aware) (ms),14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,14502.44,0.00
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.14
Effective Prefill Throughput (tokens/sec),70.79,0.00,3332.62,,,,,,0.00,,0.00,0.00,3332.62,480.52
Effective Prefill Throughput Per User (tokens/sec/user),70.79,0.00,3332.62,,,,,,0.00,,0.00,0.00,3332.62,480.52
Effective Total Throughput (tokens/sec),141.30,0.00,3332.62,,,,,,72.08,,72.08,72.08,3332.62,470.13
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,992.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.00
HTTP Connection Overhead (ms),0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),286.73,286.73,286.73,286.73,286.73,286.73,286.73,286.73,286.73,286.73,286.73,286.73,286.73,0.00
HTTP Data Sent (KB),4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,14501.11,0.00
HTTP Receiving (ms),14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,14193.17,0.00
HTTP Sending (ms),0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.00
HTTP Total Time (ms),14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,14501.72,0.00
HTTP Waiting (TTFB) (ms),306.95,306.95,306.95,306.95,306.95,306.95,306.95,306.95,306.95,306.95,306.95,306.95,306.95,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),13.87,0.00,231.00,14193.12,0.00,0.12,7.78,12.41,13.81,15.01,17.46,21.67,37.60,9.24
Inter Token Latency (ms),13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,13.87,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),72.08,72.08,72.08,72.08,72.08,72.08,72.08,72.08,72.08,72.08,72.08,72.08,72.08,0.00
Prefill Throughput Per User (tokens/sec/user),3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,3332.62,0.00
Request Latency (ms),14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,14501.29,0.00
Time to First Output Token (ms),308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,0.00
Time to First Token (ms),308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,308.17,0.00
Time to Second Token (ms),11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,11.17,0.00
Tokens In Flight (tokens),1527.59,0.00,2051.00,,,,,,1529.00,,1946.00,1998.00,2038.00,303.13
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,2051.00,0.00

Metric,Value
Benchmark Duration (sec),14.50
Input Token Throughput (tokens/sec),70.79
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),70.58
Request Count,1.00
Request Throughput (requests/sec),0.07
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),1024.00
Total Output Tokens (tokens),1024.00
Total Token Throughput (tokens/sec),141.37
Total Usage Completion Tokens (tokens),1024.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),2051.00
