Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),140.81,0.00,1319.89,,,,,,142.62,,163.47,178.48,272.39,41.16
Active Decode Throughput Per User (tokens/sec/user),140.81,0.00,1319.89,,,,,,142.62,,163.47,178.48,272.39,41.16
Active Prefill Throughput (tokens/sec),453.26,453.26,453.26,,,,,,453.26,,453.26,453.26,453.26,0.00
Active Prefill Throughput Per User (tokens/sec/user),453.26,453.26,453.26,,,,,,453.26,,453.26,453.26,453.26,0.00
Active Total Throughput (tokens/sec),152.53,140.81,453.26,,,,,,140.81,,140.81,140.81,453.26,59.38
Credit-to-Start Latency (ms),1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.00
Decode Duration (ms),58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,58162.85,0.00
E2E Output Token Throughput (tokens/sec/user),135.54,135.54,135.54,135.54,135.54,135.54,135.54,135.54,135.54,135.54,135.54,135.54,135.54,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.19
Effective Decode Throughput (tokens/sec),135.49,0.00,1319.89,,,,,,141.85,,162.85,178.01,269.55,48.48
Effective Decode Throughput Per User (tokens/sec/user),135.49,0.00,1319.89,,,,,,141.85,,162.85,178.01,269.55,48.48
Effective Latency (CO-aware) (ms),60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,60434.42,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.19
Effective Prefill Throughput (tokens/sec),17.01,0.00,453.26,,,,,,0.00,,0.00,0.00,453.26,86.14
Effective Prefill Throughput Per User (tokens/sec/user),17.01,0.00,453.26,,,,,,0.00,,0.00,0.00,453.26,86.14
Effective Total Throughput (tokens/sec),152.50,0.00,453.26,,,,,,140.81,,140.81,140.81,453.26,59.42
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,2263.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,0.00
HTTP Connection Overhead (ms),11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,11.51,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),755.62,755.62,755.62,755.62,755.62,755.62,755.62,755.62,755.62,755.62,755.62,755.62,755.62,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,60433.04,0.00
HTTP Receiving (ms),58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,58165.28,0.00
HTTP Sending (ms),11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,11.88,0.00
HTTP Total Time (ms),60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,60444.55,0.00
HTTP Waiting (TTFB) (ms),2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,2255.88,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),25.31,0.00,111.50,58162.85,0.00,14.78,20.28,23.47,24.97,26.86,30.27,36.08,53.19,7.57
Inter Token Latency (ms),7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,7.10,0.00
OSL Mismatch Diff % (%),-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00
Output Sequence Length (tokens),8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,0.00
Output Token Count (tokens),7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,7326.00,0.00
Output Token Throughput Per User (tokens/sec/user),140.81,140.81,140.81,140.81,140.81,140.81,140.81,140.81,140.81,140.81,140.81,140.81,140.81,0.00
Prefill Throughput Per User (tokens/sec/user),453.26,453.26,453.26,453.26,453.26,453.26,453.26,453.26,453.26,453.26,453.26,453.26,453.26,0.00
Reasoning Token Count (tokens),865.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,865.00,0.00
Request Latency (ms),60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,60430.85,0.00
Time to First Output Token (ms),10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,10427.93,0.00
Time to First Token (ms),2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,2268.00,0.00
Time to Second Token (ms),24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,24.14,0.00
