Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),50.56,0.00,11316.84,,,,,,52.17,,65.96,77.94,141.50,28.55
Active Decode Throughput Per User (tokens/sec/user),50.56,0.00,11316.84,,,,,,52.17,,65.96,77.94,141.50,28.55
Active Prefill Throughput (tokens/sec),4975.21,4975.21,4975.21,,,,,,4975.21,,4975.21,4975.21,4975.21,0.00
Active Prefill Throughput Per User (tokens/sec/user),4975.21,4975.21,4975.21,,,,,,4975.21,,4975.21,4975.21,4975.21,0.00
Active Total Throughput (tokens/sec),56.83,50.56,4975.21,,,,,,50.56,,50.56,50.56,50.56,175.57
Credit-to-Start Latency (ms),1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,0.00
Decode Duration (ms),161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,161988.40,0.00
E2E Output Token Throughput (tokens/sec/user),50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,50.51,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),50.49,0.00,11316.84,,,,,,52.16,,65.93,77.93,141.36,28.59
Effective Decode Throughput Per User (tokens/sec/user),50.49,0.00,11316.84,,,,,,52.16,,65.93,77.93,141.36,28.59
Effective Latency (CO-aware) (ms),162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,162202.84,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.33,0.00,4975.21,,,,,,0.00,,0.00,0.00,0.00,177.36
Effective Prefill Throughput Per User (tokens/sec/user),6.33,0.00,4975.21,,,,,,0.00,,0.00,0.00,0.00,177.36
Effective Total Throughput (tokens/sec),56.82,0.00,4975.21,,,,,,50.56,,50.56,50.56,50.56,175.56
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,7555.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,0.00
HTTP Connection Overhead (ms),12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,12.06,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,162201.49,0.00
HTTP Receiving (ms),161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,161995.30,0.00
HTTP Sending (ms),12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,0.00
HTTP Total Time (ms),162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,162213.55,0.00
HTTP Waiting (TTFB) (ms),193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),19.78,0.00,208.31,161988.40,0.00,0.00,5.85,16.43,19.46,21.58,26.51,37.74,73.86,13.75
Inter Token Latency (ms),19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,50.57,0.00
Prefill Throughput Per User (tokens/sec/user),4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,4975.21,0.00
Request Latency (ms),162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,162194.82,0.00
Time to First Output Token (ms),206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,0.00
Time to First Token (ms),206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,206.42,0.00
Time to Second Token (ms),14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,14.31,0.00
Tokens In Flight (tokens),5233.37,0.00,9219.00,,,,,,5292.00,,8458.00,8840.00,9143.00,2365.76
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),162.19
Input Token Throughput (tokens/sec),6.33
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.50
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),56.83
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
