Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.82,0.00,7846.64,,,,,,42.27,,50.01,57.29,100.94,18.86
Active Decode Throughput Per User (tokens/sec/user),41.82,0.00,7846.64,,,,,,42.27,,50.01,57.29,100.94,18.86
Active Prefill Throughput (tokens/sec),5612.34,5612.34,5612.34,,,,,,5612.34,,5612.34,5612.34,5612.34,0.00
Active Prefill Throughput Per User (tokens/sec/user),5612.34,5612.34,5612.34,,,,,,5612.34,,5612.34,5612.34,5612.34,0.00
Active Total Throughput (tokens/sec),83.04,41.82,5612.34,,,,,,41.82,,41.82,41.82,41.82,477.41
Credit-to-Start Latency (ms),1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,0.00
Decode Duration (ms),195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,195863.20,0.00
E2E Output Token Throughput (tokens/sec/user),41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.09
Effective Decode Throughput (tokens/sec),41.51,0.00,7846.64,,,,,,42.21,,49.98,57.18,100.33,19.14
Effective Decode Throughput Per User (tokens/sec/user),41.51,0.00,7846.64,,,,,,42.21,,49.98,57.18,100.33,19.14
Effective Latency (CO-aware) (ms),197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,197324.96,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.09
Effective Prefill Throughput (tokens/sec),41.53,0.00,5612.34,,,,,,0.00,,0.00,0.00,0.00,480.97
Effective Prefill Throughput Per User (tokens/sec/user),41.53,0.00,5612.34,,,,,,0.00,,0.00,0.00,0.00,480.97
Effective Total Throughput (tokens/sec),83.03,0.00,5612.34,,,,,,41.82,,41.82,41.82,41.82,477.39
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,7876.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,0.00
HTTP Connection Overhead (ms),16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,16.58,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,1895.93,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,197323.13,0.00
HTTP Receiving (ms),195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,195863.26,0.00
HTTP Sending (ms),16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,16.98,0.00
HTTP Total Time (ms),197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,197339.71,0.00
HTTP Waiting (TTFB) (ms),1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,1442.89,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),23.91,0.00,150.33,195863.20,0.00,5.15,14.67,21.67,23.83,25.60,28.91,36.65,75.61,12.19
Inter Token Latency (ms),23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,23.91,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.82,41.82,41.82,41.82,41.82,41.82,41.82,41.82,41.82,41.82,41.82,41.82,41.82,0.00
Prefill Throughput Per User (tokens/sec/user),5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,5612.34,0.00
Request Latency (ms),197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,197323.37,0.00
Time to First Output Token (ms),1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,0.00
Time to First Token (ms),1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,1460.18,0.00
Time to Second Token (ms),19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,0.00
Tokens In Flight (tokens),12359.46,0.00,16387.00,,,,,,12412.00,,15613.00,16001.00,16310.00,2384.61
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Usage Total Tokens (tokens),16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,16387.00,0.00

Metric,Value
Benchmark Duration (sec),197.32
Input Token Throughput (tokens/sec),41.53
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.51
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8195.00
