Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),151.68,0.00,74472.77,,,,,,146.39,,224.43,252.08,373.07,287.23
Active Decode Throughput Per User (tokens/sec/user),63.96,0.00,35261.66,,,,,,55.49,,91.69,109.36,181.87,145.82
Active Prefill Throughput (tokens/sec),2214.87,553.72,3978.40,,,,,,2276.22,,3978.40,3978.40,3978.40,1353.41
Active Prefill Throughput Per User (tokens/sec/user),760.86,553.72,994.60,,,,,,758.74,,994.60,994.60,994.60,176.31
Active Total Throughput (tokens/sec),1160.24,60.16,3978.40,,,,,,237.13,,3978.40,3978.40,3978.40,1377.07
Credit-to-Start Latency (ms),1.60,1.21,2.29,6.40,1.21,1.24,1.28,1.39,1.45,1.67,2.04,2.17,2.27,0.41
Decode Duration (ms),17260.06,16464.15,18067.92,69040.24,16479.36,16540.21,16616.27,16844.44,17254.08,17669.71,17908.64,17988.28,18051.99,601.30
E2E Output Token Throughput (tokens/sec/user),38.64,32.17,48.03,154.58,32.26,32.63,33.09,34.47,37.19,41.36,45.36,46.70,47.77,5.96
Effective Concurrency,3.41,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.97
Effective Decode Concurrency,2.17,0.00,4.00,,,,,,2.00,,4.00,4.00,4.00,1.36
Effective Decode Throughput (tokens/sec),128.67,0.00,74472.77,,,,,,129.32,,219.99,247.01,342.58,270.09
Effective Decode Throughput Per User (tokens/sec/user),54.26,0.00,35261.66,,,,,,53.27,,88.47,103.16,169.10,136.25
Effective Latency (CO-aware) (ms),27068.79,21279.08,31766.99,108275.16,21425.74,22012.36,22745.65,24945.50,27614.55,29737.84,30955.33,31361.16,31685.82,3885.12
Effective Prefill Concurrency,1.23,0.00,4.00,,,,,,0.00,,4.00,4.00,4.00,1.54
Effective Prefill Throughput (tokens/sec),1031.40,0.00,3978.40,,,,,,0.00,,3978.40,3978.40,3978.40,1440.00
Effective Prefill Throughput Per User (tokens/sec/user),354.31,0.00,994.60,,,,,,0.00,,994.60,994.60,994.60,398.15
Effective Total Throughput (tokens/sec),1160.08,0.00,3978.40,,,,,,237.13,,3978.40,3978.40,3978.40,1377.05
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,547.25,531.00,577.00,2189.00,531.21,532.05,533.10,536.25,540.50,551.50,566.80,571.90,575.98,17.70
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.38,0.00,11.45,33.51,0.33,1.65,3.29,8.24,11.03,11.17,11.34,11.39,11.44,4.84
HTTP Connection Overhead (ms),8.38,0.00,11.45,33.51,0.33,1.65,3.29,8.24,11.03,11.17,11.34,11.39,11.44,4.84
HTTP Connection Reused (ratio),0.25,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.70,0.85,0.97,0.43
HTTP Data Received (KB),162.51,156.57,166.56,650.02,156.73,157.37,158.17,160.57,163.44,165.38,166.09,166.32,166.51,3.81
HTTP Data Sent (KB),33.56,30.82,34.54,134.22,30.93,31.36,31.90,33.51,34.43,34.47,34.52,34.53,34.54,1.58
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),27067.00,21276.72,31765.53,108268.01,21423.40,22010.10,22743.49,24943.64,27612.88,29736.25,30953.82,31359.67,31684.36,3885.45
HTTP Receiving (ms),17260.09,16464.15,18067.95,69040.35,16479.36,16540.21,16616.28,16844.46,17254.12,17669.75,17908.67,17988.31,18052.02,601.31
HTTP Sending (ms),8.76,0.17,11.86,35.05,0.51,1.86,3.55,8.62,11.51,11.65,11.78,11.82,11.86,4.96
HTTP Total Time (ms),27075.38,21276.72,31776.98,108301.52,21423.73,22011.76,22746.81,24951.95,27623.91,29747.34,30965.12,31371.05,31695.79,3889.67
HTTP Waiting (TTFB) (ms),9798.15,4812.39,14782.43,39192.60,4910.62,5303.50,5794.60,7267.91,9798.89,12329.13,13801.11,14291.77,14684.30,3727.13
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),30.60,0.00,134.24,69040.24,0.00,2.32,14.32,23.95,32.18,36.45,44.32,50.39,73.59,14.35
Inter Token Latency (ms),16.89,16.13,17.66,67.55,16.14,16.20,16.27,16.50,16.88,17.27,17.51,17.58,17.65,0.57
OSL Mismatch Diff % (%),-0.10,-0.20,0.00,-0.39,-0.20,-0.20,-0.20,-0.20,-0.10,0.00,0.00,0.00,0.00,0.10
Output Sequence Length (tokens),1023.00,1022.00,1024.00,4092.00,1022.00,1022.00,1022.00,1022.00,1023.00,1024.00,1024.00,1024.00,1024.00,1.00
Output Token Count (tokens),226.00,161.00,291.00,452.00,162.30,167.50,174.00,193.50,226.00,258.50,278.00,284.50,289.70,65.00
Output Token Throughput Per User (tokens/sec/user),59.28,56.62,62.01,237.13,56.67,56.88,57.13,57.91,59.25,60.62,61.46,61.74,61.96,2.01
Prefill Throughput Per User (tokens/sec/user),994.60,553.72,1702.18,3978.40,558.43,577.30,600.88,671.62,861.25,1184.23,1495.00,1598.59,1681.47,440.40
Reasoning Token Count (tokens),910.00,731.00,1024.00,3640.00,734.90,750.50,770.00,828.50,942.50,1024.00,1024.00,1024.00,1024.00,122.92
Request Latency (ms),27067.19,21276.79,31765.78,108268.76,21423.47,22010.20,22743.61,24943.83,27613.09,29736.45,30954.05,31359.92,31684.61,3885.51
Time to First Output Token (ms),23108.15,17973.79,28242.52,46216.31,18076.48,18487.22,19000.66,20540.97,23108.15,25675.34,27215.65,27729.08,28139.83,5134.37
Time to First Token (ms),9807.13,4812.64,14794.58,39228.52,4911.21,5305.48,5798.33,7276.85,9810.65,12340.92,13813.12,14303.85,14696.43,3731.09
Time to Second Token (ms),26.20,0.06,36.21,104.78,1.06,5.05,10.03,25.00,34.26,35.45,35.91,36.06,36.18,15.13
Tokens In Flight (tokens),29027.75,0.00,35408.94,,,,,,32817.03,,34741.71,35075.33,35336.42,7787.52

Metric,Value
Benchmark Duration (sec),31.77
Input Token Throughput (tokens/sec),1031.40
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),128.80
Request Count,4.00
Request Throughput (requests/sec),0.13
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),4092.00
Total Output Tokens (tokens),452.00
Total Reasoning Tokens (tokens),3640.00
Total Token Throughput (tokens/sec),1160.20
