Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),119.61,0.00,62401.30,,,,,,113.59,,169.29,205.15,314.46,248.42
Active Decode Throughput Per User (tokens/sec/user),76.60,0.00,31200.65,,,,,,71.90,,105.64,125.68,203.09,157.66
Active Prefill Throughput (tokens/sec),1944.45,972.22,2582.85,,,,,,2582.85,,2582.85,2582.85,2582.85,787.82
Active Prefill Throughput Per User (tokens/sec/user),1164.90,972.22,1291.42,,,,,,1291.42,,1291.42,1291.42,1291.42,156.13
Active Total Throughput (tokens/sec),831.00,74.40,2582.85,,,,,,150.01,,2582.85,2582.85,2582.85,1008.01
Credit-to-Start Latency (ms),1.44,1.27,1.62,2.88,1.27,1.28,1.30,1.35,1.44,1.53,1.58,1.60,1.61,0.17
Decode Duration (ms),13626.34,13503.06,13749.61,27252.67,13505.53,13515.39,13527.72,13564.70,13626.34,13687.97,13724.95,13737.28,13747.14,123.27
E2E Output Token Throughput (tokens/sec/user),50.58,46.18,54.98,101.15,46.26,46.62,47.06,48.38,50.58,52.78,54.10,54.54,54.89,4.40
Effective Concurrency,1.84,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.37
Effective Decode Concurrency,1.23,0.00,2.00,,,,,,1.00,,2.00,2.00,2.00,0.80
Effective Decode Throughput (tokens/sec),92.15,0.00,62401.30,,,,,,92.07,,161.72,190.94,299.58,223.78
Effective Decode Throughput Per User (tokens/sec/user),59.02,0.00,31200.65,,,,,,65.56,,97.74,117.62,182.50,142.09
Effective Latency (CO-aware) (ms),20383.91,18590.91,22176.91,40767.82,18626.77,18770.21,18949.51,19487.41,20383.91,21280.41,21818.31,21997.61,22141.05,1793.00
Effective Prefill Concurrency,0.61,0.00,2.00,,,,,,0.00,,2.00,2.00,2.00,0.83
Effective Prefill Throughput (tokens/sec),738.67,0.00,2582.85,,,,,,0.00,,2582.85,2582.85,2582.85,1061.35
Effective Prefill Throughput Per User (tokens/sec/user),442.53,0.00,1291.42,,,,,,0.00,,1291.42,1291.42,1291.42,573.53
Effective Total Throughput (tokens/sec),830.83,0.00,2582.85,,,,,,150.01,,2582.85,2582.85,2582.85,1007.98
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,555.50,534.00,577.00,1111.00,534.43,536.15,538.30,544.75,555.50,566.25,572.70,574.85,576.57,21.50
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),20.54,0.00,41.09,41.09,0.41,2.05,4.11,10.27,20.54,30.81,36.98,39.03,40.67,20.54
HTTP Connection Overhead (ms),20.54,0.00,41.09,41.09,0.41,2.05,4.11,10.27,20.54,30.81,36.98,39.03,40.67,20.54
HTTP Connection Reused (ratio),0.50,0.00,1.00,1.00,0.01,0.05,0.10,0.25,0.50,0.75,0.90,0.95,0.99,0.50
HTTP Data Received (KB),164.89,162.74,167.04,329.78,162.78,162.95,163.17,163.81,164.89,165.97,166.61,166.83,167.00,2.15
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),20382.34,18589.23,22175.44,40764.67,18625.09,18768.54,18947.85,19485.78,20382.34,21278.89,21816.82,21996.13,22139.58,1793.11
HTTP Receiving (ms),13626.36,13503.07,13749.66,27252.73,13505.53,13515.40,13527.73,13564.72,13626.36,13688.01,13725.00,13737.33,13747.19,123.29
HTTP Sending (ms),20.86,0.17,41.55,41.72,0.58,2.24,4.31,10.51,20.86,31.20,37.41,39.48,41.13,20.69
HTTP Total Time (ms),20402.88,18589.23,22216.53,40805.76,18625.50,18770.59,18951.96,19496.05,20402.88,21309.70,21853.80,22035.16,22180.26,1813.65
HTTP Waiting (TTFB) (ms),6735.12,5085.99,8384.24,13470.23,5118.98,5250.90,5415.82,5910.55,6735.12,7559.68,8054.41,8219.33,8351.26,1649.12
Input Sequence Length (tokens),8192.00,8192.00,8192.00,16384.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),23.80,0.00,112.13,27252.67,0.00,2.12,11.18,18.76,24.16,27.34,34.59,42.49,61.69,11.57
Inter Token Latency (ms),13.33,13.23,13.44,26.67,13.23,13.24,13.25,13.28,13.33,13.39,13.42,13.43,13.44,0.11
OSL Mismatch Diff % (%),-0.10,-0.20,0.00,-0.20,-0.19,-0.19,-0.18,-0.15,-0.10,-0.05,-0.02,-0.01,-0.00,0.10
Output Sequence Length (tokens),1023.00,1022.00,1024.00,2046.00,1022.02,1022.10,1022.20,1022.50,1023.00,1023.50,1023.80,1023.90,1023.98,1.00
Output Token Count (tokens),235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,0.00
Output Token Throughput Per User (tokens/sec/user),75.01,74.40,75.61,150.01,74.41,74.46,74.52,74.70,75.01,75.31,75.49,75.55,75.60,0.61
Prefill Throughput Per User (tokens/sec/user),1291.42,972.22,1610.62,2582.85,978.61,1004.14,1036.06,1131.82,1291.42,1451.02,1546.78,1578.70,1604.24,319.20
Reasoning Token Count (tokens),905.50,787.00,1024.00,1811.00,789.37,798.85,810.70,846.25,905.50,964.75,1000.30,1012.15,1021.63,118.50
Request Latency (ms),20382.47,18589.30,22175.65,40764.94,18625.16,18768.61,18947.93,19485.88,20382.47,21279.06,21817.01,21996.33,22139.78,1793.18
Time to First Output Token (ms),15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,15316.47,0.00
Time to First Token (ms),6756.14,5086.23,8426.04,13512.27,5119.63,5253.22,5420.21,5921.18,6756.14,7591.09,8092.06,8259.05,8392.64,1669.90
Time to Second Token (ms),64.66,17.20,112.13,129.33,18.15,21.95,26.69,40.93,64.66,88.39,102.63,107.38,111.18,47.46
Tokens In Flight (tokens),15683.45,0.00,18116.59,,,,,,16600.42,,17800.57,17957.70,18084.45,2967.18

Metric,Value
Benchmark Duration (sec),22.18
Input Token Throughput (tokens/sec),738.67
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),92.24
Request Count,2.00
Request Throughput (requests/sec),0.09
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),2046.00
Total Output Tokens (tokens),235.00
Total Reasoning Tokens (tokens),1811.00
Total Token Throughput (tokens/sec),830.92


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
