Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.60,0.00,34750.50,,,,,,41.66,,50.51,56.77,84.13,78.62
Active Decode Throughput Per User (tokens/sec/user),41.60,0.00,34750.50,,,,,,41.66,,50.51,56.77,84.13,78.62
Active Prefill Throughput (tokens/sec),6068.96,6036.28,6099.33,,,,,,6047.27,,6099.33,6099.33,6099.33,27.66
Active Prefill Throughput Per User (tokens/sec/user),6068.96,6036.28,6099.33,,,,,,6047.27,,6099.33,6099.33,6099.33,27.66
Active Total Throughput (tokens/sec),82.64,41.49,6099.33,,,,,,41.70,,41.70,41.70,41.70,495.66
Credit-to-Start Latency (ms),24.05,20.52,27.22,96.19,20.57,20.77,21.02,21.75,24.22,26.51,26.94,27.08,27.20,2.78
Decode Duration (ms),196895.74,196443.69,197401.79,787582.94,196443.75,196444.00,196444.31,196445.23,196868.73,197319.24,197368.77,197385.28,197398.49,452.70
E2E Output Token Throughput (tokens/sec/user),41.32,41.22,41.42,165.29,41.22,41.22,41.22,41.23,41.33,41.42,41.42,41.42,41.42,0.09
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.08
Effective Decode Throughput (tokens/sec),41.31,0.00,34750.50,,,,,,41.62,,50.45,56.71,83.86,78.42
Effective Decode Throughput Per User (tokens/sec/user),41.31,0.00,34750.50,,,,,,41.62,,50.45,56.71,83.86,78.42
Effective Latency (CO-aware) (ms),198269.60,197808.96,198782.72,793078.41,197809.59,197812.13,197815.30,197824.81,198243.36,198688.16,198744.90,198763.81,198778.94,452.34
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.31,0.00,6099.33,,,,,,0.00,,0.00,0.00,0.00,499.03
Effective Prefill Throughput Per User (tokens/sec/user),41.31,0.00,6099.33,,,,,,0.00,,0.00,0.00,0.00,499.03
Effective Total Throughput (tokens/sec),82.62,0.00,6099.33,,,,,,41.70,,41.70,41.70,41.70,495.61
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7926.75,7790.00,8076.00,31707.00,7792.64,7803.20,7816.40,7856.00,7920.50,7991.25,8042.10,8059.05,8072.61,105.67
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),2351.54,2350.46,2353.78,9406.14,2350.46,2350.47,2350.47,2350.48,2350.95,2352.00,2353.07,2353.43,2353.71,1.35
HTTP Data Sent (KB),33.99,32.22,35.49,135.97,32.26,32.40,32.58,33.12,34.12,34.99,35.29,35.39,35.47,1.26
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),198245.48,197786.71,198756.38,792981.94,197787.20,197789.13,197791.54,197798.77,198219.42,198666.14,198720.28,198738.33,198752.77,452.77
HTTP Receiving (ms),196895.74,196443.70,197401.79,787582.96,196443.76,196444.00,196444.31,196445.23,196868.74,197319.24,197368.77,197385.28,197398.49,452.70
HTTP Sending (ms),0.16,0.15,0.19,0.65,0.15,0.15,0.15,0.15,0.16,0.17,0.18,0.18,0.18,0.01
HTTP Total Time (ms),198245.48,197786.71,198756.38,792981.94,197787.20,197789.13,197791.54,197798.77,198219.42,198666.14,198720.28,198738.33,198752.77,452.77
HTTP Waiting (TTFB) (ms),1349.58,1342.87,1356.87,5398.33,1342.91,1343.06,1343.26,1343.84,1349.30,1355.04,1356.14,1356.50,1356.79,6.14
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),24.04,0.00,191.32,787582.94,0.00,3.45,15.47,21.56,23.92,26.02,30.19,36.38,64.75,11.59
Inter Token Latency (ms),24.04,23.98,24.10,96.15,23.98,23.98,23.98,23.98,24.03,24.09,24.10,24.10,24.10,0.06
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),41.60,41.49,41.70,166.40,41.49,41.50,41.50,41.51,41.61,41.70,41.70,41.70,41.70,0.10
Prefill Throughput Per User (tokens/sec/user),6069.09,6036.28,6099.33,24276.34,6036.61,6037.93,6039.58,6044.53,6070.37,6094.93,6097.57,6098.45,6099.15,27.66
Request Latency (ms),198245.56,197786.79,198756.45,792982.22,197787.27,197789.20,197791.61,197798.85,198219.49,198666.20,198720.35,198738.40,198752.84,452.76
Time to First Output Token (ms),1349.82,1343.10,1357.13,5399.28,1343.14,1343.29,1343.49,1344.07,1349.53,1355.28,1356.39,1356.76,1357.05,6.15
Time to First Token (ms),1349.82,1343.10,1357.13,5399.28,1343.14,1343.29,1343.49,1344.07,1349.53,1355.28,1356.39,1356.76,1357.05,6.15
Time to Second Token (ms),17.75,16.41,20.82,71.02,16.42,16.46,16.52,16.68,16.89,17.97,19.68,20.25,20.71,1.79
Tokens In Flight (tokens),12356.72,0.00,16384.00,,,,,,12409.00,,15610.00,15998.00,16306.00,2386.65
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Total Tokens (tokens),16384.00,16384.00,16384.00,65536.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,0.00

Metric,Value
Benchmark Duration (sec),793.11
Input Token Throughput (tokens/sec),41.31
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),41.31
Request Count,4.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),32768.00
Total Output Tokens (tokens),32768.00
Total Token Throughput (tokens/sec),82.63
Total Usage Completion Tokens (tokens),32768.00
Total Usage Prompt Tokens (tokens),32768.00
Total Usage Total Tokens (tokens),65536.00
