Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),106.24,0.00,53065.14,,,,,,122.40,,154.50,195.93,447.57,342.35
Active Decode Throughput Per User (tokens/sec/user),106.24,0.00,53065.14,,,,,,122.40,,154.50,195.93,447.57,342.35
Active Prefill Throughput (tokens/sec),1984.43,1984.43,1984.43,,,,,,1984.43,,1984.43,1984.43,1984.43,0.00
Active Prefill Throughput Per User (tokens/sec/user),1984.43,1984.43,1984.43,,,,,,1984.43,,1984.43,1984.43,1984.43,0.00
Active Total Throughput (tokens/sec),670.00,106.23,1984.43,,,,,,106.23,,1984.43,1984.43,1984.43,860.83
Credit-to-Start Latency (ms),1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,1.22,0.00
Decode Duration (ms),9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,9625.06,0.00
E2E Output Token Throughput (tokens/sec/user),74.44,74.44,74.44,74.44,74.44,74.44,74.44,74.44,74.44,74.44,74.44,74.44,74.44,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.70,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.46
Effective Decode Throughput (tokens/sec),74.32,0.00,53065.14,,,,,,28.39,,144.71,167.23,395.35,290.46
Effective Decode Throughput Per User (tokens/sec/user),74.32,0.00,53065.14,,,,,,28.39,,144.71,167.23,395.35,290.46
Effective Latency (CO-aware) (ms),13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,13760.97,0.00
Effective Prefill Concurrency,0.30,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.46
Effective Prefill Throughput (tokens/sec),595.46,0.00,1984.43,,,,,,0.00,,1984.43,1984.43,1984.43,909.44
Effective Prefill Throughput Per User (tokens/sec/user),595.46,0.00,1984.43,,,,,,0.00,,1984.43,1984.43,1984.43,909.44
