Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.71,0.00,1631.54,,,,,,109.22,,127.31,144.16,235.15,36.58
Active Decode Throughput Per User (tokens/sec/user),108.71,0.00,1631.54,,,,,,109.22,,127.31,144.16,235.15,36.58
Active Prefill Throughput (tokens/sec),1644.96,1644.96,1644.96,,,,,,1644.96,,1644.96,1644.96,1644.96,0.00
Active Prefill Throughput Per User (tokens/sec/user),1644.96,1644.96,1644.96,,,,,,1644.96,,1644.96,1644.96,1644.96,0.00
Active Total Throughput (tokens/sec),203.99,108.71,1644.96,,,,,,108.71,,108.71,1644.96,1644.96,370.54
Credit-to-Start Latency (ms),1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,0.00
Decode Duration (ms),75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,75342.48,0.00
E2E Output Token Throughput (tokens/sec/user),101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.24
Effective Decode Throughput (tokens/sec),101.95,0.00,1631.54,,,,,,108.15,,126.68,142.70,231.47,44.09
Effective Decode Throughput Per User (tokens/sec/user),101.95,0.00,1631.54,,,,,,108.15,,126.68,142.70,231.47,44.09
Effective Latency (CO-aware) (ms),80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,80332.96,0.00
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.24
Effective Prefill Throughput (tokens/sec),102.01,0.00,1644.96,,,,,,0.00,,0.00,1644.96,1644.96,396.73
Effective Prefill Throughput Per User (tokens/sec/user),102.01,0.00,1644.96,,,,,,0.00,,0.00,1644.96,1644.96,396.73
Effective Total Throughput (tokens/sec),203.96,0.00,1644.96,,,,,,108.71,,108.71,1644.96,1644.96,370.52
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,2976.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,0.00
HTTP Connection Overhead (ms),6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,6.06,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,1030.41,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,80331.59,0.00
HTTP Receiving (ms),75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,75349.34,0.00
HTTP Sending (ms),6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,6.56,0.00
HTTP Total Time (ms),80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,80337.65,0.00
HTTP Waiting (TTFB) (ms),4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,4975.69,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.90,0.00,140.06,75342.48,0.00,12.15,18.41,22.98,24.70,26.62,30.29,36.15,54.01,8.37
Inter Token Latency (ms),9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,9.20,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,108.72,0.00
Prefill Throughput Per User (tokens/sec/user),1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,1644.96,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,80324.97,0.00
Time to First Token (ms),4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,4982.49,0.00
Time to Second Token (ms),26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,26.71,0.00
