Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),228.54,0.00,230137.93,,,,,,200.29,,330.09,408.46,664.48,942.53
Active Decode Throughput Per User (tokens/sec/user),43.98,0.00,55215.88,,,,,,36.28,,66.62,84.71,143.97,175.90
Active Prefill Throughput (tokens/sec),2012.49,62.89,7851.59,,,,,,1376.01,,4610.32,6227.01,7851.59,1905.99
Active Prefill Throughput Per User (tokens/sec/user),102.07,62.89,423.59,,,,,,86.00,,158.98,200.87,245.36,43.54
Active Total Throughput (tokens/sec),1989.35,56.95,7851.59,,,,,,1370.80,,4766.79,6289.31,7851.59,1858.35
Credit-to-Start Latency (ms),4.07,1.31,9.80,130.17,1.32,1.35,1.40,1.83,3.62,5.16,8.19,9.14,9.62,2.46
Decode Duration (ms),24931.45,16388.37,27605.26,797806.43,16876.62,19223.55,20602.20,24369.28,25636.25,26980.36,27249.51,27299.35,27522.64,2724.95
E2E Output Token Throughput (tokens/sec/user),14.48,6.91,47.69,463.23,6.93,7.06,7.27,8.18,10.95,16.98,25.28,31.74,43.88,9.13
Effective Concurrency,19.73,0.00,32.00,,,,,,20.00,,32.00,32.00,32.00,9.56
Effective Decode Concurrency,5.38,0.00,7.00,,,,,,6.00,,7.00,7.00,7.00,1.83
Effective Decode Throughput (tokens/sec),220.76,0.00,230137.93,,,,,,196.35,,326.92,403.91,662.44,927.27
Effective Decode Throughput Per User (tokens/sec/user),42.48,0.00,55215.88,,,,,,35.68,,65.84,83.31,141.76,173.06
Effective Latency (CO-aware) (ms),91388.92,21433.54,148222.97,2924445.53,23756.42,32603.88,40520.41,60344.48,93432.51,125184.62,140859.29,145065.20,147717.60,37866.71
Effective Prefill Concurrency,14.35,0.00,32.00,,,,,,14.00,,29.00,31.00,32.00,10.16
Effective Prefill Throughput (tokens/sec),1768.53,0.00,7851.59,,,,,,1141.91,,4610.32,6227.01,7851.59,1903.65
Effective Prefill Throughput Per User (tokens/sec/user),89.70,0.00,423.59,,,,,,81.57,,158.98,200.87,245.36,52.69
Effective Total Throughput (tokens/sec),1989.29,0.00,7851.59,,,,,,1370.80,,4766.79,6289.31,7851.59,1858.36
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,547.56,498.00,586.00,17522.00,500.79,509.20,520.10,527.25,548.00,568.25,575.70,581.05,586.00,24.20
HTTP Chunks Sent,1.00,1.00,1.00,32.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),50.35,0.00,57.12,1611.32,14.21,47.71,49.49,50.60,51.54,53.40,54.96,55.41,56.64,9.29
HTTP Connection Overhead (ms),50.35,0.00,57.12,1611.32,14.21,47.71,49.49,50.60,51.54,53.40,54.96,55.41,56.64,9.29
HTTP Connection Reused (ratio),0.03,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.17
HTTP Data Received (KB),160.85,151.15,169.52,5147.25,151.37,152.30,152.80,156.99,161.71,164.72,166.67,167.80,169.21,5.18
HTTP Data Sent (KB),33.79,30.82,35.06,1081.42,30.94,31.84,32.75,33.47,34.10,34.42,34.62,34.86,35.03,0.97
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),91384.61,21430.81,148214.37,2924307.52,23753.10,32596.65,40518.72,60340.54,93428.94,125181.60,140849.62,145057.82,147710.17,37865.53
HTTP Receiving (ms),24932.82,16388.37,27605.32,797850.30,16876.64,19223.60,20602.26,24369.36,25636.31,26980.43,27253.72,27299.41,27522.70,2726.03
HTTP Sending (ms),51.07,0.27,57.58,1634.34,14.53,48.15,50.01,51.09,52.13,54.14,55.47,56.43,57.39,9.40
HTTP Total Time (ms),91434.96,21430.81,148265.70,2925918.85,23768.68,32644.48,40572.46,60391.14,93479.93,125236.43,140899.11,145109.56,147761.96,37868.76
HTTP Waiting (TTFB) (ms),66400.72,5042.17,130199.23,2124822.89,6150.26,10560.85,16214.72,33154.78,66208.55,98497.48,116708.32,123707.88,128923.70,37628.91
Input Sequence Length (tokens),8192.03,8192.00,8193.00,262145.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.69,0.17
Inter Chunk Latency (ms),44.67,0.00,798.98,797806.43,0.00,0.11,10.75,29.09,43.43,56.54,73.78,89.86,140.59,30.18
Inter Token Latency (ms),24.38,16.05,27.04,780.21,16.52,18.79,20.14,23.83,25.06,26.39,26.65,26.73,26.96,2.67
OSL Mismatch Diff % (%),-0.04,-0.20,0.00,-1.37,-0.20,-0.20,-0.20,-0.10,0.00,0.00,0.00,0.00,0.00,0.07
Output Sequence Length (tokens),1023.56,1022.00,1024.00,32754.00,1022.00,1022.00,1022.00,1023.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.75
Output Token Count (tokens),228.50,38.00,542.00,1828.00,39.54,45.70,53.40,64.50,184.00,329.00,493.70,517.85,537.17,179.24
Output Token Throughput Per User (tokens/sec/user),41.63,36.99,62.30,1332.31,37.10,37.41,37.53,37.89,39.90,41.97,49.68,53.41,60.64,5.73
Prefill Throughput Per User (tokens/sec/user),245.36,62.89,1624.58,7851.59,63.53,66.21,70.17,83.15,123.74,247.47,505.24,794.67,1413.94,314.24
Reasoning Token Count (tokens),966.44,480.00,1024.00,30926.00,501.39,655.15,819.70,1013.50,1024.00,1024.00,1024.00,1024.00,1024.00,134.04
Request Latency (ms),91383.55,21430.91,148214.57,2924273.74,23753.24,32596.90,40518.97,60340.79,93429.20,125181.85,140849.83,145058.06,147710.38,37865.28
Time to First Output Token (ms),63619.34,17922.05,110004.83,508954.68,18760.57,22114.66,26307.27,36695.39,62810.54,85953.82,108538.96,109271.90,109858.24,31990.61
Time to First Token (ms),66452.10,5042.54,130251.20,2126467.31,6166.34,10609.45,16269.28,33206.18,66260.33,98554.01,116758.52,123761.33,128976.81,37632.03
Time to Second Token (ms),43.54,0.00,89.78,1393.14,5.13,17.74,22.55,29.54,43.30,55.96,69.88,71.03,84.19,19.08
Tokens In Flight (tokens),164373.38,0.00,264687.31,,,,,,168014.58,,262283.68,263239.63,264365.38,77915.18

Metric,Value
Benchmark Duration (sec),148.22
Input Token Throughput (tokens/sec),1768.53
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),220.97
Request Count,32.00
Request Throughput (requests/sec),0.22
Total Input Sequence Length (tokens),262145.00
Total Output Sequence Length (tokens),32754.00
Total Output Tokens (tokens),1828.00
Total Reasoning Tokens (tokens),30926.00
Total Token Throughput (tokens/sec),1989.51


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
