Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),145.68,0.00,1384.98,,,,,,146.55,,166.81,181.04,269.79,40.65
Active Decode Throughput Per User (tokens/sec/user),145.68,0.00,1384.98,,,,,,146.55,,166.81,181.04,269.79,40.65
Active Prefill Throughput (tokens/sec),361.05,361.05,361.05,,,,,,361.05,,361.05,361.05,361.05,0.00
Active Prefill Throughput Per User (tokens/sec/user),361.05,361.05,361.05,,,,,,361.05,,361.05,361.05,361.05,0.00
Active Total Throughput (tokens/sec),156.10,145.68,361.05,,,,,,145.68,,145.68,145.68,361.05,46.22
Credit-to-Start Latency (ms),1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,0.00
Decode Duration (ms),55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,55986.72,0.00
E2E Output Token Throughput (tokens/sec/user),138.66,138.66,138.66,138.66,138.66,138.66,138.66,138.66,138.66,138.66,138.66,138.66,138.66,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),138.61,0.00,1384.98,,,,,,145.90,,165.72,179.99,267.01,50.53
Effective Decode Throughput Per User (tokens/sec/user),138.61,0.00,1384.98,,,,,,145.90,,165.72,179.99,267.01,50.53
Effective Latency (CO-aware) (ms),58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,58840.26,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),17.47,0.00,361.05,,,,,,0.00,,0.00,0.00,361.05,77.47
Effective Prefill Throughput Per User (tokens/sec/user),17.47,0.00,361.05,,,,,,0.00,,0.00,0.00,361.05,77.47
Effective Total Throughput (tokens/sec),156.07,0.00,361.05,,,,,,145.68,,145.68,145.68,361.05,46.26
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,2209.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,0.00
HTTP Connection Overhead (ms),8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,8.80,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),750.38,750.38,750.38,750.38,750.38,750.38,750.38,750.38,750.38,750.38,750.38,750.38,750.38,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,58838.66,0.00
HTTP Receiving (ms),55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,55991.73,0.00
HTTP Sending (ms),9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,0.00
HTTP Total Time (ms),58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,58847.46,0.00
HTTP Waiting (TTFB) (ms),2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,2837.60,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),25.04,0.00,118.44,55986.72,0.00,15.62,20.55,23.34,24.82,26.32,29.12,33.51,48.90,7.40
Inter Token Latency (ms),6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,0.00
OSL Mismatch Diff % (%),-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,-0.42,0.00
Output Sequence Length (tokens),8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,8158.00,0.00
Output Token Count (tokens),7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,7349.00,0.00
Output Token Throughput Per User (tokens/sec/user),145.70,145.70,145.70,145.70,145.70,145.70,145.70,145.70,145.70,145.70,145.70,145.70,145.70,0.00
Prefill Throughput Per User (tokens/sec/user),361.05,361.05,361.05,361.05,361.05,361.05,361.05,361.05,361.05,361.05,361.05,361.05,361.05,0.00
Reasoning Token Count (tokens),809.00,809.00,809.00,809.00,809.00,809.00,809.00,809.00,809.00,809.00,809.00,809.00,809.00,0.00
Request Latency (ms),58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,58833.94,0.00
Time to First Output Token (ms),10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,10137.43,0.00
Time to First Token (ms),2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,2847.23,0.00
