Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),107.12,0.00,443.85,,,,,,107.94,,121.44,132.44,211.69,25.88
Active Decode Throughput Per User (tokens/sec/user),107.12,0.00,443.85,,,,,,107.94,,121.44,132.44,211.69,25.88
Active Prefill Throughput (tokens/sec),2265.58,2265.58,2265.58,,,,,,2265.58,,2265.58,2265.58,2265.58,0.00
Active Prefill Throughput Per User (tokens/sec/user),2265.58,2265.58,2265.58,,,,,,2265.58,,2265.58,2265.58,2265.58,0.00
Active Total Throughput (tokens/sec),700.13,107.12,2265.58,,,,,,107.12,,2265.58,2265.58,2265.58,963.50
Credit-to-Start Latency (ms),1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00
Decode Duration (ms),9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,9549.93,0.00
E2E Output Token Throughput (tokens/sec/user),77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,77.77,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.73,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.45
Effective Decode Throughput (tokens/sec),77.67,0.00,443.85,,,,,,102.74,,118.31,125.99,190.89,52.66
Effective Decode Throughput Per User (tokens/sec/user),77.67,0.00,443.85,,,,,,102.74,,118.31,125.99,190.89,52.66
Effective Latency (CO-aware) (ms),13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,13168.75,0.00
Effective Prefill Concurrency,0.27,0.00,1.00,,,,,,0.00,,1.00,1.00,1.00,0.45
Effective Prefill Throughput (tokens/sec),622.26,0.00,2265.58,,,,,,0.00,,2265.58,2265.58,2265.58,1011.23
Effective Prefill Throughput Per User (tokens/sec/user),622.26,0.00,2265.58,,,,,,0.00,,2265.58,2265.58,2265.58,1011.23
Effective Total Throughput (tokens/sec),699.93,0.00,2265.58,,,,,,107.12,,2265.58,2265.58,2265.58,963.43
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,381.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,0.00
HTTP Connection Overhead (ms),10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,10.73,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,130.33,0.00
