Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),72.06,0.00,13770.22,,,,,,71.48,,84.34,91.62,140.25,80.89
Active Decode Throughput Per User (tokens/sec/user),72.06,0.00,13770.22,,,,,,71.48,,84.34,91.62,140.25,80.89
Active Prefill Throughput (tokens/sec),4367.26,4367.26,4367.26,,,,,,4367.26,,4367.26,4367.26,4367.26,0.00
Active Prefill Throughput Per User (tokens/sec/user),4367.26,4367.26,4367.26,,,,,,4367.26,,4367.26,4367.26,4367.26,0.00
Active Total Throughput (tokens/sec),142.05,72.06,4367.26,,,,,,72.06,,72.06,72.06,4367.26,543.80
Credit-to-Start Latency (ms),1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,1.72,0.00
Decode Duration (ms),14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,14196.56,0.00
E2E Output Token Throughput (tokens/sec/user),70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,70.95,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.98,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.13
Effective Decode Throughput (tokens/sec),70.86,0.00,13770.22,,,,,,71.35,,84.25,91.22,139.94,80.74
Effective Decode Throughput Per User (tokens/sec/user),70.86,0.00,13770.22,,,,,,71.35,,84.25,91.22,139.94,80.74
Effective Latency (CO-aware) (ms),14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,14433.43,0.00
Effective Prefill Concurrency,0.02,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.13
Effective Prefill Throughput (tokens/sec),71.14,0.00,4367.26,,,,,,0.00,,0.00,0.00,4367.26,552.82
Effective Prefill Throughput Per User (tokens/sec/user),71.14,0.00,4367.26,,,,,,0.00,,0.00,0.00,4367.26,552.82
Effective Total Throughput (tokens/sec),141.99,0.00,4367.26,,,,,,72.06,,72.06,72.06,4367.26,543.70
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,1008.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00
HTTP Connection Overhead (ms),1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),287.18,287.18,287.18,287.18,287.18,287.18,287.18,287.18,287.18,287.18,287.18,287.18,287.18,0.00
HTTP Data Sent (KB),4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,4.52,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,14431.51,0.00
HTTP Receiving (ms),14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,14196.62,0.00
