Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),91.67,4.09,113552.24,,,,,,89.60,,108.73,117.91,178.05,196.73
Active Decode Throughput Per User (tokens/sec/user),22.93,2.40,28388.06,,,,,,22.40,,27.18,29.48,44.51,49.61
Active Prefill Throughput (tokens/sec),5777.54,1549.68,11013.23,,,,,,5407.96,,11013.23,11013.23,11013.23,2653.95
Active Prefill Throughput Per User (tokens/sec/user),2078.76,1531.47,3793.31,,,,,,1915.02,,3088.81,3206.02,3206.02,523.78
Active Total Throughput (tokens/sec),103.07,22.67,11013.23,,,,,,90.63,,92.91,92.91,92.91,279.84
Credit-to-Start Latency (ms),18.70,1.06,37.00,149.59,1.07,1.09,1.12,1.19,26.00,28.50,31.24,34.12,36.42,14.00
Decode Duration (ms),357069.02,352529.36,361676.93,2856552.17,352529.37,352529.38,352529.40,352655.28,357084.49,361414.27,361620.88,361648.90,361671.32,4428.08
E2E Output Token Throughput (tokens/sec/user),22.91,22.63,23.21,183.32,22.63,22.63,22.63,22.63,22.91,23.20,23.20,23.20,23.21,0.29
Effective Concurrency,4.00,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.04
Effective Decode Concurrency,3.99,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.14
Effective Decode Throughput (tokens/sec),91.62,0.00,113552.24,,,,,,89.59,,108.72,117.90,177.93,196.68
Effective Decode Throughput Per User (tokens/sec/user),22.91,0.00,28388.06,,,,,,22.40,,27.18,29.48,44.51,49.59
Effective Latency (CO-aware) (ms),357578.39,353011.39,362061.94,2860627.16,353020.39,353056.38,353101.38,353139.97,357582.05,362052.93,362059.79,362060.87,362061.73,4470.72
Effective Prefill Concurrency,0.01,0.00,4.00,,,,,,0.00,,0.00,0.00,0.00,0.13
Effective Prefill Throughput (tokens/sec),11.45,0.00,11013.23,,,,,,0.00,,0.00,0.00,0.00,282.85
Effective Prefill Throughput Per User (tokens/sec/user),4.12,0.00,3793.31,,,,,,0.00,,0.00,0.00,0.00,95.36
Effective Total Throughput (tokens/sec),103.07,0.00,11013.23,,,,,,90.63,,92.91,92.91,92.91,279.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8096.25,8070.00,8120.00,64770.00,8070.35,8071.75,8073.50,8079.50,8098.50,8113.25,8115.80,8117.90,8119.58,18.12
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.87,0.00,5.02,14.94,0.00,0.00,0.00,0.00,0.00,4.95,4.99,5.01,5.02,2.41
HTTP Connection Overhead (ms),1.87,0.00,5.02,14.94,0.00,0.00,0.00,0.00,0.00,4.95,4.99,5.01,5.02,2.41
HTTP Connection Reused (ratio),0.62,0.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),2349.51,2342.72,2355.29,18796.10,2342.91,2343.68,2344.63,2347.97,2349.55,2351.68,2354.20,2354.74,2355.18,3.82
HTTP Data Sent (KB),4.51,3.89,4.76,36.07,3.92,4.01,4.14,4.44,4.61,4.72,4.74,4.75,4.76,0.28
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),357559.56,353009.95,362033.44,2860476.51,353017.34,353046.89,353083.82,353132.90,357567.52,362017.90,362031.05,362032.24,362033.20,4459.00
HTTP Receiving (ms),357069.04,352529.37,361676.93,2856552.33,352529.37,352529.40,352529.43,352655.32,357084.52,361414.28,361620.88,361648.91,361671.32,4428.06
HTTP Sending (ms),2.16,0.14,5.48,17.28,0.14,0.16,0.17,0.19,0.22,5.41,5.46,5.47,5.48,2.54
HTTP Total Time (ms),357561.43,353014.93,362033.44,2860491.45,353021.97,353050.12,353085.32,353136.67,357569.99,362017.90,362031.05,362032.24,362033.20,4457.13
HTTP Waiting (TTFB) (ms),488.36,188.63,676.42,3906.89,197.76,234.30,279.97,406.75,511.15,618.10,665.28,670.85,675.30,162.71
Input Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),43.59,0.00,422.89,2856552.17,0.00,19.63,32.97,39.01,43.52,47.93,52.29,60.24,113.59,16.02
Inter Token Latency (ms),43.59,43.04,44.16,348.74,43.04,43.04,43.04,43.05,43.59,44.12,44.15,44.15,44.15,0.54
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),22.94,22.65,23.23,183.54,22.65,22.65,22.65,22.66,22.94,23.23,23.23,23.23,23.23,0.28
Prefill Throughput Per User (tokens/sec/user),2453.40,1513.25,5268.17,19627.21,1515.80,1526.00,1538.75,1647.28,2032.62,2560.27,3824.67,4546.42,5123.82,1189.41
Request Latency (ms),357559.70,353010.18,362033.53,2860477.56,353017.56,353047.07,353083.96,353133.08,357567.66,362017.98,362031.12,362032.33,362033.29,4458.95
Time to First Output Token (ms),490.67,194.37,676.69,3925.40,203.13,238.13,281.89,407.35,513.95,622.39,665.55,671.12,675.57,161.73
Time to First Token (ms),490.67,194.37,676.69,3925.40,203.13,238.13,281.89,407.35,513.95,622.39,665.55,671.12,675.57,161.73
Time to Second Token (ms),91.35,0.06,247.13,730.79,0.06,0.06,0.07,0.07,35.95,186.89,244.64,245.89,246.89,102.74
Tokens In Flight (tokens),21294.83,0.00,36859.00,,,,,,21728.00,,33987.00,35431.00,36572.00,9447.19
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
