Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),49.59,0.00,18899.89,,,,,,50.23,,62.36,70.81,106.66,85.50
Active Decode Throughput Per User (tokens/sec/user),49.59,0.00,18899.89,,,,,,50.23,,62.36,70.81,106.66,85.50
Active Prefill Throughput (tokens/sec),4080.66,4080.66,4080.66,,,,,,4080.66,,4080.66,4080.66,4080.66,0.00
Active Prefill Throughput Per User (tokens/sec/user),4080.66,4080.66,4080.66,,,,,,4080.66,,4080.66,4080.66,4080.66,0.00
Active Total Throughput (tokens/sec),55.72,49.59,4080.66,,,,,,49.59,,49.59,49.59,49.59,157.10
Credit-to-Start Latency (ms),1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,1.25,0.00
Decode Duration (ms),165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,165190.19,0.00
E2E Output Token Throughput (tokens/sec/user),49.52,49.52,49.52,49.52,49.52,49.52,49.52,49.52,49.52,49.52,49.52,49.52,49.52,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),49.50,0.00,18899.89,,,,,,50.20,,62.34,70.81,106.64,85.46
Effective Decode Throughput Per User (tokens/sec/user),49.50,0.00,18899.89,,,,,,50.20,,62.34,70.81,106.64,85.46
Effective Latency (CO-aware) (ms),165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,165443.11,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.21,0.00,4080.66,,,,,,0.00,,0.00,0.00,0.00,159.03
Effective Prefill Throughput Per User (tokens/sec/user),6.21,0.00,4080.66,,,,,,0.00,,0.00,0.00,0.00,159.03
Effective Total Throughput (tokens/sec),55.71,0.00,4080.66,,,,,,49.59,,49.59,49.59,49.59,157.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,7791.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,0.00
HTTP Connection Overhead (ms),45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,45.08,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,2357.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,165441.68,0.00
HTTP Receiving (ms),165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,165190.24,0.00
HTTP Sending (ms),45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,45.51,0.00
HTTP Total Time (ms),165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,165486.76,0.00
HTTP Waiting (TTFB) (ms),205.93,205.93,205.93,205.93,205.93,205.93,205.93,205.93,205.93,205.93,205.93,205.93,205.93,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),20.17,0.00,134.99,165190.19,0.00,0.07,10.44,17.46,19.80,22.04,26.16,32.65,76.19,11.77
Inter Token Latency (ms),20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),49.59,49.59,49.59,49.59,49.59,49.59,49.59,49.59,49.59,49.59,49.59,49.59,49.59,0.00
Prefill Throughput Per User (tokens/sec/user),4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,4080.66,0.00
Request Latency (ms),165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,165441.86,0.00
Time to First Output Token (ms),251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,0.00
Time to First Token (ms),251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,251.68,0.00
Time to Second Token (ms),22.70,22.70,22.70,22.70,22.70,22.70,22.70,22.70,22.70,22.70,22.70,22.70,22.70,0.00
Tokens In Flight (tokens),5230.06,0.00,9219.00,,,,,,5287.00,,8457.00,8839.00,9143.00,2366.71
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),165.44
Input Token Throughput (tokens/sec),6.21
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),49.51
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),55.72
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
