Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),94.12,0.00,43825.27,,,,,,90.34,,127.63,152.02,245.77,128.74
Active Decode Throughput Per User (tokens/sec/user),94.12,0.00,43825.27,,,,,,90.34,,127.63,152.02,245.77,128.74
Active Prefill Throughput (tokens/sec),1600.60,1600.60,1600.60,,,,,,1600.60,,1600.60,1600.60,1600.60,0.00
Active Prefill Throughput Per User (tokens/sec/user),1600.60,1600.60,1600.60,,,,,,1600.60,,1600.60,1600.60,1600.60,0.00
Active Total Throughput (tokens/sec),177.84,94.12,1600.60,,,,,,94.12,,94.12,1600.60,1600.60,345.12
Credit-to-Start Latency (ms),1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,0.00
Decode Duration (ms),87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,87026.21,0.00
E2E Output Token Throughput (tokens/sec/user),88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,88.90,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.23
Effective Decode Throughput (tokens/sec),88.87,0.00,43825.27,,,,,,88.27,,125.61,149.39,243.24,126.95
Effective Decode Throughput Per User (tokens/sec/user),88.87,0.00,43825.27,,,,,,88.27,,125.61,149.39,243.24,126.95
Effective Latency (CO-aware) (ms),92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,92147.95,0.00
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.23
Effective Prefill Throughput (tokens/sec),88.93,0.00,1600.60,,,,,,0.00,,0.00,1600.60,1600.60,366.65
Effective Prefill Throughput Per User (tokens/sec/user),88.93,0.00,1600.60,,,,,,0.00,,0.00,1600.60,1600.60,366.65
Effective Total Throughput (tokens/sec),177.80,0.00,1600.60,,,,,,94.12,,94.12,1600.60,1600.60,345.09
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,4214.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,0.00
HTTP Connection Overhead (ms),30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,30.13,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,1241.41,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
