Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),94.15,0.00,59402.82,,,,,,91.16,,133.73,164.24,299.19,211.52
Active Decode Throughput Per User (tokens/sec/user),94.15,0.00,59402.82,,,,,,91.16,,133.73,164.24,299.19,211.52
Active Prefill Throughput (tokens/sec),1611.64,1611.64,1611.64,,,,,,1611.64,,1611.64,1611.64,1611.64,0.00
Active Prefill Throughput Per User (tokens/sec/user),1611.64,1611.64,1611.64,,,,,,1611.64,,1611.64,1611.64,1611.64,0.00
Active Total Throughput (tokens/sec),177.95,94.15,1611.64,,,,,,94.15,,94.15,1611.64,1611.64,346.62
Credit-to-Start Latency (ms),1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00
Decode Duration (ms),87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,87003.04,0.00
E2E Output Token Throughput (tokens/sec/user),88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.23
Effective Decode Throughput (tokens/sec),88.93,0.00,59402.82,,,,,,88.92,,131.90,161.70,291.54,206.70
Effective Decode Throughput Per User (tokens/sec/user),88.93,0.00,59402.82,,,,,,88.92,,131.90,161.70,291.54,206.70
Effective Latency (CO-aware) (ms),92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,92089.76,0.00
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.23
Effective Prefill Throughput (tokens/sec),88.98,0.00,1611.64,,,,,,0.00,,0.00,1611.64,1611.64,368.09
Effective Prefill Throughput Per User (tokens/sec/user),88.98,0.00,1611.64,,,,,,0.00,,0.00,1611.64,1611.64,368.09
Effective Total Throughput (tokens/sec),177.92,0.00,1611.64,,,,,,94.15,,94.15,1611.64,1611.64,346.60
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,3939.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,0.00
HTTP Connection Overhead (ms),10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,10.76,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,1238.61,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,92088.33,0.00
HTTP Receiving (ms),87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,87003.09,0.00
HTTP Sending (ms),11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,0.00
HTTP Total Time (ms),92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,92099.09,0.00
HTTP Waiting (TTFB) (ms),5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,5073.99,0.00
