Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.20,0.00,36886.91,,,,,,95.03,,131.85,154.25,256.10,155.14
Active Decode Throughput Per User (tokens/sec/user),96.20,0.00,36886.91,,,,,,95.03,,131.85,154.25,256.10,155.14
Active Prefill Throughput (tokens/sec),387.80,387.80,387.80,,,,,,387.80,,387.80,387.80,387.80,0.00
Active Prefill Throughput Per User (tokens/sec/user),387.80,387.80,387.80,,,,,,387.80,,387.80,387.80,387.80,0.00
Active Total Throughput (tokens/sec),105.01,96.20,387.80,,,,,,96.20,,96.20,96.20,387.80,49.90
Credit-to-Start Latency (ms),1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,1.24,0.00
Decode Duration (ms),85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,85121.64,0.00
E2E Output Token Throughput (tokens/sec/user),93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,93.31,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.17
Effective Decode Throughput (tokens/sec),93.28,0.00,36886.91,,,,,,93.81,,130.56,153.56,254.05,153.65
Effective Decode Throughput Per User (tokens/sec/user),93.28,0.00,36886.91,,,,,,93.81,,130.56,153.56,254.05,153.65
Effective Latency (CO-aware) (ms),87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,87773.76,0.00
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.17
Effective Prefill Throughput (tokens/sec),11.71,0.00,387.80,,,,,,0.00,,0.00,0.00,387.80,66.36
Effective Prefill Throughput Per User (tokens/sec/user),11.71,0.00,387.80,,,,,,0.00,,0.00,0.00,387.80,66.36
Effective Total Throughput (tokens/sec),104.99,0.00,387.80,,,,,,96.20,,96.20,96.20,387.80,49.92
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,4001.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,0.00
HTTP Connection Overhead (ms),5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,5.23,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,87772.33,0.00
HTTP Receiving (ms),85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,85121.70,0.00
HTTP Sending (ms),5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,5.66,0.00
HTTP Total Time (ms),87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,87777.56,0.00
HTTP Waiting (TTFB) (ms),2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,2644.97,0.00
Input Sequence Length (tokens),1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,1028.00,0.00
Inter Chunk Latency (ms),20.58,0.00,158.78,85121.64,0.00,0.00,6.71,15.78,19.80,23.57,31.16,39.18,78.87,13.72
Inter Token Latency (ms),10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,10.39,0.00
OSL Mismatch Diff % (%),-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02,0.00
Output Sequence Length (tokens),8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,8190.00,0.00
Output Token Count (tokens),7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,7051.00,0.00
Output Token Throughput Per User (tokens/sec/user),96.20,96.20,96.20,96.20,96.20,96.20,96.20,96.20,96.20,96.20,96.20,96.20,96.20,0.00
Prefill Throughput Per User (tokens/sec/user),387.80,387.80,387.80,387.80,387.80,387.80,387.80,387.80,387.80,387.80,387.80,387.80,387.80,0.00
Reasoning Token Count (tokens),1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,1139.00,0.00
Request Latency (ms),87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,87772.52,0.00
Time to First Output Token (ms),15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,15219.23,0.00
Time to First Token (ms),2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,2650.88,0.00
Time to Second Token (ms),35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,35.75,0.00
Tokens In Flight (tokens),5017.45,0.00,9218.00,,,,,,5024.50,,8376.53,8798.25,9130.88,2427.21

Metric,Value
Benchmark Duration (sec),87.77
Input Token Throughput (tokens/sec),11.71
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),93.29
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1028.00
Total Output Sequence Length (tokens),8190.00
Total Output Tokens (tokens),7051.00
Total Reasoning Tokens (tokens),1139.00
Total Token Throughput (tokens/sec),105.00
