Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),214.84,0.00,134213.86,,,,,,215.32,,275.17,314.97,456.35,305.37
Active Decode Throughput Per User (tokens/sec/user),58.58,0.00,33553.46,,,,,,55.63,,76.18,88.95,133.03,100.80
Active Prefill Throughput (tokens/sec),2134.14,533.53,3840.28,,,,,,2162.31,,3840.28,3840.28,3840.28,1290.16
Active Prefill Throughput Per User (tokens/sec/user),731.06,533.53,960.07,,,,,,720.77,,960.07,960.07,960.07,168.97
Active Total Throughput (tokens/sec),416.58,57.72,3840.28,,,,,,229.95,,229.95,2219.73,3840.28,704.33
Credit-to-Start Latency (ms),3.97,1.12,12.42,15.87,1.12,1.12,1.12,1.13,1.16,4.00,9.05,10.74,12.08,4.88
Decode Duration (ms),142320.25,141775.49,143035.37,569280.99,141778.18,141788.95,141802.40,141842.77,142235.06,142712.54,142906.24,142970.80,143022.46,523.51
E2E Output Token Throughput (tokens/sec/user),53.67,52.09,55.53,214.68,52.11,52.20,52.31,52.63,53.53,54.57,55.15,55.34,55.49,1.33
Effective Concurrency,3.88,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.50
Effective Decode Concurrency,3.62,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.97
Effective Decode Throughput (tokens/sec),208.13,0.00,134213.86,,,,,,213.64,,273.76,314.00,452.45,302.88
Effective Decode Throughput Per User (tokens/sec/user),56.75,0.00,33553.46,,,,,,55.24,,75.68,88.42,132.20,99.73
Effective Latency (CO-aware) (ms),152556.54,147499.41,157220.60,610226.17,147586.39,147934.31,148369.20,149673.89,152753.08,155635.73,156586.65,156903.63,157157.20,3823.98
Effective Prefill Concurrency,0.26,0.00,4.00,,,,,,0.00,,0.00,3.00,4.00,0.87
Effective Prefill Throughput (tokens/sec),208.40,0.00,3840.28,,,,,,0.00,,0.00,2162.31,3840.28,750.91
Effective Prefill Throughput Per User (tokens/sec/user),71.39,0.00,960.07,,,,,,0.00,,0.00,720.77,960.07,223.34
Effective Total Throughput (tokens/sec),416.53,0.00,3840.28,,,,,,229.95,,229.95,2219.73,3840.28,704.31
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4184.00,4139.00,4206.00,16736.00,4140.65,4147.25,4155.50,4180.25,4195.50,4199.25,4203.30,4204.65,4205.73,26.35
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.81,0.00,14.50,43.25,0.43,2.16,4.31,10.78,14.37,14.40,14.46,14.48,14.50,6.24
HTTP Connection Overhead (ms),10.81,0.00,14.50,43.25,0.43,2.16,4.31,10.78,14.37,14.40,14.46,14.48,14.50,6.24
HTTP Connection Reused (ratio),0.25,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.25,0.70,0.85,0.97,0.43
HTTP Data Received (KB),1204.49,1191.83,1215.81,4817.94,1192.21,1193.75,1195.66,1201.41,1205.15,1208.22,1212.77,1214.29,1215.51,8.51
HTTP Data Sent (KB),33.56,30.82,34.54,134.22,30.93,31.36,31.90,33.51,34.43,34.47,34.52,34.53,34.54,1.58
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),152552.41,147486.92,157219.22,610209.64,147574.23,147923.48,148360.05,149669.75,152751.75,155634.41,156585.29,156902.26,157155.83,3827.66
HTTP Receiving (ms),142320.29,141775.55,143035.42,569281.17,141778.25,141789.01,141802.47,141842.84,142235.10,142712.55,142906.27,142970.84,143022.50,523.50
