Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),140.64,0.00,40688.05,,,,,,141.16,,157.09,165.76,241.88,62.69
Active Decode Throughput Per User (tokens/sec/user),140.64,0.00,40688.05,,,,,,141.16,,157.09,165.76,241.88,62.69
Active Prefill Throughput (tokens/sec),357.24,357.24,357.24,,,,,,357.24,,357.24,357.24,357.24,0.00
Active Prefill Throughput Per User (tokens/sec/user),357.24,357.24,357.24,,,,,,357.24,,357.24,357.24,357.24,0.00
Active Total Throughput (tokens/sec),150.86,140.64,357.24,,,,,,140.64,,140.64,140.64,357.24,45.92
Credit-to-Start Latency (ms),1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,0.00
Decode Duration (ms),58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,58095.16,0.00
E2E Output Token Throughput (tokens/sec/user),134.06,134.06,134.06,134.06,134.06,134.06,134.06,134.06,134.06,134.06,134.06,134.06,134.06,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),133.98,0.00,40688.05,,,,,,140.53,,156.33,165.40,240.15,68.09
Effective Decode Throughput Per User (tokens/sec/user),133.98,0.00,40688.05,,,,,,140.53,,156.33,165.40,240.15,68.09
Effective Latency (CO-aware) (ms),60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,60991.07,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),16.85,0.00,357.24,,,,,,0.00,,0.00,0.00,357.24,75.74
Effective Prefill Throughput Per User (tokens/sec/user),16.85,0.00,357.24,,,,,,0.00,,0.00,0.00,357.24,75.74
Effective Total Throughput (tokens/sec),150.84,0.00,357.24,,,,,,140.64,,140.64,140.64,357.24,45.96
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,2325.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,0.00
HTTP Connection Overhead (ms),7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,7.98,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),785.97,785.97,785.97,785.97,785.97,785.97,785.97,785.97,785.97,785.97,785.97,785.97,785.97,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,60989.48,0.00
