Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.77,0.00,1591.09,,,,,,109.05,,122.03,130.17,184.99,26.46
Active Decode Throughput Per User (tokens/sec/user),108.77,0.00,1591.09,,,,,,109.05,,122.03,130.17,184.99,26.46
Active Prefill Throughput (tokens/sec),2142.89,2142.89,2142.89,,,,,,2142.89,,2142.89,2142.89,2142.89,0.00
Active Prefill Throughput Per User (tokens/sec/user),2142.89,2142.89,2142.89,,,,,,2142.89,,2142.89,2142.89,2142.89,0.00
Active Total Throughput (tokens/sec),207.09,108.77,2142.89,,,,,,108.77,,108.77,108.77,2142.89,436.28
Credit-to-Start Latency (ms),1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,1.36,0.00
Decode Duration (ms),75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,75296.56,0.00
E2E Output Token Throughput (tokens/sec/user),103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,103.52,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.21
Effective Decode Throughput (tokens/sec),103.49,0.00,1591.09,,,,,,108.41,,121.43,129.54,184.75,34.81
Effective Decode Throughput Per User (tokens/sec/user),103.49,0.00,1591.09,,,,,,108.41,,121.43,129.54,184.75,34.81
Effective Latency (CO-aware) (ms),79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,79125.16,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.21
Effective Prefill Throughput (tokens/sec),103.57,0.00,2142.89,,,,,,0.00,,0.00,0.00,2142.89,459.57
Effective Prefill Throughput Per User (tokens/sec/user),103.57,0.00,2142.89,,,,,,0.00,,0.00,0.00,2142.89,459.57
Effective Total Throughput (tokens/sec),207.06,0.00,2142.89,,,,,,108.77,,108.77,108.77,2142.89,436.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,3001.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,0.00
HTTP Connection Overhead (ms),6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,6.01,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,1027.41,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,79123.61,0.00
HTTP Receiving (ms),75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,75299.11,0.00
HTTP Sending (ms),6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,6.43,0.00
HTTP Total Time (ms),79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,79129.62,0.00
HTTP Waiting (TTFB) (ms),3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,3818.07,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),24.96,0.00,79.60,75296.56,7.31,18.64,21.53,23.45,24.78,26.31,28.51,31.32,42.62,5.44
