Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.42,0.00,49268.10,,,,,,42.02,,51.14,57.58,84.53,89.75
Active Decode Throughput Per User (tokens/sec/user),41.42,0.00,49268.10,,,,,,42.02,,51.14,57.58,84.53,89.75
Active Prefill Throughput (tokens/sec),5536.45,5536.45,5536.45,,,,,,5536.45,,5536.45,5536.45,5536.45,0.00
Active Prefill Throughput Per User (tokens/sec/user),5536.45,5536.45,5536.45,,,,,,5536.45,,5536.45,5536.45,5536.45,0.00
Active Total Throughput (tokens/sec),82.24,41.42,5536.45,,,,,,41.42,,41.42,41.42,41.42,471.87
Credit-to-Start Latency (ms),1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,0.00
Decode Duration (ms),197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,197757.99,0.00
E2E Output Token Throughput (tokens/sec/user),41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.09
Effective Decode Throughput (tokens/sec),41.11,0.00,49268.10,,,,,,41.97,,51.06,57.52,84.52,89.48
Effective Decode Throughput Per User (tokens/sec/user),41.11,0.00,49268.10,,,,,,41.97,,51.06,57.52,84.52,89.48
Effective Latency (CO-aware) (ms),199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,199239.28,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.09
Effective Prefill Throughput (tokens/sec),41.13,0.00,5536.45,,,,,,0.00,,0.00,0.00,0.00,475.39
Effective Prefill Throughput Per User (tokens/sec/user),41.13,0.00,5536.45,,,,,,0.00,,0.00,0.00,0.00,475.39
Effective Total Throughput (tokens/sec),82.23,0.00,5536.45,,,,,,41.42,,41.42,41.42,41.42,471.84
