Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),145.24,0.00,35350.46,,,,,,150.39,,170.31,184.35,308.57,78.66
Active Decode Throughput Per User (tokens/sec/user),145.24,0.00,35350.46,,,,,,150.39,,170.31,184.35,308.57,78.66
Active Prefill Throughput (tokens/sec),2283.61,2283.61,2283.61,,,,,,2283.61,,2283.61,2283.61,2283.61,0.00
Active Prefill Throughput Per User (tokens/sec/user),2283.61,2283.61,2283.61,,,,,,2283.61,,2283.61,2283.61,2283.61,0.00
Active Total Throughput (tokens/sec),273.23,145.24,2283.61,,,,,,145.24,,145.24,2283.61,2283.61,507.25
Credit-to-Start Latency (ms),1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,0.00
Decode Duration (ms),56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,56368.83,0.00
E2E Output Token Throughput (tokens/sec/user),136.58,136.58,136.58,136.58,136.58,136.58,136.58,136.58,136.58,136.58,136.58,136.58,136.58,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.02
Effective Decode Concurrency,0.94,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.24
Effective Decode Throughput (tokens/sec),136.51,0.00,35350.46,,,,,,149.14,,169.53,182.86,296.62,83.71
Effective Decode Throughput Per User (tokens/sec/user),136.51,0.00,35350.46,,,,,,149.14,,169.53,182.86,296.62,83.71
Effective Latency (CO-aware) (ms),59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,59966.05,0.00
Effective Prefill Concurrency,0.06,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.24
Effective Prefill Throughput (tokens/sec),136.65,0.00,2283.61,,,,,,0.00,,0.00,2283.61,2283.61,541.64
Effective Prefill Throughput Per User (tokens/sec/user),136.65,0.00,2283.61,,,,,,0.00,,0.00,2283.61,2283.61,541.64
Effective Total Throughput (tokens/sec),273.16,0.00,2283.61,,,,,,145.24,,145.24,2283.61,2283.61,507.20
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
