Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),71.97,0.00,1971.67,,,,,,72.03,,82.33,86.67,123.00,24.17
Active Decode Throughput Per User (tokens/sec/user),18.02,0.00,492.92,,,,,,18.01,,20.59,21.67,30.85,6.01
Active Prefill Throughput (tokens/sec),5584.46,1439.06,11739.93,,,,,,5975.16,,11739.93,11739.93,11739.93,2907.03
Active Prefill Throughput Per User (tokens/sec/user),2829.95,1439.06,4205.97,,,,,,3195.38,,3700.67,4205.97,4205.97,905.18
Active Total Throughput (tokens/sec),143.73,18.12,11739.93,,,,,,72.51,,72.51,72.51,3313.53,706.12
Credit-to-Start Latency (ms),16.32,1.12,27.58,130.53,1.13,1.16,1.19,1.25,23.62,25.81,26.87,27.22,27.51,11.78
Decode Duration (ms),452821.86,451582.60,455628.51,3622574.91,451589.56,451617.40,451652.21,451846.97,452168.99,453404.31,454736.44,455182.47,455539.30,1364.91
E2E Output Token Throughput (tokens/sec/user),17.97,17.90,18.05,143.78,17.90,17.90,17.90,17.92,17.97,18.02,18.04,18.05,18.05,0.06
Effective Concurrency,4.00,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.05
Effective Decode Concurrency,3.97,0.00,4.00,,,,,,4.00,,4.00,4.00,4.00,0.26
Effective Decode Throughput (tokens/sec),71.86,0.00,1971.67,,,,,,72.02,,82.32,86.65,123.00,24.32
Effective Decode Throughput Per User (tokens/sec/user),17.99,0.00,492.92,,,,,,18.01,,20.58,21.67,30.84,6.05
Effective Latency (CO-aware) (ms),455818.84,453784.07,457608.95,3646550.70,453815.79,453942.65,454101.23,454541.83,455869.22,457105.04,457601.26,457605.11,457608.18,1406.17
Effective Prefill Concurrency,0.03,0.00,4.00,,,,,,0.00,,0.00,0.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),71.87,0.00,11739.93,,,,,,0.00,,0.00,0.00,3277.28,710.59
Effective Prefill Throughput Per User (tokens/sec/user),36.42,0.00,4205.97,,,,,,0.00,,0.00,0.00,1638.64,335.09
Effective Total Throughput (tokens/sec),143.73,0.00,11739.93,,,,,,72.51,,72.51,72.51,3313.53,706.12
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8138.38,8126.00,8150.00,65107.00,8126.14,8126.70,8127.40,8128.75,8138.50,8148.25,8149.30,8149.65,8149.93,10.43
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),16.95,0.00,45.26,135.61,0.00,0.00,0.00,0.00,0.00,45.14,45.25,45.26,45.26,21.88
HTTP Connection Overhead (ms),16.95,0.00,45.26,135.61,0.00,0.00,0.00,0.00,0.00,45.14,45.25,45.26,45.26,21.88
HTTP Connection Reused (ratio),0.62,0.00,1.00,5.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.48
HTTP Data Received (KB),1896.61,1893.61,1900.29,15172.87,1893.67,1893.91,1894.21,1894.85,1896.12,1897.96,1900.09,1900.19,1900.27,2.32
HTTP Data Sent (KB),34.82,32.22,37.12,278.52,32.31,32.65,33.07,33.77,35.16,35.75,36.20,36.66,37.03,1.46
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),455802.40,453782.77,457596.53,3646419.18,453812.71,453932.48,454082.19,454516.86,455854.66,457084.15,457587.28,457591.90,457595.60,1406.69
HTTP Receiving (ms),452824.74,451582.60,455635.69,3622597.95,451590.51,451622.16,451661.71,451852.02,452169.02,453404.32,454738.60,455187.14,455545.98,1365.16
HTTP Sending (ms),17.25,0.16,45.72,137.97,0.16,0.17,0.18,0.20,0.21,45.61,45.70,45.71,45.72,22.01
HTTP Total Time (ms),455819.35,453828.03,457641.77,3646554.79,453854.81,453961.90,454095.77,454516.86,455877.21,457084.15,457600.85,457621.31,457637.68,1407.35
HTTP Waiting (TTFB) (ms),2960.41,1375.10,5646.68,23683.26,1415.16,1575.41,1775.72,2162.53,2516.52,3379.79,4781.43,5214.05,5560.15,1312.92
Input Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),55.28,0.00,428.91,3622574.91,7.09,39.51,47.09,50.84,54.75,59.00,62.78,68.78,112.00,16.77
Inter Token Latency (ms),55.28,55.13,55.63,442.26,55.13,55.14,55.14,55.16,55.20,55.35,55.52,55.57,55.61,0.17
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),18.09,17.98,18.14,144.71,17.98,18.00,18.01,18.07,18.11,18.13,18.14,18.14,18.14,0.05
Prefill Throughput Per User (tokens/sec/user),3265.52,1439.06,5764.77,26124.17,1467.00,1578.77,1718.47,2482.97,3256.07,3801.10,4673.61,5219.19,5655.65,1274.46
Request Latency (ms),455799.66,453782.95,457594.56,3646397.31,453812.89,453932.62,454082.30,454516.94,455848.06,457082.43,457581.72,457588.14,457593.27,1404.80
Time to First Output Token (ms),2977.80,1421.05,5692.61,23822.39,1457.91,1605.38,1789.71,2162.80,2516.79,3391.46,4827.32,5259.96,5606.08,1324.13
Time to First Token (ms),2977.80,1421.05,5692.61,23822.39,1457.91,1605.38,1789.71,2162.80,2516.79,3391.46,4827.32,5259.96,5606.08,1324.13
