Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),50.55,0.00,11544.72,,,,,,51.48,,63.18,73.07,124.57,27.31
Active Decode Throughput Per User (tokens/sec/user),50.55,0.00,11544.72,,,,,,51.48,,63.18,73.07,124.57,27.31
Active Prefill Throughput (tokens/sec),5203.23,5203.23,5203.23,,,,,,5203.23,,5203.23,5203.23,5203.23,0.00
Active Prefill Throughput Per User (tokens/sec/user),5203.23,5203.23,5203.23,,,,,,5203.23,,5203.23,5203.23,5203.23,0.00
Active Total Throughput (tokens/sec),56.82,50.55,5203.23,,,,,,50.55,,50.55,50.55,50.55,179.61
Credit-to-Start Latency (ms),1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,0.00
Decode Duration (ms),162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,162041.73,0.00
E2E Output Token Throughput (tokens/sec/user),50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,50.49,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),50.48,0.00,11544.72,,,,,,51.47,,63.14,73.02,124.57,27.36
Effective Decode Throughput Per User (tokens/sec/user),50.48,0.00,11544.72,,,,,,51.47,,63.14,73.02,124.57,27.36
Effective Latency (CO-aware) (ms),162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,162245.15,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.03
Effective Prefill Throughput (tokens/sec),6.33,0.00,5203.23,,,,,,0.00,,0.00,0.00,0.00,181.36
Effective Prefill Throughput Per User (tokens/sec/user),6.33,0.00,5203.23,,,,,,0.00,,0.00,0.00,0.00,181.36
Effective Total Throughput (tokens/sec),56.81,0.00,5203.23,,,,,,50.55,,50.55,50.55,50.55,179.60
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,7768.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,0.00
HTTP Connection Overhead (ms),6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,162243.60,0.00
HTTP Receiving (ms),162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,162046.56,0.00
HTTP Sending (ms),6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,0.00
HTTP Total Time (ms),162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,162249.79,0.00
HTTP Waiting (TTFB) (ms),190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,190.45,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),19.78,0.00,162.66,162041.73,0.00,0.00,10.12,17.39,19.59,21.44,25.46,32.96,58.36,11.08
Inter Token Latency (ms),19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,19.78,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,50.55,0.00
Prefill Throughput Per User (tokens/sec/user),5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,5203.23,0.00
Request Latency (ms),162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,162239.11,0.00
Time to First Output Token (ms),197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,0.00
Time to First Token (ms),197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,197.38,0.00
Time to Second Token (ms),17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,17.92,0.00
Tokens In Flight (tokens),5233.97,0.00,9219.00,,,,,,5292.00,,8458.00,8840.00,9143.00,2365.40
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),162.24
Input Token Throughput (tokens/sec),6.33
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.49
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),56.81
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
