Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),96.04,0.00,44807.71,,,,,,93.46,,132.39,159.54,254.20,150.75
Active Decode Throughput Per User (tokens/sec/user),96.04,0.00,44807.71,,,,,,93.46,,132.39,159.54,254.20,150.75
Active Prefill Throughput (tokens/sec),344.04,344.04,344.04,,,,,,344.04,,344.04,344.04,344.04,0.00
Active Prefill Throughput Per User (tokens/sec/user),344.04,344.04,344.04,,,,,,344.04,,344.04,344.04,344.04,0.00
Active Total Throughput (tokens/sec),104.44,96.04,344.04,,,,,,96.04,,96.04,96.04,344.04,44.85
Credit-to-Start Latency (ms),1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,1.07,0.00
Decode Duration (ms),85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,85263.65,0.00
E2E Output Token Throughput (tokens/sec/user),92.80,92.80,92.80,92.80,92.80,92.80,92.80,92.80,92.80,92.80,92.80,92.80,92.80,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.97,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.18
Effective Decode Throughput (tokens/sec),92.77,0.00,44807.71,,,,,,91.86,,131.42,158.50,252.40,149.18
Effective Decode Throughput Per User (tokens/sec/user),92.77,0.00,44807.71,,,,,,91.86,,131.42,158.50,252.40,149.18
Effective Latency (CO-aware) (ms),88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,88252.74,0.00
Effective Prefill Concurrency,0.03,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.18
Effective Prefill Throughput (tokens/sec),11.65,0.00,344.04,,,,,,0.00,,0.00,0.00,344.04,62.22
Effective Prefill Throughput Per User (tokens/sec/user),11.65,0.00,344.04,,,,,,0.00,,0.00,0.00,344.04,62.22
Effective Total Throughput (tokens/sec),104.42,0.00,344.04,,,,,,96.04,,96.04,96.04,344.04,44.87
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,4112.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,0.00
HTTP Connection Overhead (ms),17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,17.29,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,1210.25,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
