Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.58,0.00,29127.24,,,,,,42.38,,51.16,57.56,84.05,83.54
Active Decode Throughput Per User (tokens/sec/user),41.58,0.00,29127.24,,,,,,42.38,,51.16,57.56,84.05,83.54
Active Prefill Throughput (tokens/sec),5773.92,5773.92,5773.92,,,,,,5773.92,,5773.92,5773.92,5773.92,0.00
Active Prefill Throughput Per User (tokens/sec/user),5773.92,5773.92,5773.92,,,,,,5773.92,,5773.92,5773.92,5773.92,0.00
Active Total Throughput (tokens/sec),82.59,41.58,5773.92,,,,,,41.58,,41.58,41.58,41.58,483.10
Credit-to-Start Latency (ms),1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,0.00
Decode Duration (ms),196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,196983.16,0.00
E2E Output Token Throughput (tokens/sec/user),41.29,41.29,41.29,41.29,41.29,41.29,41.29,41.29,41.29,41.29,41.29,41.29,41.29,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.08
Effective Decode Throughput (tokens/sec),41.28,0.00,29127.24,,,,,,42.32,,51.12,57.51,83.87,83.31
Effective Decode Throughput Per User (tokens/sec/user),41.28,0.00,29127.24,,,,,,42.32,,51.12,57.51,83.87,83.31
Effective Latency (CO-aware) (ms),198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,198403.82,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.30,0.00,5773.92,,,,,,0.00,,0.00,0.00,0.00,486.58
Effective Prefill Throughput Per User (tokens/sec/user),41.30,0.00,5773.92,,,,,,0.00,,0.00,0.00,0.00,486.58
Effective Total Throughput (tokens/sec),82.58,0.00,5773.92,,,,,,41.58,,41.58,41.58,41.58,483.07
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,7798.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,0.00
HTTP Connection Overhead (ms),7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,7.36,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,2351.92,0.00
HTTP Data Sent (KB),34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,34.77,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,198402.28,0.00
HTTP Receiving (ms),196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,196983.21,0.00
HTTP Sending (ms),7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,7.76,0.00
HTTP Total Time (ms),198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,198409.64,0.00
HTTP Waiting (TTFB) (ms),1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,1411.30,0.00
Input Sequence Length (tokens),8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,8195.00,0.00
Inter Chunk Latency (ms),24.05,0.00,173.84,196983.16,0.00,0.07,13.31,21.28,23.75,25.97,30.22,37.49,95.81,13.93
Inter Token Latency (ms),24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,24.05,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
