Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),56.09,0.00,963.71,,,,,,56.23,,64.76,70.73,115.35,20.40
Active Decode Throughput Per User (tokens/sec/user),28.06,0.00,481.86,,,,,,28.12,,32.39,35.42,57.68,10.20
Active Prefill Throughput (tokens/sec),5809.86,2931.73,8869.62,,,,,,3046.39,,8869.62,8869.62,8869.62,2882.62
Active Prefill Throughput Per User (tokens/sec/user),3738.40,2931.73,5878.63,,,,,,3046.39,,4434.81,4434.81,5823.23,789.81
Active Total Throughput (tokens/sec),111.67,28.18,8869.62,,,,,,56.25,,56.25,56.25,56.25,629.13
Credit-to-Start Latency (ms),19.20,1.24,26.61,76.78,1.92,4.64,8.04,18.23,24.46,25.43,26.14,26.38,26.57,10.41
Decode Duration (ms),291279.23,290604.58,291947.81,1165116.92,290606.29,290613.14,290621.69,290647.35,291282.26,291914.14,291934.35,291941.08,291946.47,646.65
E2E Output Token Throughput (tokens/sec/user),27.93,27.92,27.93,111.70,27.92,27.92,27.92,27.92,27.93,27.93,27.93,27.93,27.93,0.00
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.02
Effective Decode Concurrency,1.99,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.15
Effective Decode Throughput (tokens/sec),55.83,0.00,963.71,,,,,,56.21,,64.74,70.64,115.09,20.71
Effective Decode Throughput Per User (tokens/sec/user),27.93,0.00,481.86,,,,,,28.11,,32.38,35.38,57.55,10.36
Effective Latency (CO-aware) (ms),293370.34,293297.69,293427.88,1173481.36,293299.99,293309.22,293320.76,293355.36,293377.90,293392.87,293413.88,293420.88,293426.48,46.70
Effective Prefill Concurrency,0.01,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.15
Effective Prefill Throughput (tokens/sec),55.84,0.00,8869.62,,,,,,0.00,,0.00,0.00,0.00,633.36
Effective Prefill Throughput Per User (tokens/sec/user),35.93,0.00,5878.63,,,,,,0.00,,0.00,0.00,0.00,372.85
Effective Total Throughput (tokens/sec),111.67,0.00,8869.62,,,,,,56.25,,56.25,56.25,56.25,629.12
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8073.25,8072.00,8074.00,32293.00,8072.03,8072.15,8072.30,8072.75,8073.50,8074.00,8074.00,8074.00,8074.00,0.83
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),5.67,0.00,22.66,22.66,0.00,0.00,0.00,0.00,0.00,5.67,15.86,19.26,21.98,9.81
HTTP Connection Overhead (ms),5.67,0.00,22.66,22.66,0.00,0.00,0.00,0.00,0.00,5.67,15.86,19.26,21.98,9.81
HTTP Connection Reused (ratio),0.75,0.00,1.00,3.00,0.03,0.15,0.30,0.75,1.00,1.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),1884.01,1872.31,1896.55,7536.04,1872.33,1872.37,1872.43,1872.61,1883.59,1894.99,1895.92,1896.24,1896.49,11.52
HTTP Data Sent (KB),33.99,32.22,35.49,135.97,32.26,32.40,32.58,33.13,34.13,34.99,35.29,35.39,35.47,1.26
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),293351.02,293296.21,293402.75,1173404.08,293297.84,293304.37,293312.53,293337.02,293352.56,293366.56,293388.27,293395.51,293401.30,37.73
HTTP Receiving (ms),291280.25,290608.59,291947.82,1165120.99,290610.18,290616.54,290624.49,290648.35,291282.29,291914.19,291934.37,291941.09,291946.48,645.62
HTTP Sending (ms),5.93,0.13,23.15,23.71,0.14,0.14,0.15,0.18,0.21,5.96,16.27,19.71,22.46,9.94
HTTP Total Time (ms),293356.69,293318.87,293402.75,1173426.74,293319.82,293323.63,293328.40,293342.69,293352.56,293366.56,293388.27,293395.51,293401.30,29.97
HTTP Waiting (TTFB) (ms),2064.84,1370.08,2793.93,8259.38,1371.17,1375.54,1381.00,1397.38,2047.68,2715.15,2762.42,2778.18,2790.78,677.70
Input Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),35.56,0.00,416.31,1165116.92,0.00,18.54,28.27,32.72,35.28,37.83,41.06,47.34,84.78,13.28
Inter Token Latency (ms),35.56,35.48,35.64,142.24,35.48,35.48,35.48,35.48,35.56,35.64,35.64,35.64,35.64,0.08
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),28.12,28.06,28.19,112.48,28.06,28.06,28.06,28.06,28.12,28.18,28.18,28.19,28.19,0.06
Prefill Throughput Per User (tokens/sec/user),4419.99,2931.73,5878.63,17679.98,2935.17,2948.93,2966.13,3017.72,4434.81,5837.08,5862.01,5870.32,5876.97,1431.64
Request Latency (ms),293350.14,293296.44,293398.84,1173400.57,293298.07,293304.58,293312.72,293337.13,293352.64,293365.65,293385.57,293392.20,293397.51,36.31
Time to First Output Token (ms),2070.91,1393.52,2794.26,8283.64,1393.92,1395.51,1397.50,1403.47,2047.93,2715.38,2762.71,2778.48,2791.10,671.81
Time to First Token (ms),2070.91,1393.52,2794.26,8283.64,1393.92,1395.51,1397.50,1403.47,2047.93,2715.38,2762.71,2778.48,2791.10,671.81
Time to Second Token (ms),151.87,31.72,272.85,607.46,31.74,31.82,31.91,32.19,151.45,271.12,272.16,272.50,272.78,119.83
Tokens In Flight (tokens),24753.21,0.00,32763.00,,,,,,24887.00,,31243.00,32005.00,32611.00,4775.66
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Total Tokens (tokens),16384.00,16384.00,16384.00,65536.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,0.00

Metric,Value
Benchmark Duration (sec),586.83
Input Token Throughput (tokens/sec),55.84
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),55.84
Request Count,4.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),32768.00
Total Output Sequence Length (tokens),32768.00
Total Output Tokens (tokens),32768.00
Total Token Throughput (tokens/sec),111.67
Total Usage Completion Tokens (tokens),32768.00
Total Usage Prompt Tokens (tokens),32768.00
Total Usage Total Tokens (tokens),65536.00
