Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),69.96,0.00,55684.55,,,,,,69.00,,85.51,95.63,144.22,154.63
Active Decode Throughput Per User (tokens/sec/user),34.99,0.00,27842.28,,,,,,34.51,,42.76,47.82,72.11,77.31
Active Prefill Throughput (tokens/sec),5440.24,2839.77,8708.79,,,,,,3027.76,,8708.79,8708.79,8708.79,2653.28
Active Prefill Throughput Per User (tokens/sec/user),3664.21,2839.77,5681.03,,,,,,3027.76,,4354.39,5382.29,5681.03,820.13
Active Total Throughput (tokens/sec),78.64,34.49,8708.79,,,,,,68.97,,71.05,71.05,71.05,240.26
Credit-to-Start Latency (ms),20.16,1.12,29.58,80.63,1.83,4.68,8.24,18.91,24.96,26.20,28.23,28.91,29.45,11.15
Decode Duration (ms),234055.86,230497.42,237608.81,936223.44,230502.06,230520.61,230543.80,230613.38,234058.60,237501.09,237565.72,237587.27,237604.50,3481.93
E2E Output Token Throughput (tokens/sec/user),34.97,34.45,35.49,139.87,34.45,34.45,34.45,34.45,34.97,35.49,35.49,35.49,35.49,0.52
Effective Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.02
Effective Decode Concurrency,2.00,0.00,2.00,,,,,,2.00,,2.00,2.00,2.00,0.07
Effective Decode Throughput (tokens/sec),69.90,0.00,55684.55,,,,,,69.00,,85.50,95.63,144.22,154.57
Effective Decode Throughput Per User (tokens/sec/user),34.96,0.00,27842.28,,,,,,34.50,,42.76,47.81,72.11,77.28
Effective Latency (CO-aware) (ms),234343.34,230843.40,237828.46,937373.37,230844.59,230849.32,230855.24,230873.00,234350.75,237821.10,237825.51,237826.98,237828.16,3480.24
Effective Prefill Concurrency,0.00,0.00,2.00,,,,,,0.00,,0.00,0.00,0.00,0.06
Effective Prefill Throughput (tokens/sec),8.74,0.00,8708.79,,,,,,0.00,,0.00,0.00,0.00,242.42
Effective Prefill Throughput Per User (tokens/sec/user),5.89,0.00,5681.03,,,,,,0.00,,0.00,0.00,0.00,150.37
Effective Total Throughput (tokens/sec),78.63,0.00,8708.79,,,,,,68.97,,71.05,71.05,71.05,240.25
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7952.00,7945.00,7961.00,31808.00,7945.03,7945.15,7945.30,7945.75,7951.00,7957.25,7959.50,7960.25,7960.85,6.75
HTTP Chunks Sent,1.00,1.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),1.16,0.00,4.63,4.63,0.00,0.00,0.00,0.00,0.00,1.16,3.24,3.94,4.50,2.01
HTTP Connection Overhead (ms),1.16,0.00,4.63,4.63,0.00,0.00,0.00,0.00,0.00,1.16,3.24,3.94,4.50,2.01
HTTP Connection Reused (ratio),0.75,0.00,1.00,3.00,0.03,0.15,0.30,0.75,1.00,1.00,1.00,1.00,1.00,0.43
HTTP Data Received (KB),2344.73,2328.73,2352.34,9378.90,2329.26,2331.37,2334.01,2341.93,2348.92,2351.71,2352.09,2352.21,2352.31,9.51
HTTP Data Sent (KB),4.32,3.89,4.64,17.28,3.90,3.94,4.00,4.16,4.37,4.54,4.60,4.62,4.64,0.29
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),234323.08,230842.09,237803.31,937292.31,230842.57,230844.47,230846.85,230853.98,234323.46,237792.55,237799.01,237801.16,237802.88,3473.07
HTTP Receiving (ms),234055.88,230497.42,237608.82,936223.51,230502.06,230520.62,230543.82,230613.42,234058.64,237501.09,237565.73,237587.27,237604.51,3481.92
HTTP Sending (ms),1.40,0.14,5.03,5.62,0.14,0.15,0.16,0.18,0.22,1.45,3.60,4.32,4.89,2.09
HTTP Total Time (ms),234324.24,230846.72,237803.31,937296.95,230847.06,230848.41,230850.09,230855.14,234323.46,237792.55,237799.01,237801.16,237802.88,3471.91
HTTP Waiting (TTFB) (ms),265.80,179.90,360.33,1063.19,180.05,180.66,181.42,183.70,261.48,343.57,353.63,356.98,359.66,83.76
Input Sequence Length (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),28.57,0.00,165.42,936223.44,0.00,1.87,17.36,25.10,28.39,31.55,36.51,45.24,91.71,13.71
Inter Token Latency (ms),28.57,28.14,29.01,114.30,28.14,28.14,28.15,28.15,28.58,29.00,29.00,29.01,29.01,0.43
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),35.00,34.47,35.54,140.01,34.47,34.48,34.48,34.49,35.00,35.52,35.53,35.53,35.54,0.52
Prefill Throughput Per User (tokens/sec/user),4232.71,2839.77,5681.03,16930.85,2845.41,2867.97,2896.17,2980.76,4205.03,5456.97,5591.41,5636.22,5672.07,1304.93
Request Latency (ms),234323.19,230842.28,237803.38,937292.74,230842.75,230844.64,230847.00,230854.08,234323.54,237792.64,237799.08,237801.23,237802.95,3473.04
Time to First Output Token (ms),267.32,180.25,360.59,1069.30,180.55,181.75,183.25,187.75,264.23,343.80,353.88,357.23,359.92,82.53
Time to First Token (ms),267.32,180.25,360.59,1069.30,180.55,181.75,183.25,187.75,264.23,343.80,353.88,357.23,359.92,82.53
Time to Second Token (ms),37.34,22.83,51.69,149.37,22.90,23.18,23.52,24.56,37.42,50.20,51.10,51.39,51.63,13.40
Tokens In Flight (tokens),10557.64,0.00,18430.00,,,,,,10722.00,,16952.00,17696.00,18284.00,4725.91
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,32768.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,4096.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),9216.00,9216.00,9216.00,36864.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,9216.00,0.00

Metric,Value
Benchmark Duration (sec),468.73
Input Token Throughput (tokens/sec),8.74
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),69.90
Request Count,4.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),4096.00
Total Output Sequence Length (tokens),32768.00
Total Output Tokens (tokens),32768.00
Total Token Throughput (tokens/sec),78.64
Total Usage Completion Tokens (tokens),32768.00
Total Usage Prompt Tokens (tokens),4096.00
Total Usage Total Tokens (tokens),36864.00
