Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),131.85,0.00,1651.91,,,,,,133.45,,150.40,161.03,232.03,34.62
Active Decode Throughput Per User (tokens/sec/user),131.85,0.00,1651.91,,,,,,133.45,,150.40,161.03,232.03,34.62
Active Prefill Throughput (tokens/sec),375.48,375.48,375.48,,,,,,375.48,,375.48,375.48,375.48,0.00
Active Prefill Throughput Per User (tokens/sec/user),375.48,375.48,375.48,,,,,,375.48,,375.48,375.48,375.48,0.00
Active Total Throughput (tokens/sec),142.14,131.85,375.48,,,,,,131.85,,131.85,131.85,375.48,49.00
Credit-to-Start Latency (ms),1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,1.10,0.00
Decode Duration (ms),62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,62047.30,0.00
E2E Output Token Throughput (tokens/sec/user),126.36,126.36,126.36,126.36,126.36,126.36,126.36,126.36,126.36,126.36,126.36,126.36,126.36,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.96,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.20
Effective Decode Throughput (tokens/sec),126.25,0.00,1651.91,,,,,,132.85,,149.92,159.61,228.53,43.06
Effective Decode Throughput Per User (tokens/sec/user),126.25,0.00,1651.91,,,,,,132.85,,149.92,159.61,228.53,43.06
Effective Latency (CO-aware) (ms),64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,64818.12,0.00
Effective Prefill Concurrency,0.04,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.20
Effective Prefill Throughput (tokens/sec),15.86,0.00,375.48,,,,,,0.00,,0.00,0.00,375.48,75.52
Effective Prefill Throughput Per User (tokens/sec/user),15.86,0.00,375.48,,,,,,0.00,,0.00,0.00,375.48,75.52
Effective Total Throughput (tokens/sec),142.11,0.00,375.48,,,,,,131.85,,131.85,131.85,375.48,49.04
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,2443.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,0.00
HTTP Connection Overhead (ms),12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,12.80,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),817.82,817.82,817.82,817.82,817.82,817.82,817.82,817.82,817.82,817.82,817.82,817.82,817.82,0.00
HTTP Data Sent (KB),4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.58,0.00
