Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),41.81,0.00,26059.03,,,,,,42.17,,51.31,57.60,85.68,80.57
Active Decode Throughput Per User (tokens/sec/user),41.81,0.00,26059.03,,,,,,42.17,,51.31,57.60,85.68,80.57
Active Prefill Throughput (tokens/sec),5818.63,5818.63,5818.63,,,,,,5818.63,,5818.63,5818.63,5818.63,0.00
Active Prefill Throughput Per User (tokens/sec/user),5818.63,5818.63,5818.63,,,,,,5818.63,,5818.63,5818.63,5818.63,0.00
Active Total Throughput (tokens/sec),83.04,41.81,5818.63,,,,,,41.81,,41.81,41.81,41.81,486.31
Credit-to-Start Latency (ms),1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,1.31,0.00
Decode Duration (ms),195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,195910.67,0.00
E2E Output Token Throughput (tokens/sec/user),41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,41.52,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.99,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.08
Effective Decode Throughput (tokens/sec),41.51,0.00,26059.03,,,,,,42.13,,51.28,57.56,85.13,80.36
Effective Decode Throughput Per User (tokens/sec/user),41.51,0.00,26059.03,,,,,,42.13,,51.28,57.56,85.13,80.36
Effective Latency (CO-aware) (ms),197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,197320.38,0.00
Effective Prefill Concurrency,0.01,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.08
Effective Prefill Throughput (tokens/sec),41.53,0.00,5818.63,,,,,,0.00,,0.00,0.00,0.00,489.80
Effective Prefill Throughput Per User (tokens/sec/user),41.53,0.00,5818.63,,,,,,0.00,,0.00,0.00,0.00,489.80
Effective Total Throughput (tokens/sec),83.03,0.00,5818.63,,,,,,41.81,,41.81,41.81,41.81,486.28
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,7830.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,11.67,0.00
