Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),132.93,0.00,6211.64,,,,,,136.32,,170.40,176.08,186.76,38.77
Active Decode Throughput Per User (tokens/sec/user),4.19,0.00,194.11,,,,,,4.27,,5.33,5.51,5.88,1.21
Active Prefill Throughput (tokens/sec),1786.60,91.50,20340.26,,,,,,1385.58,,2698.97,5064.94,14924.22,2272.12
Active Prefill Throughput Per User (tokens/sec/user),550.71,91.50,1667.83,,,,,,672.87,,805.20,850.87,891.82,269.20
Active Total Throughput (tokens/sec),265.77,4.45,20340.26,,,,,,136.68,,136.68,1364.39,1911.42,768.29
Credit-to-Start Latency (ms),12.54,0.71,33.43,802.27,0.75,0.87,0.90,1.50,6.42,26.45,29.33,29.66,32.47,12.03
Decode Duration (ms),1944654.25,1839321.28,2012274.93,124457871.75,1842198.75,1853432.00,1868140.52,1906480.76,1952859.14,1990713.28,2004102.08,2006584.18,2009034.98,50253.78
E2E Output Token Throughput (tokens/sec/user),4.17,3.91,4.43,266.62,3.91,3.94,3.97,4.06,4.17,4.28,4.36,4.40,4.42,0.14
Effective Concurrency,31.94,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,1.04
Effective Decode Concurrency,31.55,0.00,32.00,,,,,,32.00,,32.00,32.00,32.00,2.59
Effective Decode Throughput (tokens/sec),132.88,0.00,6211.64,,,,,,136.30,,170.40,176.08,186.76,38.85
Effective Decode Throughput Per User (tokens/sec/user),4.19,0.00,194.11,,,,,,4.26,,5.33,5.51,5.88,1.21
Effective Latency (CO-aware) (ms),1968713.14,1848514.51,2096668.51,125997641.08,1851400.25,1863249.66,1878617.42,1915411.76,1966856.28,2018208.41,2065055.35,2081409.90,2093718.62,67344.83
Effective Prefill Concurrency,0.39,0.00,32.00,,,,,,0.00,,0.00,2.00,13.00,2.38
Effective Prefill Throughput (tokens/sec),132.89,0.00,20340.26,,,,,,0.00,,0.00,1240.48,1783.63,777.02
Effective Prefill Throughput Per User (tokens/sec/user),40.96,0.00,1667.83,,,,,,0.00,,0.00,611.64,795.57,162.08
Effective Total Throughput (tokens/sec),265.77,0.00,20340.26,,,,,,136.68,,136.68,1364.39,1911.42,768.29
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,8191.80,8190.00,8193.00,524275.00,8190.00,8190.15,8191.00,8191.00,8192.00,8192.00,8193.00,8193.00,8193.00,0.83
HTTP Chunks Sent,1.00,1.00,1.00,64.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),13.42,0.00,93.49,859.03,0.00,0.00,0.00,0.00,1.70,19.31,43.57,52.73,68.05,18.65
HTTP Connection Overhead (ms),13.42,0.00,93.49,859.03,0.00,0.00,0.00,0.00,1.70,19.31,43.57,52.73,68.05,18.65
HTTP Connection Reused (ratio),0.50,0.00,1.00,32.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),1896.20,1888.06,1904.30,121356.71,1888.24,1889.90,1891.53,1894.35,1896.31,1898.95,1900.51,1901.20,1904.29,3.60
HTTP Data Sent (KB),34.87,32.22,37.12,2231.49,32.94,33.49,33.93,34.35,34.82,35.30,36.03,36.21,37.11,0.87
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),1968700.51,1848513.61,2096660.79,125996832.66,1851385.23,1863222.92,1878609.01,1915402.02,1966839.73,2018182.83,2065051.84,2081402.00,2093700.00,67346.90
HTTP Receiving (ms),1944658.05,1839325.30,2012277.69,124458115.49,1842200.23,1853433.68,1868143.83,1906486.17,1952859.18,1990714.73,2004103.33,2006591.87,2009038.04,50253.26
HTTP Sending (ms),13.65,0.13,93.64,873.41,0.13,0.14,0.15,0.17,1.91,19.77,43.78,52.89,68.26,18.67
HTTP Total Time (ms),1968713.93,1848513.61,2096713.35,125997691.68,1851385.23,1863222.92,1878609.01,1915415.31,1966849.62,2018187.74,2065083.15,2081454.56,2093778.35,67359.30
HTTP Waiting (TTFB) (ms),24028.81,1492.06,89472.74,1537843.76,2517.37,6143.38,9184.49,10686.30,12232.61,30849.15,62594.49,75388.78,86532.68,22549.13
Input Sequence Length (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),237.41,0.00,2001.90,124457871.75,160.86,179.32,184.33,198.68,224.82,251.62,268.96,276.77,797.10,128.22
Inter Token Latency (ms),237.41,224.55,245.67,15194.47,224.91,226.28,228.07,232.75,238.42,243.04,244.67,244.97,245.27,6.14
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),4.21,4.07,4.45,269.75,4.08,4.08,4.09,4.11,4.19,4.30,4.38,4.42,4.45,0.11
Prefill Throughput Per User (tokens/sec/user),682.23,91.50,5416.04,43662.51,94.65,108.63,130.92,265.77,669.14,766.59,891.92,1337.82,3648.56,725.02
Request Latency (ms),1968696.81,1848509.65,2096657.59,125996595.67,1851383.81,1863221.30,1878605.78,1915401.06,1966839.79,2018178.79,2065052.01,2081402.07,2093695.10,67347.57
Time to First Output Token (ms),24042.56,1512.54,89525.44,1538723.92,2536.63,6161.87,9184.70,10686.61,12242.91,30867.05,62626.33,75441.62,86611.20,22564.33
Time to First Token (ms),24042.56,1512.54,89525.44,1538723.92,2536.63,6161.87,9184.70,10686.61,12242.91,30867.05,62626.33,75441.62,86611.20,22564.33
Time to Second Token (ms),1075.05,171.51,1954.02,68802.89,175.43,322.77,367.62,663.21,1075.91,1520.21,1790.60,1877.69,1939.89,512.89
Tokens In Flight (tokens),399022.62,0.00,522273.00,,,,,,404257.00,,500001.00,511154.00,519969.00,76700.21
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),8192.00,8192.00,8192.00,524288.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Total Tokens (tokens),16384.00,16384.00,16384.00,1048576.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,16384.00,0.00

Metric,Value
Benchmark Duration (sec),3945.21
Input Token Throughput (tokens/sec),132.89
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),132.89
Request Count,64.00
Request Throughput (requests/sec),0.02
Total Input Sequence Length (tokens),524288.00
Total Output Sequence Length (tokens),524288.00
Total Output Tokens (tokens),524288.00
Total Token Throughput (tokens/sec),265.78
Total Usage Completion Tokens (tokens),524288.00
Total Usage Prompt Tokens (tokens),524288.00
Total Usage Total Tokens (tokens),1048576.00


Endpoint,GPU_Index,GPU_Name,GPU_UUID,Platform,Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
