Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),94.23,0.00,33986.53,,,,,,92.13,,122.61,145.28,236.70,105.68
Active Decode Throughput Per User (tokens/sec/user),94.23,0.00,33986.53,,,,,,92.13,,122.61,145.28,236.70,105.68
Active Prefill Throughput (tokens/sec),1708.91,1708.91,1708.91,,,,,,1708.91,,1708.91,1708.91,1708.91,0.00
Active Prefill Throughput Per User (tokens/sec/user),1708.91,1708.91,1708.91,,,,,,1708.91,,1708.91,1708.91,1708.91,0.00
Active Total Throughput (tokens/sec),178.65,94.23,1708.91,,,,,,94.23,,94.23,1708.91,1708.91,359.44
Credit-to-Start Latency (ms),1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,1.23,0.00
Decode Duration (ms),86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,86929.52,0.00
E2E Output Token Throughput (tokens/sec/user),89.31,89.31,89.31,89.31,89.31,89.31,89.31,89.31,89.31,89.31,89.31,89.31,89.31,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.22
Effective Decode Throughput (tokens/sec),89.28,0.00,33986.53,,,,,,90.71,,121.44,143.13,231.24,104.99
Effective Decode Throughput Per User (tokens/sec/user),89.28,0.00,33986.53,,,,,,90.71,,121.44,143.13,231.24,104.99
Effective Latency (CO-aware) (ms),91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,91726.78,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),89.34,0.00,1708.91,,,,,,0.00,,0.00,1708.91,1708.91,380.38
Effective Prefill Throughput Per User (tokens/sec/user),89.34,0.00,1708.91,,,,,,0.00,,0.00,1708.91,1708.91,380.38
Effective Total Throughput (tokens/sec),178.62,0.00,1708.91,,,,,,94.23,,94.23,1708.91,1708.91,359.41
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,4237.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,0.00
HTTP Connection Overhead (ms),12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,12.16,0.00
