Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),94.57,0.00,49709.77,,,,,,92.21,,127.69,154.51,256.50,161.17
Active Decode Throughput Per User (tokens/sec/user),94.57,0.00,49709.77,,,,,,92.21,,127.69,154.51,256.50,161.17
Active Prefill Throughput (tokens/sec),1331.39,1331.39,1331.39,,,,,,1331.39,,1331.39,1331.39,1331.39,0.00
Active Prefill Throughput Per User (tokens/sec/user),1331.39,1331.39,1331.39,,,,,,1331.39,,1331.39,1331.39,1331.39,0.00
Active Total Throughput (tokens/sec),176.65,94.57,1331.39,,,,,,94.57,,94.57,1331.39,1331.39,307.86
Credit-to-Start Latency (ms),1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,1.27,0.00
Decode Duration (ms),86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,86608.64,0.00
E2E Output Token Throughput (tokens/sec/user),88.31,88.31,88.31,88.31,88.31,88.31,88.31,88.31,88.31,88.31,88.31,88.31,88.31,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.93,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.25
Effective Decode Throughput (tokens/sec),88.28,0.00,49709.77,,,,,,90.02,,125.62,151.17,252.62,157.49
Effective Decode Throughput Per User (tokens/sec/user),88.28,0.00,49709.77,,,,,,90.02,,125.62,151.17,252.62,157.49
Effective Latency (CO-aware) (ms),92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,92765.88,0.00
Effective Prefill Concurrency,0.07,0.00,1.00,,,,,,0.00,,0.00,1.00,1.00,0.25
Effective Prefill Throughput (tokens/sec),88.34,0.00,1331.39,,,,,,0.00,,0.00,1331.39,1331.39,331.37
Effective Prefill Throughput Per User (tokens/sec/user),88.34,0.00,1331.39,,,,,,0.00,,0.00,1331.39,1331.39,331.37
Effective Total Throughput (tokens/sec),176.62,0.00,1331.39,,,,,,94.57,,94.57,1331.39,1331.39,307.84
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,4120.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,0.00
HTTP Connection Overhead (ms),34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,1237.23,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,92764.37,0.00
HTTP Receiving (ms),86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,86608.68,0.00
HTTP Sending (ms),35.39,35.39,35.39,35.39,35.39,35.39,35.39,35.39,35.39,35.39,35.39,35.39,35.39,0.00
HTTP Total Time (ms),92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,92799.31,0.00
HTTP Waiting (TTFB) (ms),6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,6120.30,0.00
Input Sequence Length (tokens),8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,8196.00,0.00
Inter Chunk Latency (ms),20.12,0.00,181.98,86608.64,0.00,0.11,8.40,15.85,19.77,23.22,29.07,34.89,59.15,12.15
Inter Token Latency (ms),10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,10.57,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,94.57,0.00
Prefill Throughput Per User (tokens/sec/user),1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,1331.39,0.00
Reasoning Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Request Latency (ms),92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,92764.60,0.00
Time to First Token (ms),6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,6155.97,0.00
Time to Second Token (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Tokens In Flight (tokens),12020.91,0.00,16388.00,,,,,,12004.25,,15510.87,15948.48,16298.57,2505.65

Metric,Value
Benchmark Duration (sec),92.76
Input Token Throughput (tokens/sec),88.34
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),88.29
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),8196.00
Total Output Sequence Length (tokens),8192.00
