Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2646.50,2381.00,2912.00,5293.00,2386.31,2407.55,2434.10,2513.75,2646.50,2779.25,2858.90,2885.45,2906.69,265.50
HTTP Chunks Sent,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Overhead (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Connection Reused (ratio),1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Data Received (KB),894.48,789.48,999.47,1788.95,791.58,799.98,810.48,841.98,894.48,946.97,978.47,988.97,997.37,104.99
HTTP Data Sent (KB),32.62,30.82,34.41,65.23,30.86,31.00,31.18,31.72,32.62,33.51,34.05,34.23,34.38,1.80
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),72926.44,65820.81,80032.07,145852.88,65962.92,66531.37,67241.94,69373.62,72926.44,76479.25,78610.94,79321.50,79889.95,7105.63
HTTP Receiving (ms),67366.80,60223.16,74510.45,134733.60,60366.03,60937.52,61651.89,63794.98,67366.80,70938.62,73081.72,73796.08,74367.57,7143.64
HTTP Sending (ms),0.18,0.16,0.19,0.36,0.16,0.17,0.17,0.17,0.18,0.19,0.19,0.19,0.19,0.02
HTTP Total Time (ms),72926.44,65820.81,80032.07,145852.88,65962.92,66531.37,67241.94,69373.62,72926.44,76479.25,78610.94,79321.50,79889.95,7105.63
HTTP Waiting (TTFB) (ms),5559.46,5521.43,5597.49,11118.91,5522.19,5525.23,5529.03,5540.44,5559.46,5578.47,5589.88,5593.69,5596.73,38.03
Input Sequence Length (tokens),8192.00,8192.00,8192.00,16384.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),24.91,0.00,157.64,134724.32,0.00,13.92,20.76,23.26,24.68,26.11,28.36,31.39,60.05,10.07
Inter Token Latency (ms),8.22,7.35,9.10,16.45,7.37,7.44,7.53,7.79,8.22,8.66,8.92,9.01,9.08,0.87
OSL Mismatch Diff % (%),-0.01,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.00
Output Sequence Length (tokens),8191.00,8191.00,8191.00,16382.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,8191.00,0.00
Output Token Count (tokens),6385.50,6384.00,6387.00,12771.00,6384.03,6384.15,6384.30,6384.75,6385.50,6386.25,6386.70,6386.85,6386.97,1.50
Output Token Throughput Per User (tokens/sec/user),122.96,109.93,136.00,245.93,110.19,111.23,112.53,116.44,122.96,129.48,133.39,134.70,135.74,13.04
Prefill Throughput Per User (tokens/sec/user),1473.53,1463.45,1483.60,2947.05,1463.65,1464.46,1465.47,1468.49,1473.53,1478.56,1481.59,1482.59,1483.40,10.07
Reasoning Token Count (tokens),1805.50,1804.00,1807.00,3611.00,1804.03,1804.15,1804.30,1804.75,1805.50,1806.25,1806.70,1806.85,1806.97,1.50
Request Latency (ms),72921.87,65817.25,80026.50,145843.74,65959.34,66527.71,67238.17,69369.56,72921.87,76474.19,78605.57,79316.04,79884.41,7104.63
Time to First Output Token (ms),23206.77,21645.13,24768.40,46413.53,21676.36,21801.30,21957.46,22425.95,23206.77,23987.59,24456.08,24612.24,24737.17,1561.64
Time to First Token (ms),5559.71,5521.70,5597.73,11119.43,5522.46,5525.50,5529.30,5540.71,5559.71,5578.72,5590.12,5593.92,5596.97,38.01
Time to Second Token (ms),24.11,9.93,38.30,48.22,10.21,11.34,12.76,17.02,24.11,31.20,35.46,36.88,38.01,14.19
Tokens In Flight (tokens),11981.05,0.00,16383.00,,,,,,11957.08,,15502.94,15941.77,16294.31,2526.79

Metric,Value
Benchmark Duration (sec),145.87
Input Token Throughput (tokens/sec),112.30
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),112.29
Request Count,2.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),16382.00
Total Output Tokens (tokens),12771.00
Total Reasoning Tokens (tokens),3611.00
Total Token Throughput (tokens/sec),224.59
