Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),261.55,2.78,139761.39,,,,,,262.81,,308.63,326.82,606.79,804.06
Active Decode Throughput Per User (tokens/sec/user),32.82,2.78,17470.17,,,,,,32.86,,38.60,40.89,75.85,100.54
Active Prefill Throughput (tokens/sec),6292.04,813.34,11182.37,,,,,,5905.17,,11182.37,11182.37,11182.37,3002.43
Active Prefill Throughput Per User (tokens/sec/user),1117.23,813.34,2720.15,,,,,,1070.05,,1397.80,1430.59,2720.15,366.15
Active Total Throughput (tokens/sec),518.84,33.88,11182.37,,,,,,268.05,,268.05,268.05,7696.59,1352.20
Credit-to-Start Latency (ms),3.29,1.17,7.69,52.62,1.17,1.18,1.19,1.24,3.43,4.84,5.15,5.88,7.33,2.02
Decode Duration (ms),30624.23,30199.08,31231.77,489987.75,30199.10,30199.18,30295.48,30433.83,30557.28,30759.29,31079.17,31143.68,31214.15,295.49
E2E Output Token Throughput (tokens/sec/user),32.47,32.35,32.59,519.46,32.35,32.35,32.36,32.38,32.50,32.55,32.55,32.56,32.58,0.09
Effective Concurrency,7.99,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,0.16
Effective Decode Concurrency,7.76,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.21
Effective Decode Throughput (tokens/sec),259.28,0.00,139761.39,,,,,,262.61,,308.59,326.74,568.91,800.91
Effective Decode Throughput Per User (tokens/sec/user),32.54,0.00,17470.17,,,,,,32.83,,38.57,40.85,71.11,100.15
Effective Latency (CO-aware) (ms),31544.05,31429.31,31659.74,504704.73,31434.34,31454.45,31462.87,31464.06,31510.21,31625.61,31644.28,31659.68,31659.73,83.59
Effective Prefill Concurrency,0.23,0.00,8.00,,,,,,0.00,,0.00,0.00,7.00,1.20
Effective Prefill Throughput (tokens/sec),259.53,0.00,11182.37,,,,,,0.00,,0.00,0.00,7663.83,1391.92
Effective Prefill Throughput Per User (tokens/sec/user),46.08,0.00,2720.15,,,,,,0.00,,0.00,0.00,1276.31,234.29
Effective Total Throughput (tokens/sec),518.80,0.00,11182.37,,,,,,268.05,,268.05,268.05,7696.59,1352.16
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1011.69,1002.00,1016.00,16187.00,1002.60,1005.00,1007.50,1009.00,1013.00,1015.00,1015.50,1016.00,1016.00,3.75
HTTP Chunks Sent,1.00,1.00,1.00,16.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),0.65,0.00,1.65,10.38,0.00,0.00,0.00,0.00,0.00,1.44,1.55,1.61,1.64,0.74
HTTP Connection Overhead (ms),0.65,0.00,1.65,10.38,0.00,0.00,0.00,0.00,0.00,1.44,1.55,1.61,1.64,0.74
HTTP Connection Reused (ratio),0.56,0.00,1.00,9.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.50
HTTP Data Received (KB),286.49,286.02,286.96,4583.86,286.03,286.05,286.09,286.35,286.49,286.70,286.78,286.85,286.94,0.27
HTTP Data Sent (KB),4.49,4.15,4.87,71.85,4.18,4.29,4.35,4.41,4.48,4.55,4.67,4.75,4.85,0.16
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),31540.61,31424.57,31658.20,504649.74,31429.54,31449.43,31457.85,31459.01,31506.71,31624.19,31642.67,31658.07,31658.18,85.30
HTTP Receiving (ms),30624.27,30199.08,31231.77,489988.24,30199.10,30199.19,30295.48,30433.85,30557.33,30759.35,31079.20,31143.68,31214.15,295.49
HTTP Sending (ms),0.96,0.14,2.12,15.31,0.14,0.16,0.17,0.19,0.25,1.88,2.01,2.07,2.11,0.86
HTTP Total Time (ms),31541.26,31424.57,31659.85,504660.12,31429.54,31449.43,31457.85,31459.01,31506.71,31625.60,31644.22,31659.67,31659.81,86.02
HTTP Waiting (TTFB) (ms),915.39,290.79,1258.70,14646.19,303.61,354.88,476.28,804.99,971.79,1131.08,1233.19,1258.40,1258.64,296.86
Input Sequence Length (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Inter Chunk Latency (ms),29.94,0.00,368.09,489987.75,0.00,0.19,7.17,26.54,29.37,31.75,34.58,41.04,122.56,20.52
Inter Token Latency (ms),29.94,29.52,30.53,478.97,29.52,29.52,29.61,29.75,29.87,30.07,30.38,30.44,30.51,0.29
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Count (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Output Token Throughput Per User (tokens/sec/user),33.41,32.76,33.88,534.53,32.77,32.85,32.92,33.26,33.48,33.61,33.77,33.88,33.88,0.32
Prefill Throughput Per User (tokens/sec/user),1337.05,813.34,3518.54,21392.84,813.38,813.54,829.80,904.80,1064.17,1290.89,2245.11,2919.74,3398.78,736.83
Request Latency (ms),31540.76,31424.68,31658.47,504652.11,31429.65,31449.52,31457.94,31459.12,31506.78,31624.40,31642.90,31658.31,31658.44,85.37
Time to First Output Token (ms),916.52,291.03,1259.00,14664.36,303.84,355.10,477.48,805.36,973.03,1133.38,1234.50,1258.69,1258.94,297.12
Time to First Token (ms),916.52,291.03,1259.00,14664.36,303.84,355.10,477.48,805.36,973.03,1133.38,1234.50,1258.69,1258.94,297.12
Time to Second Token (ms),172.54,0.26,368.09,2760.71,0.76,2.76,15.03,83.32,210.91,237.47,287.91,310.86,356.65,109.95
Tokens In Flight (tokens),12242.01,0.00,16365.00,,,,,,12317.00,,15565.00,15965.00,16277.00,2451.42
Usage Completion Tokens (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Prompt Tokens (tokens),1024.00,1024.00,1024.00,16384.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
Usage Total Tokens (tokens),2048.00,2048.00,2048.00,32768.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,2048.00,0.00

Metric,Value
Benchmark Duration (sec),63.13
Input Token Throughput (tokens/sec),259.53
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),259.53
Request Count,16.00
Request Throughput (requests/sec),0.25
Total Input Sequence Length (tokens),16384.00
Total Output Sequence Length (tokens),16384.00
Total Output Tokens (tokens),16384.00
Total Token Throughput (tokens/sec),519.06
Total Usage Completion Tokens (tokens),16384.00
Total Usage Prompt Tokens (tokens),16384.00
Total Usage Total Tokens (tokens),32768.00
