Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),108.75,0.00,31580.21,,,,,,112.13,,126.65,138.31,227.81,60.76
Active Decode Throughput Per User (tokens/sec/user),108.75,0.00,31580.21,,,,,,112.13,,126.65,138.31,227.81,60.76
Active Prefill Throughput (tokens/sec),2092.93,2092.93,2092.93,,,,,,2092.93,,2092.93,2092.93,2092.93,0.00
Active Prefill Throughput Per User (tokens/sec/user),2092.93,2092.93,2092.93,,,,,,2092.93,,2092.93,2092.93,2092.93,0.00
Active Total Throughput (tokens/sec),206.82,108.75,2092.93,,,,,,108.75,,108.75,108.75,2092.93,430.08
Credit-to-Start Latency (ms),1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,0.00
Decode Duration (ms),75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,75313.39,0.00
E2E Output Token Throughput (tokens/sec/user),103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,103.40,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,0.95,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.22
Effective Decode Throughput (tokens/sec),103.36,0.00,31580.21,,,,,,111.52,,126.26,137.22,220.88,63.76
Effective Decode Throughput Per User (tokens/sec/user),103.36,0.00,31580.21,,,,,,111.52,,126.26,137.22,220.88,63.76
Effective Latency (CO-aware) (ms),79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,79233.64,0.00
Effective Prefill Concurrency,0.05,0.00,1.00,,,,,,0.00,,0.00,0.00,1.00,0.22
Effective Prefill Throughput (tokens/sec),103.43,0.00,2092.93,,,,,,0.00,,0.00,0.00,2092.93,453.61
Effective Prefill Throughput Per User (tokens/sec/user),103.43,0.00,2092.93,,,,,,0.00,,0.00,0.00,2092.93,453.61
Effective Total Throughput (tokens/sec),206.79,0.00,2092.93,,,,,,108.75,,108.75,108.75,2092.93,430.05
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,2887.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,0.00
HTTP Connection Overhead (ms),10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,10.15,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,1026.41,0.00
HTTP Data Sent (KB),34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,34.45,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,79232.28,0.00
HTTP Receiving (ms),75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,75316.50,0.00
HTTP Sending (ms),10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,10.61,0.00
