Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),331.79,0.00,31834.51,,,,,,374.96,,425.97,446.78,601.73,175.97
Active Decode Throughput Per User (tokens/sec/user),54.79,0.00,31834.51,,,,,,50.79,,69.21,99.61,131.87,43.72
Active Prefill Throughput (tokens/sec),2467.37,308.42,7232.86,,,,,,1665.79,,7232.86,7232.86,7232.86,2218.74
Active Prefill Throughput Per User (tokens/sec/user),488.31,308.42,1385.55,,,,,,416.45,,904.11,904.11,904.11,190.42
Active Total Throughput (tokens/sec),653.02,45.92,7232.86,,,,,,415.14,,993.66,2556.62,7232.86,1103.70
Credit-to-Start Latency (ms),2.57,1.22,9.09,20.57,1.23,1.25,1.27,1.31,1.34,2.07,5.05,7.07,8.68,2.55
Decode Duration (ms),159330.97,139677.76,181333.21,1274647.76,139784.35,140210.72,140743.68,144625.10,155394.98,177726.28,179256.86,180295.04,181125.58,16251.14
E2E Output Token Throughput (tokens/sec/user),47.97,40.83,56.51,383.77,40.95,41.42,42.00,42.56,46.00,53.89,56.34,56.42,56.49,6.02
Effective Concurrency,6.91,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,1.94
Effective Decode Concurrency,6.35,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,2.31
Effective Decode Throughput (tokens/sec),326.33,0.00,31834.51,,,,,,373.68,,425.53,444.98,593.15,179.55
Effective Decode Throughput Per User (tokens/sec/user),53.89,0.00,31834.51,,,,,,50.68,,68.96,99.29,131.64,43.91
Effective Latency (CO-aware) (ms),173270.54,144490.15,200623.05,1386164.32,144567.25,144875.65,145261.14,152088.17,178053.64,192451.38,195108.49,197865.77,200071.60,21084.34
Effective Prefill Concurrency,0.56,0.00,8.00,,,,,,0.00,,2.00,5.00,8.00,1.66
Effective Prefill Throughput (tokens/sec),326.64,0.00,7232.86,,,,,,0.00,,676.57,2383.99,7232.86,1162.31
Effective Prefill Throughput Per User (tokens/sec/user),64.65,0.00,1385.55,,,,,,0.00,,338.29,476.80,904.11,179.41
Effective Total Throughput (tokens/sec),652.98,0.00,7232.86,,,,,,415.14,,993.66,2556.62,7232.86,1103.68
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,2536.88,2160.00,3076.00,20295.00,2163.08,2175.40,2190.80,2218.25,2424.50,2864.25,2985.00,3030.50,3066.90,341.37
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),9.42,0.00,11.12,75.38,0.63,3.17,6.34,10.51,11.04,11.07,11.09,11.10,11.12,3.62
HTTP Connection Overhead (ms),9.42,0.00,11.12,75.38,0.63,3.17,6.34,10.51,11.04,11.07,11.09,11.10,11.12,3.62
HTTP Connection Reused (ratio),0.12,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.65,0.93,0.33
HTTP Data Received (KB),871.06,735.97,1063.78,6968.46,737.12,741.75,747.54,770.81,827.72,974.26,1038.22,1051.00,1061.22,119.48
HTTP Data Sent (KB),33.95,30.82,34.77,271.62,31.04,31.94,33.05,34.04,34.43,34.55,34.62,34.70,34.76,1.21
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),173267.76,144480.98,200621.53,1386142.11,144558.61,144869.12,145257.26,152086.36,178052.16,192448.36,195106.94,197864.24,200070.07,21085.47
HTTP Receiving (ms),159334.08,139677.82,181337.65,1274672.64,139784.41,140210.76,140743.71,144630.10,155399.21,177728.74,179260.25,180298.95,181129.91,16251.65
HTTP Sending (ms),9.89,0.21,11.65,79.15,0.86,3.47,6.74,10.98,11.54,11.59,11.64,11.64,11.65,3.72
HTTP Total Time (ms),173277.19,144480.98,200632.59,1386217.50,144559.39,144873.00,145265.01,152097.36,178063.23,192457.92,195118.01,197875.30,200081.13,21087.14
HTTP Waiting (TTFB) (ms),13923.79,3280.26,26549.18,111390.32,3463.68,4197.37,5114.47,7825.44,13109.83,19610.18,23532.77,25040.97,26247.54,7634.94
Input Sequence Length (tokens),8192.00,8192.00,8192.00,65536.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Inter Chunk Latency (ms),61.19,0.00,225.64,1274647.76,0.00,20.08,40.29,56.14,64.07,67.45,72.18,83.10,144.03,22.53
Inter Token Latency (ms),19.47,17.05,22.14,155.74,17.07,17.14,17.22,17.67,19.00,21.70,21.88,22.01,22.11,1.97
OSL Mismatch Diff % (%),-0.08,-0.33,0.00,-0.66,-0.32,-0.30,-0.27,-0.09,-0.02,-0.01,0.00,0.00,0.00,0.12
Output Sequence Length (tokens),8185.25,8165.00,8192.00,65482.00,8165.49,8167.45,8169.90,8184.75,8190.50,8191.25,8192.00,8192.00,8192.00,9.87
Output Token Count (tokens),6652.17,5796.00,7268.00,39913.00,5826.45,5948.25,6100.50,6462.75,6769.00,6905.00,7087.00,7177.50,7249.90,465.56
Output Token Throughput Per User (tokens/sec/user),51.89,45.17,58.63,415.15,45.22,45.43,45.70,46.08,52.65,56.59,58.06,58.35,58.58,5.18
Prefill Throughput Per User (tokens/sec/user),904.11,308.42,2497.14,7232.86,312.60,329.33,350.23,419.80,635.20,1071.02,1719.03,2108.09,2419.33,688.48
Reasoning Token Count (tokens),3196.12,923.00,8192.00,25569.00,946.52,1040.60,1158.20,1280.00,1660.50,3844.25,8192.00,8192.00,8192.00,2912.53
Request Latency (ms),173264.91,144481.06,200618.85,1386119.25,144558.70,144869.26,145257.46,152081.62,178048.19,192445.79,195103.24,197861.04,200067.29,21084.84
Time to First Output Token (ms),46420.99,22873.79,85924.35,278525.92,22880.54,22907.56,22941.32,27454.48,42271.12,57570.23,74050.52,79987.44,84736.97,22174.23
Time to First Token (ms),13933.94,3280.55,26561.09,111471.48,3464.78,4201.71,5122.88,7837.21,13120.70,19621.97,23544.62,25052.85,26259.44,7636.93
Time to Second Token (ms),59.06,36.48,84.40,472.51,37.00,39.06,41.64,49.44,57.80,70.09,75.11,79.75,83.47,14.95
Tokens In Flight (tokens),82036.55,0.00,117882.80,,,,,,82716.46,,110018.51,113963.70,117099.96,22074.81

Metric,Value
Benchmark Duration (sec),200.62
Input Token Throughput (tokens/sec),326.64
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),326.37
Request Count,8.00
Request Throughput (requests/sec),0.04
Total Input Sequence Length (tokens),65536.00
Total Output Sequence Length (tokens),65482.00
Total Output Tokens (tokens),39913.00
Total Reasoning Tokens (tokens),25569.00
Total Token Throughput (tokens/sec),653.02
