Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),49.49,0.00,20384.61,,,,,,49.44,,61.08,69.15,103.27,88.34
Active Decode Throughput Per User (tokens/sec/user),49.49,0.00,20384.61,,,,,,49.44,,61.08,69.15,103.27,88.34
Active Prefill Throughput (tokens/sec),4756.28,4756.28,4756.28,,,,,,4756.28,,4756.28,4756.28,4756.28,0.00
Active Prefill Throughput Per User (tokens/sec/user),4756.28,4756.28,4756.28,,,,,,4756.28,,4756.28,4756.28,4756.28,0.00
Active Total Throughput (tokens/sec),55.62,49.49,4756.28,,,,,,49.49,,49.49,49.49,49.49,169.79
Credit-to-Start Latency (ms),1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,1.20,0.00
Decode Duration (ms),165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,165505.53,0.00
E2E Output Token Throughput (tokens/sec/user),49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,49.43,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),49.42,0.00,20384.61,,,,,,49.43,,61.07,69.14,103.14,88.30
Effective Decode Throughput Per User (tokens/sec/user),49.42,0.00,20384.61,,,,,,49.43,,61.07,69.14,103.14,88.30
Effective Latency (CO-aware) (ms),165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,165722.66,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.20,0.00,4756.28,,,,,,0.00,,0.00,0.00,0.00,171.56
Effective Prefill Throughput Per User (tokens/sec/user),6.20,0.00,4756.28,,,,,,0.00,,0.00,0.00,0.00,171.56
