Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),155.61,0.94,84513.88,,,,,,157.10,,188.39,202.31,235.31,209.98
Active Decode Throughput Per User (tokens/sec/user),19.49,0.94,10564.23,,,,,,19.64,,23.55,25.30,29.41,26.23
Active Prefill Throughput (tokens/sec),794.01,99.25,814.93,,,,,,814.93,,814.93,814.93,814.93,81.16
Active Prefill Throughput Per User (tokens/sec/user),101.72,99.25,103.01,,,,,,101.87,,101.87,101.87,101.87,0.53
Active Total Throughput (tokens/sec),345.07,20.15,814.93,,,,,,159.73,,814.93,814.93,814.93,291.96
Credit-to-Start Latency (ms),1.11,0.98,1.24,8.85,0.99,1.00,1.02,1.04,1.08,1.18,1.23,1.24,1.24,0.09
Decode Duration (ms),51243.43,50749.53,52490.94,409947.43,50749.55,50749.63,50749.73,50757.52,51121.22,51477.08,51781.71,52136.32,52420.02,577.67
E2E Output Token Throughput (tokens/sec/user),14.32,14.31,14.33,114.55,14.31,14.31,14.31,14.31,14.32,14.32,14.32,14.33,14.33,0.01
Effective Concurrency,8.00,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,0.14
Effective Decode Concurrency,5.73,0.00,8.00,,,,,,8.00,,8.00,8.00,8.00,3.57
Effective Decode Throughput (tokens/sec),114.37,0.00,84513.88,,,,,,148.16,,182.08,195.55,227.13,192.67
Effective Decode Throughput Per User (tokens/sec/user),14.33,0.00,10564.23,,,,,,18.52,,22.76,24.45,28.53,24.08
Effective Latency (CO-aware) (ms),71515.86,71445.42,71546.58,572126.87,71449.61,71466.37,71487.32,71505.37,71520.77,71538.77,71546.48,71546.53,71546.57,31.60
Effective Prefill Concurrency,2.27,0.00,8.00,,,,,,0.00,,8.00,8.00,8.00,3.57
Effective Prefill Throughput (tokens/sec),230.65,0.00,814.93,,,,,,0.00,,814.93,814.93,814.93,363.12
Effective Prefill Throughput Per User (tokens/sec/user),29.55,0.00,103.01,,,,,,0.00,,101.87,101.87,101.87,46.18
Effective Total Throughput (tokens/sec),345.02,0.00,814.93,,,,,,159.73,,814.93,814.93,814.93,291.96
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,1022.38,1021.00,1024.00,8179.00,1021.00,1021.00,1021.00,1021.00,1022.50,1023.25,1024.00,1024.00,1024.00,1.22
HTTP Chunks Sent,1.00,1.00,1.00,8.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),85.07,78.15,92.65,680.54,78.35,79.12,80.09,82.77,84.94,87.75,89.28,90.96,92.31,4.24
HTTP Connection Overhead (ms),87.05,79.86,94.47,696.39,80.08,80.97,82.08,84.72,87.14,89.67,91.24,92.86,94.15,4.25
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),244.73,244.52,244.89,1957.87,244.52,244.54,244.56,244.66,244.76,244.83,244.85,244.87,244.89,0.12
HTTP Data Sent (KB),8.86,8.07,9.35,70.85,8.10,8.23,8.38,8.66,8.93,9.17,9.23,9.29,9.34,0.39
HTTP DNS Lookup (ms),1.98,1.70,2.23,15.85,1.71,1.75,1.79,1.87,1.96,2.13,2.19,2.21,2.23,0.17
HTTP Duration (excl. conn) (ms),71514.58,71444.22,71545.40,572116.66,71448.40,71465.11,71486.00,71503.94,71519.43,71537.61,71545.29,71545.34,71545.39,31.62
HTTP Receiving (ms),51244.13,50749.57,52491.00,409953.07,50749.59,50749.68,50749.78,50757.58,51123.36,51477.88,51781.83,52136.41,52420.08,577.44
HTTP Sending (ms),85.49,78.57,93.03,683.94,78.77,79.57,80.56,83.19,85.38,88.17,89.68,91.35,92.69,4.22
HTTP Total Time (ms),71601.63,71524.08,71639.87,572813.05,71528.48,71546.10,71568.12,71588.63,71606.57,71627.41,71636.36,71638.12,71639.52,35.22
HTTP Waiting (TTFB) (ms),20184.96,18874.66,20701.10,161479.64,18949.21,19247.41,19620.16,19941.60,20316.40,20693.41,20698.20,20699.65,20700.81,605.47
Input Sequence Length (tokens),2063.00,2063.00,2063.00,16504.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,2063.00,0.00
Inter Chunk Latency (ms),50.34,0.00,1070.14,409947.43,10.65,35.41,39.62,44.82,49.65,54.37,58.86,63.50,100.88,23.09
Inter Token Latency (ms),50.09,49.61,51.31,400.73,49.61,49.61,49.61,49.62,49.97,50.32,50.62,50.96,51.24,0.56
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),1024.00,1024.00,1024.00,8192.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,1024.00,0.00
