Metric,avg,min,max,sum,p1,p5,p10,p25,p50,p75,p90,p95,p99,std
Active Decode Throughput (tokens/sec),50.58,0.00,10065.62,,,,,,51.66,,64.53,75.17,131.24,26.63
Active Decode Throughput Per User (tokens/sec/user),50.58,0.00,10065.62,,,,,,51.66,,64.53,75.17,131.24,26.63
Active Prefill Throughput (tokens/sec),5033.68,5033.68,5033.68,,,,,,5033.68,,5033.68,5033.68,5033.68,0.00
Active Prefill Throughput Per User (tokens/sec/user),5033.68,5033.68,5033.68,,,,,,5033.68,,5033.68,5033.68,5033.68,0.00
Active Total Throughput (tokens/sec),56.85,50.58,5033.68,,,,,,50.58,,50.58,50.58,50.58,176.65
Credit-to-Start Latency (ms),1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,1.28,0.00
Decode Duration (ms),161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,161943.80,0.00
E2E Output Token Throughput (tokens/sec/user),50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,50.52,0.00
Effective Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.01
Effective Decode Concurrency,1.00,0.00,1.00,,,,,,1.00,,1.00,1.00,1.00,0.04
Effective Decode Throughput (tokens/sec),50.51,0.00,10065.62,,,,,,51.65,,64.48,75.15,131.24,26.68
Effective Decode Throughput Per User (tokens/sec/user),50.51,0.00,10065.62,,,,,,51.65,,64.48,75.15,131.24,26.68
Effective Latency (CO-aware) (ms),162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,162153.78,0.00
Effective Prefill Concurrency,0.00,0.00,1.00,,,,,,0.00,,0.00,0.00,0.00,0.04
Effective Prefill Throughput (tokens/sec),6.33,0.00,5033.68,,,,,,0.00,,0.00,0.00,0.00,178.43
Effective Prefill Throughput Per User (tokens/sec/user),6.33,0.00,5033.68,,,,,,0.00,,0.00,0.00,0.00,178.43
Effective Total Throughput (tokens/sec),56.84,0.00,5033.68,,,,,,50.58,,50.58,50.58,50.58,176.63
HTTP Blocked (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Chunks Received,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,7669.00,0.00
HTTP Chunks Sent,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00
HTTP Connecting (ms),10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.00
HTTP Connection Overhead (ms),10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,10.54,0.00
HTTP Connection Reused (ratio),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Data Received (KB),1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,1901.14,0.00
HTTP Data Sent (KB),4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,4.40,0.00
HTTP DNS Lookup (ms),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HTTP Duration (excl. conn) (ms),162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,162152.22,0.00
HTTP Receiving (ms),161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,161948.53,0.00
HTTP Sending (ms),10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,10.93,0.00
HTTP Total Time (ms),162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,162162.76,0.00
HTTP Waiting (TTFB) (ms),192.76,192.76,192.76,192.76,192.76,192.76,192.76,192.76,192.76,192.76,192.76,192.76,192.76,0.00
Input Sequence Length (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Inter Chunk Latency (ms),19.77,0.00,443.59,161943.80,0.00,0.00,8.15,16.95,19.62,21.69,26.24,34.79,62.64,12.48
Inter Token Latency (ms),19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,19.77,0.00
OSL Mismatch Diff % (%),0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Output Sequence Length (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Count (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Output Token Throughput Per User (tokens/sec/user),50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,50.58,0.00
Prefill Throughput Per User (tokens/sec/user),5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,5033.68,0.00
Request Latency (ms),162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,162147.83,0.00
Time to First Output Token (ms),204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,0.00
Time to First Token (ms),204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,204.03,0.00
Time to Second Token (ms),18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,18.49,0.00
Tokens In Flight (tokens),5234.03,0.00,9219.00,,,,,,5293.00,,8458.00,8840.00,9143.00,2366.37
Usage Completion Tokens (tokens),8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,8192.00,0.00
Usage Prompt Tokens (tokens),1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,1027.00,0.00
Usage Total Tokens (tokens),9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,9219.00,0.00

Metric,Value
Benchmark Duration (sec),162.15
Input Token Throughput (tokens/sec),6.33
OSL Mismatch Count,0.00
Output Token Throughput (tokens/sec),50.51
Request Count,1.00
Request Throughput (requests/sec),0.01
Total Input Sequence Length (tokens),1027.00
Total Output Sequence Length (tokens),8192.00
Total Output Tokens (tokens),8192.00
Total Token Throughput (tokens/sec),56.84
Total Usage Completion Tokens (tokens),8192.00
Total Usage Prompt Tokens (tokens),1027.00
Total Usage Total Tokens (tokens),9219.00
